year, month, day, hour, minute, second, lon, lat, depth, mag
1994, 9, 9, 11, 55, 27.762, 173.6019, -42.4477, 32.78, 3.372
1994, 9, 9, 13, 43, 42.825, 166.9551, -45.3381, 23.84, 3.011
1994, 9, 9, 15, 32, 50.549, 178.7087, -36.7688, 12.00, 3.141
1994, 9, 9, 19, 37, 13.538, 176.9737, -36.9998, 173.77, 3.261
1994, 9, 9, 19, 46, 17.368, 177.3165, -36.9738, 137.14, 3.221
1994, 9, 9, 20, 13, 29.344, 178.9178, -36.3856, 33.00, 3.059
1994, 9, 10, 4, 15, 1.796, 173.8914, -42.1797, 12.00, 4.046
1994, 9, 10, 4, 33, 25.028, 173.9071, -42.1887, 12.00, 3.191
1994, 9, 10, 8, 11, 42.242, 177.5421, -34.9941, 33.00, 4.333
1994, 9, 10, 9, 32, 31.916, 176.8712, -37.9811, 126.30, 5.519
1994, 9, 10, 10, 16, 22.336, 173.9555, -42.2482, 19.43, 3.689
1994, 9, 10, 22, 49, 25.541, 178.6724, -38.3353, 28.45, 3.064
1994, 9, 11, 1, 2, 9.594, 174.6413, -41.0403, 61.82, 3.491
1994, 9, 11, 4, 33, 25.577, 174.1809, -41.6698, 5.00, 3.047
1994, 9, 11, 4, 33, 42.251, 174.1562, -41.7126, 5.00, 3.081
1994, 9, 11, 9, 53, 4.636, 177.1153, -36.5863, 33.00, 3.728
1994, 9, 11, 18, 6, 48.296, 176.0608, -39.4245, 57.51, 3.010
1994, 9, 12, 2, 49, 3.583, 176.7573, -37.8271, 109.53, 3.504
1994, 9, 12, 8, 19, 31.200, 179.2238, -36.5184, 12.00, 3.054
1994, 9, 12, 9, 7, 52.166, 175.9914, -37.6587, 12.00, 3.432
1994, 9, 12, 19, 33, 25.303, 175.8086, -38.0820, 165.23, 3.004
1994, 9, 13, 4, 4, 41.796, 167.2324, -45.2916, 63.59, 3.516
1994, 9, 13, 5, 58, 55.329, 174.2942, -39.6442, 250.98, 3.500
1994, 9, 13, 6, 0, 28.316, 177.2681, -36.6852, 205.25, 3.079
1994, 9, 13, 9, 24, 8.577, 175.8754, -37.3738, 259.93, 3.354
1994, 9, 13, 13, 11, 44.702, 176.9984, -36.5824, 12.00, 3.397
1994, 9, 13, 18, 26, 54.688, 176.8750, -36.4029, 227.82, 3.052
1994, 9, 14, 1, 14, 39.329, 177.0249, -36.8537, 12.00, 3.176
1994, 9, 14, 3, 39, 34.869, 175.9142, -40.5291, 29.00, 3.668
1994, 9, 14, 11, 23, 18.532, 179.1293, -37.2214, 12.00, 4.853
1994, 9, 14, 21, 58, 20.637, 179.4703, -36.4525, 12.00, 3.094
1994, 9, 15, 16, 37, 12.783, 178.5245, -35.4070, 220.20, 3.155
1994, 9, 15, 18, 37, 50.301, 177.8461, -38.4208, 32.92, 4.636
1994, 9, 16, 0, 32, 36.486, 175.9868, -38.1005, 170.08, 3.095
1994, 9, 16, 11, 2, 53.483, 175.4975, -39.1551, 108.14, 3.455
1994, 9, 16, 13, 11, 56.469, 175.7272, -38.5655, 158.18, 3.463
1994, 9, 16, 16, 5, 49.904, 176.4603, -36.9698, 254.37, 3.016
1994, 9, 16, 18, 53, 25.722, 179.9412, -37.3128, 12.00, 3.115
1994, 9, 16, 20, 18, 23.469, 178.1781, -35.7736, 210.43, 3.369
1994, 9, 16, 21, 6, 1.025, 174.1247, -41.8069, 12.00, 3.148
1994, 9, 16, 21, 33, 48.313, 177.2831, -37.2034, 118.79, 3.019
1994, 9, 17, 9, 35, 19.201, 178.1585, -35.2279, 184.26, 3.110
1994, 9, 17, 9, 43, 12.202, 177.3163, -39.7381, 21.42, 3.139
1994, 9, 17, 10, 15, 48.790, 176.2011, -37.5415, 198.62, 3.055
1994, 9, 17, 20, 56, 49.739, 167.1152, -45.2426, 47.55, 3.581
1994, 9, 17, 22, 58, 31.530, 174.1121, -41.8165, 5.00, 3.127
1994, 9, 17, 23, 25, 18.614, 174.0946, -41.7923, 5.00, 3.652
1994, 9, 17, 23, 43, 12.008, 174.1147, -41.8046, 12.00, 3.132
1994, 9, 18, 1, 26, 7.278, 174.1092, -41.8135, 5.00, 3.408
1994, 9, 18, 1, 57, 5.728, 178.4664, -35.8525, 147.66, 3.078
1994, 9, 18, 3, 7, 49.764, 177.2650, -37.7277, 67.61, 3.729
1994, 9, 18, 17, 35, 28.846, 175.8965, -39.0112, 5.00, 3.130
1994, 9, 18, 22, 41, 58.468, 177.3971, -38.3212, 55.13, 3.321
1994, 9, 18, 23, 24, 17.849, 174.5856, -39.7324, 107.20, 3.053
1994, 9, 19, 9, 30, 51.937, 177.4121, -36.0496, 33.00, 3.432
1994, 9, 19, 16, 8, 52.452, 175.8475, -38.3566, 150.71, 3.127
1994, 9, 20, 3, 51, 30.963, 178.8159, -35.4354, 197.66, 3.528
1994, 9, 20, 9, 28, 31.693, 176.0314, -38.2377, 174.85, 3.115
1994, 9, 20, 14, 14, 17.392, 175.7565, -38.5550, 141.51, 3.008
1994, 9, 20, 15, 25, 19.878, 176.8111, -37.6368, 143.40, 4.131
1994, 9, 21, 7, 38, 15.959, 175.6481, -38.2982, 12.00, 3.014
1994, 9, 21, 21, 31, 56.624, 167.2858, -45.0987, 53.61, 3.001
1994, 9, 22, 0, 47, 57.835, 179.1681, -38.1280, 26.41, 5.392
1994, 9, 22, 2, 16, 41.906, 179.6162, -37.5632, 33.00, 3.163
1994, 9, 22, 13, 30, 37.678, 177.3477, -37.0735, 12.00, 3.132
1994, 9, 22, 15, 41, 33.702, 176.6631, -37.0300, 226.26, 3.245
1994, 9, 22, 18, 41, 41.708, 174.1329, -40.2681, 108.64, 3.318
1994, 9, 22, 18, 48, 37.071, 178.8410, -38.0539, 48.31, 3.252
1994, 9, 22, 21, 13, 6.814, 175.8915, -38.8121, 109.15, 4.242
1994, 9, 22, 21, 43, 29.457, 177.3084, -37.5954, 97.65, 3.038
1994, 9, 22, 21, 48, 36.503, 179.0576, -38.0994, 27.98, 3.284
1994, 9, 23, 7, 27, 42.521, 175.3820, -37.8696, 157.57, 3.200
1994, 9, 23, 11, 53, 16.981, 177.8856, -35.9049, 170.83, 3.490
1994, 9, 23, 12, 19, 43.793, 175.8517, -38.7468, 120.04, 3.451
1994, 9, 23, 20, 31, 37.700, 176.9648, -36.0140, 33.00, 4.033
1994, 9, 24, 3, 52, 2.627, 177.8137, -37.8611, 50.31, 3.288
1994, 9, 24, 10, 37, 20.114, 176.8641, -37.1278, 12.00, 3.268
1994, 9, 25, 4, 11, 51.955, 177.5725, -37.7882, 41.70, 3.696
1994, 9, 25, 6, 16, 22.751, 175.9120, -38.3681, 138.31, 3.454
1994, 9, 25, 6, 26, 15.884, 179.1319, -38.1099, 25.66, 4.389
1994, 9, 25, 10, 48, 22.696, 179.1814, -38.1018, 23.37, 4.003
1994, 9, 25, 13, 16, 51.564, 179.2226, -38.0992, 24.16, 4.272
1994, 9, 26, 1, 11, 42.733, 175.7782, -39.5970, 63.69, 3.212
1994, 9, 26, 6, 57, 47.059, 177.7982, -37.8608, 78.06, 3.106
1994, 9, 26, 9, 45, 47.274, 174.2881, -41.6913, 5.00, 3.118
1994, 9, 26, 21, 3, 50.858, 176.1509, -37.7575, 156.38, 3.477
1994, 9, 27, 1, 53, 47.104, 175.9618, -37.9885, 182.99, 3.015
1994, 9, 27, 7, 15, 40.311, 175.9094, -38.2961, 12.00, 3.124
1994, 9, 27, 13, 1, 27.189, 177.4486, -37.6036, 73.66, 3.114
1994, 9, 27, 13, 22, 46.081, 177.0170, -36.7088, 12.00, 4.413
1994, 9, 27, 13, 28, 23.809, 177.0256, -36.8134, 12.00, 4.014
1994, 9, 27, 15, 38, 29.807, 177.0587, -36.7105, 33.00, 4.051
1994, 9, 27, 20, 30, 1.385, 177.0757, -36.7105, 12.00, 3.554
1994, 9, 27, 22, 3, 45.705, 177.1392, -37.1817, 144.31, 3.109
1994, 9, 28, 0, 20, 13.591, 174.1775, -41.8588, 12.00, 3.021
1994, 9, 28, 0, 31, 46.733, 177.0367, -36.7928, 12.00, 3.387
1994, 9, 28, 2, 50, 8.920, 177.4221, -37.1683, 125.07, 4.002
1994, 9, 28, 3, 18, 1.127, 177.1329, -36.8738, 172.44, 3.014
1994, 9, 28, 4, 21, 49.676, 178.6071, -38.2288, 32.99, 3.370
1994, 9, 28, 6, 53, 56.399, 177.0915, -36.6283, 12.00, 4.340
1994, 9, 28, 8, 25, 37.098, 177.0919, -37.3922, 111.78, 3.029
1994, 9, 28, 11, 5, 13.563, 176.5902, -38.1707, 12.00, 3.038
1994, 9, 28, 11, 19, 33.985, 176.5681, -36.9837, 209.98, 3.154
1994, 9, 28, 12, 58, 20.557, 175.3140, -39.0117, 113.07, 3.398
1994, 9, 28, 13, 29, 56.311, 172.0935, -41.3390, 24.23, 3.900
1994, 9, 28, 14, 46, 33.201, 176.3209, -39.5686, 86.35, 3.174
1994, 9, 28, 18, 4, 13.839, 177.9005, -35.3128, 196.00, 3.282
1994, 9, 28, 21, 17, 33.588, 175.9123, -38.9927, 12.00, 3.359
1994, 9, 28, 22, 13, 56.993, 174.1274, -41.6044, 9.49, 3.125
1994, 9, 28, 23, 4, 3.507, 173.6554, -41.4933, 74.64, 3.514
1994, 9, 28, 23, 10, 56.945, 175.8695, -38.5607, 118.73, 3.354
1994, 9, 29, 5, 44, 41.022, 176.6216, -37.8609, 76.87, 3.023
1994, 9, 29, 7, 15, 54.829, 176.5227, -37.0311, 246.13, 3.171
1994, 9, 30, 5, 9, 28.156, 178.1984, -34.8087, 254.27, 3.484
1994, 9, 30, 5, 31, 8.018, 179.0353, -38.1141, 26.83, 3.882
1994, 9, 30, 13, 23, 35.104, 177.2181, -36.7841, 154.10, 3.018
1994, 9, 30, 19, 18, 31.155, 176.3549, -37.7554, 179.51, 3.199
1994, 9, 30, 19, 27, 23.277, 177.5080, -37.5409, 60.98, 3.162
1994, 10, 1, 2, 24, 12.442, 177.0310, -36.0774, 229.97, 3.711
1994, 10, 1, 11, 3, 51.229, 178.3948, -35.0575, 33.00, 4.048
1994, 10, 1, 15, 39, 14.240, 166.7636, -45.4996, 12.00, 3.538
1994, 10, 1, 18, 34, 3.822, 166.7703, -45.4896, 12.36, 4.337
1994, 10, 1, 19, 26, 38.914, 174.3613, -40.4478, 89.85, 3.110
1994, 10, 2, 2, 21, 44.898, 178.2416, -35.6530, 197.91, 3.226
1994, 10, 2, 5, 8, 27.089, 176.9353, -36.9927, 158.25, 3.232
1994, 10, 2, 6, 19, 48.245, 176.5146, -37.2473, 12.00, 3.180
1994, 10, 2, 9, 52, 55.043, 175.8538, -38.0992, 262.98, 3.050
1994, 10, 2, 13, 13, 34.179, 175.3617, -38.3682, 105.45, 3.073
1994, 10, 3, 0, 38, 22.141, 177.0971, -37.1503, 125.54, 3.072
1994, 10, 3, 3, 45, 15.662, 174.2993, -40.4276, 96.34, 3.042
1994, 10, 3, 5, 45, 33.881, 177.0338, -36.7606, 12.00, 3.605
1994, 10, 3, 10, 12, 2.858, 176.8644, -39.3806, 56.24, 3.565
1994, 10, 3, 12, 52, 28.863, 178.8094, -35.1189, 236.37, 3.058
1994, 10, 3, 18, 10, 47.581, 176.3766, -38.0164, 145.44, 3.461
1994, 10, 4, 0, 59, 37.996, 173.1639, -41.3910, 98.93, 3.002
1994, 10, 4, 6, 2, 43.417, 178.4602, -37.1859, 12.00, 3.115
1994, 10, 4, 11, 5, 47.975, 176.1897, -38.4373, 12.00, 3.337
1994, 10, 5, 6, 57, 41.967, 179.0602, -38.2500, 26.15, 3.488
1994, 10, 5, 8, 38, 24.341, 176.4066, -37.5754, 181.57, 3.619
1994, 10, 5, 11, 55, 3.123, 178.8626, -38.0901, 43.96, 3.367
1994, 10, 5, 14, 8, 8.611, 177.4357, -37.1126, 127.58, 3.839
1994, 10, 5, 15, 14, 6.819, 177.1769, -36.5011, 33.00, 3.600
1994, 10, 5, 16, 5, 3.861, 174.8690, -41.4149, 47.46, 3.217
1994, 10, 5, 16, 6, 24.778, 172.5366, -41.1029, 12.00, 3.088
1994, 10, 6, 2, 6, 22.004, 176.7469, -36.7637, 198.71, 3.011
1994, 10, 6, 4, 31, 13.621, 177.5134, -37.7160, 41.14, 3.168
1994, 10, 6, 7, 0, 13.055, 177.1081, -36.6241, 12.00, 3.926
1994, 10, 6, 7, 15, 9.611, 177.3827, -36.8324, 140.44, 3.027
1994, 10, 6, 7, 41, 58.630, 176.1800, -38.1198, 144.73, 3.359
1994, 10, 6, 14, 7, 27.397, 173.8060, -42.1052, 12.00, 3.014
1994, 10, 6, 16, 53, 27.421, 167.3497, -45.0872, 115.79, 3.510
1994, 10, 6, 20, 46, 14.158, 166.5845, -45.3038, 12.00, 3.106
1994, 10, 7, 2, 2, 20.786, 175.0110, -41.0916, 17.72, 3.034
1994, 10, 7, 8, 43, 11.865, 177.9842, -36.8917, 33.00, 3.206
1994, 10, 7, 10, 41, 20.480, 177.5057, -39.3554, 44.76, 3.139
1994, 10, 7, 11, 47, 9.873, 167.4817, -45.0898, 89.29, 4.404
1994, 10, 7, 12, 48, 58.746, 175.2082, -39.9058, 12.00, 4.640
1994, 10, 7, 12, 54, 22.253, 179.2008, -35.6414, 198.33, 5.300
1994, 10, 7, 13, 3, 46.674, 176.1222, -37.9438, 174.64, 4.051
1994, 10, 8, 5, 33, 15.440, 175.1560, -39.8769, 12.00, 3.708
1994, 10, 8, 9, 25, 42.480, 178.0648, -38.7467, 29.32, 3.039
1994, 10, 8, 17, 33, 32.963, 178.5884, -36.9481, 12.00, 3.058
1994, 10, 8, 18, 50, 45.991, 175.2168, -37.6109, 239.47, 3.057
1994, 10, 9, 14, 8, 9.077, 177.6454, -37.0885, 106.69, 3.031
1994, 10, 9, 17, 23, 59.142, 178.2709, -36.1037, 203.83, 3.164
1994, 10, 10, 6, 56, 44.384, 176.1712, -37.6267, 12.00, 3.317
1994, 10, 10, 9, 22, 58.236, 176.3095, -37.2813, 197.41, 3.325
1994, 10, 10, 11, 32, 4.247, 175.8419, -38.6090, 147.40, 3.509
1994, 10, 11, 6, 31, 59.257, 175.7440, -37.9919, 12.00, 3.303
1994, 10, 11, 12, 10, 11.493, 172.8774, -41.4142, 92.39, 3.074
1994, 10, 11, 12, 48, 12.084, 174.7121, -39.2275, 18.58, 3.070
1994, 10, 11, 19, 43, 30.828, 175.9847, -38.4217, 157.06, 3.853
1994, 10, 12, 0, 0, 30.626, 177.0759, -36.4042, 224.67, 3.150
1994, 10, 12, 2, 8, 40.306, 178.6935, -35.1358, 147.37, 3.535
1994, 10, 12, 3, 13, 50.864, 176.2317, -38.1898, 155.01, 3.141
1994, 10, 12, 12, 42, 49.773, 179.6765, -36.2518, 12.00, 3.556
1994, 10, 13, 0, 30, 42.378, 179.1199, -38.1080, 25.83, 3.129
1994, 10, 13, 10, 49, 8.730, 173.5992, -41.1292, 86.64, 3.373
1994, 10, 13, 11, 2, 19.901, 173.5716, -41.0942, 83.94, 3.132
1994, 10, 13, 14, 47, 54.647, 175.8609, -37.6764, 12.00, 3.500
1994, 10, 13, 15, 19, 29.722, 173.6225, -41.1340, 84.17, 3.021
1994, 10, 14, 1, 50, 7.658, 177.8222, -36.4617, 12.00, 3.203
1994, 10, 14, 3, 48, 8.902, 174.0737, -39.8390, 237.23, 3.141
1994, 10, 14, 4, 22, 57.547, 175.8491, -37.8262, 5.00, 3.050
1994, 10, 14, 5, 7, 28.629, 175.9886, -38.1666, 171.25, 3.084
1994, 10, 14, 17, 0, 59.759, 176.5952, -37.4238, 193.84, 3.952
1994, 10, 14, 20, 38, 27.723, 177.9357, -37.9277, 5.00, 3.190
1994, 10, 15, 1, 6, 43.157, 175.6335, -38.6425, 155.46, 3.006
1994, 10, 15, 10, 19, 41.601, 178.1166, -36.3444, 12.00, 3.299
1994, 10, 15, 10, 22, 52.442, 179.0449, -37.2960, 33.00, 3.045
1994, 10, 15, 15, 3, 3.671, 177.4487, -36.9687, 132.75, 3.072
1994, 10, 15, 18, 24, 28.762, 177.6161, -36.5006, 166.84, 3.032
1994, 10, 15, 20, 34, 9.542, 175.8344, -37.9825, 106.91, 3.105
1994, 10, 15, 23, 43, 56.651, 179.0189, -37.2645, 33.00, 3.005
1994, 10, 16, 0, 12, 42.594, 175.9919, -38.2889, 162.10, 3.094
1994, 10, 16, 0, 23, 16.557, 177.0138, -39.8690, 41.73, 3.109
1994, 10, 16, 8, 54, 41.411, 178.8610, -35.2948, 179.11, 3.078
1994, 10, 16, 10, 16, 47.123, 173.1427, -41.0940, 150.21, 3.040
1994, 10, 16, 13, 4, 27.913, 175.6807, -39.4654, 5.00, 3.406
1994, 10, 16, 16, 8, 24.948, 173.5905, -40.2231, 164.50, 4.772
1994, 10, 16, 19, 54, 10.779, 179.1328, -38.1291, 28.14, 3.002
1994, 10, 16, 22, 36, 29.868, 179.1058, -38.1472, 28.21, 3.173
1994, 10, 17, 14, 37, 15.391, 177.8464, -38.9565, 38.02, 3.147
1994, 10, 18, 20, 55, 25.825, 179.4583, -36.9200, 87.08, 5.066
1994, 10, 19, 0, 10, 19.009, 179.6154, -37.1475, 74.76, 3.414
1994, 10, 19, 4, 55, 48.597, 175.8205, -38.2948, 143.80, 3.280
1994, 10, 19, 6, 23, 13.672, 179.4646, -36.9265, 74.35, 3.120
1994, 10, 19, 6, 25, 31.790, 179.4649, -37.0670, 12.00, 3.891
1994, 10, 19, 8, 6, 48.506, 179.8243, -37.0611, 33.00, 3.264
1994, 10, 19, 8, 35, 13.845, 179.4877, -37.1063, 12.00, 3.216
1994, 10, 19, 9, 55, 56.339, 174.1290, -41.7036, 36.54, 3.326
1994, 10, 19, 22, 2, 41.970, 178.0201, -38.9884, 29.80, 3.780
1994, 10, 20, 5, 12, 52.147, 178.7035, -38.2859, 48.15, 3.167
1994, 10, 20, 7, 0, 38.128, 179.4952, -37.0660, 71.73, 3.508
1994, 10, 20, 17, 38, 11.623, 176.3428, -38.1742, 156.90, 3.221
1994, 10, 21, 9, 43, 8.154, 178.0076, -38.9902, 30.02, 3.086
1994, 10, 21, 10, 24, 28.341, 177.6619, -35.8747, 248.11, 3.064
1994, 10, 21, 17, 27, 24.468, 178.6837, -35.3652, 225.80, 3.210
1994, 10, 22, 7, 28, 11.825, 175.8387, -38.2659, 160.48, 3.200
1994, 10, 22, 10, 15, 45.074, 177.3216, -35.6614, 296.32, 3.198
1994, 10, 22, 20, 22, 21.039, 177.3264, -36.7294, 33.00, 3.114
1994, 10, 23, 4, 23, 24.372, 176.4041, -38.1087, 159.96, 3.567
1994, 10, 23, 7, 36, 59.976, 176.3630, -37.8519, 161.80, 3.200
1994, 10, 23, 11, 0, 15.208, 179.3704, -37.7394, 22.77, 3.837
1994, 10, 23, 16, 47, 27.810, 177.3388, -37.6477, 60.19, 3.179
1994, 10, 23, 19, 32, 33.810, 174.6079, -41.1359, 58.53, 3.302
1994, 10, 23, 19, 52, 47.294, 167.4598, -45.0201, 88.15, 3.415
1994, 10, 24, 8, 30, 2.212, 178.9660, -35.2561, 286.66, 3.301
1994, 10, 24, 19, 9, 11.617, 175.2632, -38.6322, 228.41, 3.679
1994, 10, 24, 22, 41, 42.212, 177.5814, -36.5871, 191.94, 4.210
1994, 10, 25, 0, 58, 54.110, 176.8117, -37.1122, 229.96, 4.035
1994, 10, 25, 7, 32, 40.104, 174.2972, -39.4990, 251.62, 3.123
1994, 10, 25, 14, 19, 1.821, 176.4091, -36.4634, 249.02, 3.308
1994, 10, 25, 14, 30, 4.847, 167.5787, -45.1247, 107.77, 3.875
1994, 10, 25, 14, 30, 48.566, 173.6969, -40.4553, 117.83, 3.261
1994, 10, 25, 15, 29, 32.899, 178.1412, -36.1440, 126.33, 3.279
1994, 10, 26, 2, 35, 33.618, 176.3704, -37.5137, 12.00, 3.373
1994, 10, 26, 5, 12, 50.157, 174.1230, -41.6763, 56.54, 3.244
1994, 10, 26, 11, 39, 39.155, 177.4564, -37.2692, 52.01, 3.010
1994, 10, 26, 16, 30, 51.365, 175.8321, -38.7529, 124.81, 4.251
1994, 10, 26, 16, 32, 48.821, 175.2147, -38.8334, 213.46, 3.695
1994, 10, 26, 18, 21, 37.263, 179.0313, -36.5678, 12.00, 3.486
1994, 10, 26, 23, 20, 58.905, 177.3689, -36.1159, 12.00, 3.776
1994, 10, 27, 0, 3, 9.259, 179.0349, -38.2313, 24.09, 3.207
1994, 10, 27, 15, 30, 57.011, 179.0736, -38.1537, 27.51, 3.234
1994, 10, 27, 21, 29, 4.829, 174.2023, -39.6933, 185.29, 4.380
1994, 10, 27, 21, 48, 6.356, 176.8893, -40.1523, 55.04, 3.771
1994, 10, 27, 23, 12, 45.015, 177.1384, -36.4524, 33.00, 3.490
1994, 10, 28, 10, 49, 45.709, 177.0349, -36.9520, 196.98, 3.808
1994, 10, 28, 19, 49, 41.485, 179.2035, -34.7812, 261.35, 3.305
1994, 10, 29, 3, 37, 33.883, 178.1290, -36.7382, 12.00, 3.010
1994, 10, 29, 8, 51, 17.888, 175.7725, -37.6196, 252.36, 3.546
1994, 10, 29, 17, 6, 40.237, 177.2196, -36.9411, 169.95, 3.375
1994, 10, 29, 20, 51, 33.689, 178.0577, -38.6807, 29.69, 3.504
1994, 10, 29, 22, 17, 7.272, 177.8100, -38.5177, 32.61, 3.484
1994, 10, 29, 22, 44, 23.788, 167.0003, -45.6339, 112.54, 3.535
1994, 10, 30, 1, 4, 54.949, 177.5730, -37.7079, 39.76, 3.178
1994, 10, 30, 8, 23, 5.630, 167.3102, -44.7209, 20.73, 4.157
1994, 10, 30, 8, 55, 11.272, 176.5682, -38.0551, 107.62, 3.002
1994, 10, 30, 12, 54, 18.195, 175.4574, -41.5711, 21.52, 4.298
1994, 10, 30, 13, 2, 42.159, 175.3983, -41.5361, 23.62, 3.498
1994, 10, 30, 18, 19, 29.127, 177.7071, -36.3470, 12.00, 3.333
1994, 10, 30, 19, 23, 1.642, 174.7269, -40.3058, 46.19, 3.049
1994, 10, 31, 7, 0, 56.108, 179.1988, -37.0310, 12.00, 3.249
1994, 10, 31, 7, 37, 26.690, 179.2601, -36.8273, 33.00, 4.097
1994, 10, 31, 10, 51, 9.124, 177.3258, -39.5498, 30.28, 3.502
1994, 10, 31, 15, 11, 32.843, 176.2685, -37.8667, 195.17, 3.054
1994, 10, 31, 18, 44, 2.201, 173.0499, -42.3740, 5.00, 4.153
1994, 10, 31, 23, 49, 57.447, 177.3373, -39.7139, 18.60, 3.269
1994, 11, 1, 1, 8, 30.642, 177.3139, -39.6931, 22.50, 3.614
1994, 11, 1, 1, 9, 53.488, 177.3053, -39.6861, 21.26, 3.021
1994, 11, 1, 3, 38, 31.887, 176.2627, -37.3102, 193.13, 3.009
1994, 11, 1, 5, 35, 18.670, 177.3723, -39.7097, 17.24, 3.024
1994, 11, 1, 5, 46, 57.769, 177.3305, -39.7145, 20.99, 3.168
1994, 11, 1, 9, 16, 39.691, 177.3312, -39.7170, 18.22, 3.017
1994, 11, 1, 9, 23, 1.597, 178.5469, -34.4470, 12.00, 3.845
1994, 11, 1, 9, 57, 35.549, 176.5944, -37.7762, 139.43, 3.164
1994, 11, 1, 14, 28, 20.406, 176.2471, -37.5972, 276.35, 3.536
1994, 11, 1, 15, 24, 58.655, 176.2389, -37.1940, 212.84, 3.317
1994, 11, 1, 19, 51, 26.284, 178.4857, -36.5649, 110.82, 3.043
1994, 11, 1, 20, 47, 48.085, 174.4147, -39.6059, 216.17, 3.019
1994, 11, 1, 23, 35, 42.227, 179.1892, -37.5579, 12.00, 3.548
1994, 11, 2, 1, 20, 25.748, 176.4927, -40.4285, 42.50, 3.245
1994, 11, 2, 3, 57, 51.720, 173.7594, -41.4725, 56.78, 3.491
1994, 11, 2, 6, 19, 29.311, 178.6721, -35.4967, 208.43, 3.154
1994, 11, 2, 8, 3, 55.091, 179.1909, -37.5159, 21.33, 3.099
1994, 11, 2, 16, 51, 41.416, 176.8119, -37.0115, 254.50, 3.897
1994, 11, 2, 17, 16, 29.847, 176.0030, -37.2924, 280.89, 3.189
1994, 11, 2, 23, 49, 15.866, 167.2393, -45.8261, 5.78, 4.663
1994, 11, 3, 0, 14, 14.695, 167.2450, -45.8216, 6.17, 4.143
1994, 11, 3, 0, 42, 10.067, 174.2599, -39.8565, 114.90, 3.247
1994, 11, 3, 0, 46, 0.874, 167.8893, -45.1174, 5.00, 3.607
1994, 11, 3, 4, 34, 43.360, 179.0322, -38.2091, 27.61, 3.062
1994, 11, 3, 5, 41, 16.755, 167.2894, -45.7854, 6.29, 3.031
1994, 11, 3, 6, 11, 56.628, 176.7763, -39.3183, 53.15, 3.380
1994, 11, 3, 10, 31, 36.791, 167.2438, -45.8138, 7.72, 3.250
1994, 11, 3, 20, 51, 34.816, 177.1054, -36.9002, 5.00, 3.251
1994, 11, 4, 0, 55, 18.196, 167.4023, -45.1272, 67.53, 4.253
1994, 11, 4, 13, 34, 5.361, 179.7556, -35.6389, 33.00, 4.577
1994, 11, 4, 19, 37, 46.924, 175.3957, -39.3104, 9.50, 3.586
1994, 11, 4, 22, 20, 18.816, 177.3685, -37.1578, 12.00, 3.015
1994, 11, 5, 4, 5, 6.718, 174.9235, -39.1677, 219.91, 3.103
1994, 11, 5, 11, 19, 57.001, 177.6803, -35.5340, 285.25, 3.105
1994, 11, 5, 13, 56, 53.003, 177.8561, -38.5057, 51.69, 3.040
1994, 11, 5, 14, 56, 29.477, 177.8952, -36.0519, 179.97, 3.003
1994, 11, 5, 21, 37, 32.810, 175.9321, -40.7011, 30.24, 3.296
1994, 11, 6, 15, 59, 34.510, 178.6480, -35.5226, 205.91, 3.747
1994, 11, 6, 17, 54, 39.147, 178.7271, -39.4194, 19.56, 3.233
1994, 11, 6, 20, 28, 30.024, 176.5000, -37.7939, 174.37, 3.051
1994, 11, 6, 21, 26, 5.085, 176.1088, -37.8855, 12.00, 3.367
1994, 11, 6, 21, 43, 5.465, 175.7548, -38.6443, 159.88, 3.291
1994, 11, 6, 21, 50, 39.021, 173.5048, -40.8646, 108.59, 3.162
1994, 11, 7, 18, 33, 39.803, 174.8066, -39.8733, 124.83, 3.122
1994, 11, 7, 21, 52, 42.885, 179.2071, -37.4824, 15.80, 3.115
1994, 11, 8, 1, 35, 47.772, 176.9079, -39.3768, 24.46, 3.538
1994, 11, 8, 1, 57, 12.254, 175.9814, -38.2365, 100.01, 3.150
1994, 11, 8, 12, 1, 18.847, 175.7568, -38.3978, 218.43, 3.135
1994, 11, 8, 12, 37, 23.566, 175.8083, -37.8769, 268.28, 3.709
1994, 11, 8, 15, 14, 8.806, 177.9855, -36.0744, 184.39, 3.225
1994, 11, 8, 17, 25, 59.603, 178.5877, -35.4307, 232.46, 3.523
1994, 11, 8, 21, 7, 33.694, 175.6982, -38.4663, 154.43, 3.235
1994, 11, 9, 1, 1, 45.312, 167.2474, -45.8200, 5.00, 3.230
1994, 11, 9, 1, 13, 58.382, 178.8041, -35.1163, 305.59, 3.294
1994, 11, 9, 2, 47, 24.928, 176.6928, -38.1891, 5.00, 3.112
1994, 11, 9, 11, 0, 37.032, 178.6902, -35.1253, 253.95, 3.618
1994, 11, 9, 19, 0, 48.902, 174.3363, -41.4513, 5.00, 3.711
1994, 11, 9, 21, 11, 59.110, 167.5616, -45.0352, 112.36, 3.400
1994, 11, 10, 1, 18, 32.929, 177.3386, -36.7306, 169.41, 3.045
1994, 11, 10, 2, 47, 4.443, 166.6581, -45.2807, 21.26, 3.718
1994, 11, 10, 8, 56, 22.267, 175.3644, -38.5194, 247.29, 3.213
1994, 11, 10, 12, 13, 18.153, 177.2646, -38.0078, 45.92, 3.401
1994, 11, 10, 19, 23, 58.784, 174.7420, -40.4987, 78.31, 4.270
