year, month, day, hour, minute, second, lon, lat, depth, mag
1994, 2, 12, 5, 59, 53.000, 167.5170, -45.0412, 82.37, 3.239
1994, 2, 14, 16, 45, 19.000, 176.9172, -38.0170, 82.80, 3.169
1994, 2, 16, 13, 53, 37.000, 177.2474, -37.2274, 148.61, 3.529
1994, 2, 17, 12, 47, 33.000, 174.8482, -40.2410, 89.52, 3.007
1994, 2, 18, 0, 53, 8.000, 176.2312, -39.0417, 84.86, 3.627
1994, 2, 19, 7, 37, 45.000, 175.4072, -39.3449, 104.21, 3.364
1994, 2, 20, 2, 41, 41.000, 178.1791, -37.5231, 74.65, 3.141
1994, 2, 23, 11, 1, 38.000, 174.2461, -39.5626, 190.55, 5.257
1994, 2, 23, 23, 48, 59.000, 176.6905, -40.1821, 54.69, 3.035
1994, 2, 24, 12, 6, 47.000, 177.7785, -37.4246, 102.57, 3.045
1994, 2, 28, 10, 22, 52.000, 174.8294, -41.1142, 52.00, 4.171
1994, 3, 3, 1, 46, 33.000, 177.8677, -37.6387, 76.23, 3.114
1994, 3, 4, 10, 30, 58.000, 176.4154, -40.4357, 40.43, 3.134
1994, 3, 7, 9, 4, 8.000, 176.5764, -37.6977, 165.06, 3.474
1994, 3, 7, 11, 19, 12.000, 175.9350, -38.4230, 179.00, 3.990
1994, 3, 14, 15, 0, 32.000, 172.8449, -41.2992, 139.37, 3.026
1994, 3, 14, 15, 24, 13.000, 176.0395, -37.6672, 265.79, 3.223
1994, 3, 14, 19, 45, 32.000, 175.8458, -38.5194, 152.68, 3.874
1994, 3, 15, 22, 39, 21.000, 175.1122, -38.8843, 217.72, 3.039
1994, 3, 16, 10, 5, 12.000, 174.4319, -40.4154, 62.94, 3.222
1994, 3, 16, 15, 10, 53.000, 176.5195, -40.2713, 54.85, 4.069
1994, 3, 17, 13, 8, 10.000, 167.3826, -45.1266, 113.51, 3.823
1994, 3, 18, 4, 19, 23.000, 176.7818, -37.8539, 154.44, 3.888
1994, 3, 19, 5, 58, 26.000, 175.3388, -40.6596, 62.90, 3.527
1994, 3, 19, 6, 32, 44.000, 179.0961, -35.2983, 183.50, 3.629
1994, 3, 19, 16, 13, 5.000, 176.6946, -38.4523, 64.58, 3.171
1994, 3, 21, 0, 2, 47.000, 177.6511, -36.2382, 198.76, 3.406
1994, 3, 21, 17, 4, 2.000, 176.6517, -36.6477, 154.88, 3.124
1994, 3, 22, 16, 57, 53.000, 174.6990, -39.4595, 169.73, 3.033
1994, 3, 24, 6, 53, 32.000, 173.6526, -41.8324, 42.82, 3.107
1994, 3, 24, 19, 14, 40.000, 178.3231, -37.5864, 65.55, 3.074
1994, 3, 26, 14, 14, 56.000, 174.5821, -40.9792, 55.36, 3.479
1994, 3, 26, 20, 12, 36.000, 174.9143, -39.0476, 204.66, 4.888
1994, 3, 28, 5, 34, 50.000, 176.0136, -38.3076, 166.60, 3.159
1994, 3, 28, 20, 54, 49.000, 176.5240, -37.5014, 227.42, 4.706
1994, 3, 31, 11, 53, 14.000, 177.0740, -38.1108, 66.08, 5.577
1994, 4, 1, 21, 0, 51.000, 176.1915, -39.6592, 52.79, 3.693
1994, 4, 2, 14, 35, 49.000, 167.4270, -44.9211, 74.31, 3.845
1994, 4, 5, 15, 13, 55.000, 177.4598, -37.4290, 63.41, 3.777
1994, 4, 5, 18, 11, 45.000, 173.0134, -40.9085, 205.24, 3.128
1994, 4, 6, 23, 15, 9.000, 175.2888, -38.6730, 263.16, 3.857
1994, 4, 8, 10, 11, 58.000, 166.8235, -45.9234, 84.24, 3.596
1994, 4, 9, 15, 20, 38.000, 178.5833, -36.9315, 56.89, 3.174
1994, 4, 11, 1, 21, 22.000, 179.0493, -34.9233, 269.99, 3.190
1994, 4, 12, 3, 57, 13.000, 172.6962, -41.2983, 192.03, 3.097
1994, 4, 12, 11, 7, 38.000, 177.3975, -36.0968, 178.29, 3.074
1994, 4, 12, 15, 12, 39.000, 167.6369, -44.6908, 55.21, 3.894
1994, 4, 13, 8, 56, 19.000, 174.7021, -39.9019, 96.92, 3.331
1994, 4, 15, 17, 51, 6.000, 173.3596, -41.2572, 92.20, 3.670
1994, 4, 17, 0, 54, 17.000, 177.0616, -37.7248, 138.78, 4.923
1994, 4, 24, 1, 5, 2.000, 177.9570, -37.8523, 66.12, 3.166
1994, 4, 25, 3, 57, 20.000, 176.4943, -37.5511, 226.41, 3.747
1994, 4, 25, 13, 32, 12.000, 173.1178, -41.3042, 103.98, 3.289
1994, 4, 26, 1, 2, 19.000, 174.4107, -40.5969, 74.55, 3.446
1994, 4, 26, 1, 26, 15.000, 176.4266, -38.3987, 122.96, 4.371
1994, 4, 27, 9, 20, 17.000, 177.8148, -37.0742, 63.05, 4.154
1994, 5, 3, 13, 9, 28.000, 173.7661, -40.1321, 135.86, 3.211
1994, 5, 6, 6, 25, 18.000, 177.5675, -37.3496, 98.61, 3.189
1994, 5, 6, 11, 10, 34.000, 167.4189, -45.1086, 93.11, 3.329
1994, 5, 6, 12, 29, 54.000, 173.6049, -40.2946, 156.89, 3.235
1994, 5, 6, 23, 12, 46.000, 179.0274, -35.3568, 259.79, 3.803
1994, 5, 7, 8, 8, 7.000, 172.9695, -40.9614, 205.41, 3.046
1994, 5, 8, 11, 1, 51.000, 173.4431, -40.3381, 159.89, 3.119
1994, 5, 9, 8, 5, 21.000, 172.8774, -41.3508, 106.59, 3.923
1994, 5, 9, 16, 13, 25.000, 176.1311, -39.1610, 69.30, 3.021
1994, 5, 10, 1, 45, 13.000, 175.7401, -40.3792, 60.46, 4.359
1994, 5, 11, 3, 18, 42.000, 175.7579, -38.6438, 167.05, 3.405
1994, 5, 11, 11, 20, 25.000, 174.0265, -39.8408, 185.61, 3.812
1994, 5, 12, 3, 20, 13.000, 174.3592, -41.8148, 47.38, 3.068
1994, 5, 12, 12, 33, 53.000, 173.1059, -41.7790, 94.16, 3.657
1994, 5, 13, 18, 29, 31.000, 174.4125, -39.4828, 246.38, 3.238
1994, 5, 16, 0, 20, 9.000, 175.6196, -37.3645, 212.75, 3.223
1994, 5, 21, 5, 53, 3.000, 168.1712, -44.6112, 78.74, 3.867
1994, 5, 22, 10, 31, 41.000, 173.6752, -41.3892, 71.25, 3.788
1994, 5, 23, 15, 49, 59.000, 178.1955, -37.7061, 72.43, 3.905
1994, 5, 23, 22, 23, 10.000, 177.8122, -36.3022, 177.89, 3.194
1994, 5, 25, 17, 49, 36.000, 175.4102, -38.2266, 65.69, 3.065
1994, 5, 26, 2, 20, 28.000, 174.7713, -39.4153, 140.63, 3.181
1994, 5, 27, 11, 23, 44.000, 177.1567, -39.7578, 53.38, 3.570
1994, 5, 31, 3, 22, 55.000, 178.8730, -35.0440, 270.04, 3.364
1994, 5, 31, 23, 14, 43.000, 177.2127, -36.3469, 212.08, 3.326
1994, 6, 1, 2, 1, 56.000, 177.1125, -37.2294, 161.12, 3.937
1994, 6, 5, 15, 16, 6.000, 174.7831, -39.3417, 130.00, 3.317
1994, 6, 6, 7, 46, 53.000, 174.1863, -40.8127, 70.17, 3.407
1994, 6, 7, 8, 14, 19.000, 175.6073, -38.5847, 192.22, 3.098
1994, 6, 12, 9, 42, 12.000, 172.8805, -42.3995, 50.91, 3.544
1994, 6, 13, 20, 25, 40.000, 175.2418, -38.8456, 208.03, 3.562
1994, 6, 14, 8, 2, 37.000, 176.4324, -39.4017, 76.29, 3.036
1994, 6, 17, 1, 23, 32.000, 177.4720, -36.9409, 292.31, 3.005
1994, 6, 18, 16, 0, 45.000, 175.7555, -38.5925, 155.90, 4.534
1994, 6, 19, 23, 6, 14.000, 174.9689, -38.9797, 261.46, 3.005
1994, 6, 20, 22, 47, 3.000, 173.5867, -40.3815, 186.31, 3.158
1994, 6, 22, 6, 5, 19.000, 175.9012, -37.6790, 268.02, 3.111
1994, 6, 22, 15, 28, 42.000, 173.5405, -40.3997, 176.27, 3.019
1994, 6, 23, 10, 16, 2.000, 176.1949, -39.6801, 41.35, 3.184
1994, 6, 23, 21, 12, 36.000, 166.9426, -45.9327, 116.60, 3.988
1994, 6, 26, 8, 51, 9.000, 173.2186, -42.2196, 58.51, 3.055
1994, 6, 26, 22, 0, 17.000, 173.8396, -39.9036, 226.59, 3.096
1994, 6, 27, 6, 41, 32.000, 176.9947, -36.9015, 310.75, 3.097
1994, 7, 1, 6, 40, 29.000, 177.0365, -35.5347, 100.00, 3.535
1994, 7, 2, 6, 2, 3.000, 177.1493, -37.1997, 176.64, 4.087
1994, 7, 6, 17, 39, 32.000, 176.7541, -36.1158, 179.56, 3.391
1994, 7, 7, 6, 25, 1.000, 178.0290, -37.3117, 84.28, 3.247
1994, 7, 8, 2, 0, 3.000, 174.3847, -39.5663, 123.94, 3.020
1994, 7, 8, 21, 38, 10.000, 175.8788, -37.7913, 276.01, 3.305
1994, 7, 9, 0, 22, 10.000, 177.8045, -36.3310, 243.82, 3.262
1994, 7, 9, 13, 50, 16.000, 177.4634, -37.0190, 162.51, 4.570
1994, 7, 10, 11, 2, 17.000, 174.4115, -40.9070, 48.73, 3.096
1994, 7, 14, 21, 19, 57.000, 176.0969, -37.9898, 189.46, 4.289
1994, 7, 15, 0, 5, 30.000, 175.0662, -40.1320, 74.98, 3.551
1994, 7, 16, 16, 50, 23.000, 174.5790, -41.0902, 63.26, 3.184
1994, 7, 17, 11, 6, 22.000, 173.0284, -41.8917, 101.82, 3.617
1994, 7, 19, 22, 9, 42.000, 175.3638, -38.9271, 128.14, 3.258
1994, 7, 21, 6, 43, 52.000, 174.9242, -39.6109, 96.57, 3.071
1994, 7, 29, 17, 39, 48.000, 176.0066, -39.0321, 84.17, 3.112
1994, 7, 30, 11, 6, 48.000, 179.7931, -37.4863, 97.84, 3.329
1994, 7, 31, 9, 3, 33.000, 167.3855, -45.2501, 99.73, 3.676
1994, 8, 5, 0, 41, 7.000, 176.0263, -38.1412, 185.19, 4.342
1994, 8, 6, 19, 30, 8.000, 176.0109, -39.3207, 59.98, 3.573
1994, 8, 6, 19, 45, 48.000, 176.2794, -39.1739, 82.24, 3.502
1994, 8, 8, 3, 27, 11.000, 173.8698, -40.4821, 116.11, 4.186
1994, 8, 8, 20, 42, 49.000, 173.5864, -41.5251, 62.87, 3.187
1994, 8, 9, 8, 25, 16.000, 174.3367, -40.2181, 48.81, 3.540
1994, 8, 9, 10, 56, 32.000, 176.7339, -36.6879, 110.11, 3.248
1994, 8, 10, 10, 21, 52.000, 173.8263, -39.8924, 218.61, 3.082
1994, 8, 11, 12, 42, 46.000, 176.5327, -40.0908, 57.78, 3.278
1994, 8, 12, 17, 7, 29.000, 173.6421, -40.2460, 165.58, 3.150
1994, 8, 13, 12, 9, 13.000, 166.9812, -45.9448, 81.51, 3.408
1994, 8, 13, 13, 52, 51.000, 177.4702, -36.2361, 211.01, 3.099
1994, 8, 15, 7, 47, 35.000, 176.1187, -37.0657, 304.29, 3.020
1994, 8, 15, 10, 25, 43.000, 175.6230, -38.3574, 142.72, 3.015
1994, 8, 15, 17, 33, 16.000, 172.9886, -40.9688, 200.76, 3.116
1994, 8, 20, 3, 26, 13.000, 173.8259, -42.1944, 43.88, 3.100
1994, 8, 21, 20, 7, 44.000, 174.8481, -39.2448, 217.74, 3.147
1994, 8, 21, 21, 49, 21.000, 167.8830, -44.5873, 50.59, 3.155
1994, 8, 25, 17, 13, 27.000, 172.8974, -41.3879, 130.71, 4.514
1994, 8, 26, 15, 41, 55.000, 176.8777, -37.0443, 196.59, 3.820
1994, 8, 27, 10, 41, 25.000, 178.5780, -35.1514, 230.92, 3.239
1994, 9, 1, 7, 30, 40.000, 175.5518, -38.0385, 121.42, 3.084
1994, 9, 2, 6, 13, 29.000, 176.1732, -38.5437, 152.36, 3.161
1994, 9, 4, 13, 25, 22.000, 177.4287, -35.9067, 199.61, 3.259
1994, 9, 5, 13, 1, 6.000, 174.6277, -40.2455, 51.19, 3.389
1994, 9, 5, 13, 57, 37.000, 177.5207, -36.2620, 192.17, 3.570
1994, 9, 7, 0, 47, 29.000, 174.5269, -40.9361, 44.49, 3.097
1994, 9, 7, 22, 22, 38.000, 176.6239, -36.7544, 239.54, 3.205
1994, 9, 11, 1, 2, 9.000, 174.6413, -41.0403, 61.82, 3.491
1994, 9, 13, 9, 24, 8.000, 175.8754, -37.3738, 259.93, 3.354
1994, 9, 16, 11, 2, 53.000, 175.4975, -39.1551, 108.14, 3.455
1994, 9, 16, 16, 5, 49.000, 176.4603, -36.9698, 254.37, 3.016
1994, 9, 17, 9, 35, 19.000, 178.1585, -35.2279, 184.26, 3.110
1994, 9, 17, 20, 56, 49.000, 167.1152, -45.2426, 47.55, 3.581
1994, 9, 22, 18, 41, 41.000, 174.1329, -40.2681, 108.64, 3.318
1994, 9, 22, 18, 48, 37.000, 178.8410, -38.0539, 48.31, 3.252
1994, 9, 23, 7, 27, 42.000, 175.3820, -37.8696, 157.57, 3.200
1994, 9, 23, 11, 53, 16.000, 177.8856, -35.9049, 170.83, 3.490
1994, 9, 24, 3, 52, 2.000, 177.8137, -37.8611, 50.31, 3.288
1994, 9, 26, 6, 57, 47.000, 177.7982, -37.8608, 78.06, 3.106
1994, 9, 27, 13, 1, 27.000, 177.4486, -37.6036, 73.66, 3.114
1994, 9, 28, 12, 58, 20.000, 175.3140, -39.0117, 113.07, 3.398
1994, 9, 28, 14, 46, 33.000, 176.3209, -39.5686, 86.35, 3.174
1994, 9, 28, 18, 4, 13.000, 177.9005, -35.3128, 196.00, 3.282
1994, 9, 28, 23, 4, 3.000, 173.6554, -41.4933, 74.64, 3.514
1994, 9, 30, 5, 9, 28.000, 178.1984, -34.8087, 254.27, 3.484
1994, 9, 30, 19, 27, 23.000, 177.5080, -37.5409, 60.98, 3.162
1994, 10, 1, 2, 24, 12.000, 177.0310, -36.0774, 229.97, 3.711
1994, 10, 2, 13, 13, 34.000, 175.3617, -38.3682, 105.45, 3.073
1994, 10, 3, 10, 12, 2.000, 176.8644, -39.3806, 56.24, 3.565
1994, 10, 5, 11, 55, 3.000, 178.8626, -38.0901, 43.96, 3.367
1994, 10, 5, 16, 5, 3.000, 174.8690, -41.4149, 47.46, 3.217
1994, 10, 7, 10, 41, 20.000, 177.5057, -39.3554, 44.76, 3.139
1994, 10, 7, 11, 47, 9.000, 167.4817, -45.0898, 89.29, 4.404
1994, 10, 12, 2, 8, 40.000, 178.6935, -35.1358, 147.37, 3.535
1994, 10, 13, 10, 49, 8.000, 173.5992, -41.1292, 86.64, 3.373
1994, 10, 15, 18, 24, 28.000, 177.6161, -36.5006, 166.84, 3.032
1994, 10, 16, 0, 23, 16.000, 177.0138, -39.8690, 41.73, 3.109
1994, 10, 16, 16, 8, 24.000, 173.5905, -40.2231, 164.50, 4.772
1994, 10, 18, 20, 55, 25.000, 179.4583, -36.9200, 87.08, 5.066
1994, 10, 20, 7, 0, 38.000, 179.4952, -37.0660, 71.73, 3.508
1994, 10, 21, 10, 24, 28.000, 177.6619, -35.8747, 248.11, 3.064
1994, 10, 22, 10, 15, 45.000, 177.3216, -35.6614, 296.32, 3.198
1994, 10, 24, 8, 30, 2.000, 178.9660, -35.2561, 286.66, 3.301
1994, 10, 25, 0, 58, 54.000, 176.8117, -37.1122, 229.96, 4.035
1994, 10, 25, 14, 19, 1.000, 176.4091, -36.4634, 249.02, 3.308
1994, 10, 26, 5, 12, 50.000, 174.1230, -41.6763, 56.54, 3.244
1994, 10, 26, 16, 30, 51.000, 175.8321, -38.7529, 124.81, 4.251
1994, 10, 26, 16, 32, 48.000, 175.2147, -38.8334, 213.46, 3.695
1994, 10, 27, 21, 29, 4.000, 174.2023, -39.6933, 185.29, 4.380
1994, 10, 27, 21, 48, 6.000, 176.8893, -40.1523, 55.04, 3.771
1994, 10, 28, 19, 49, 41.000, 179.2035, -34.7812, 261.35, 3.305
1994, 10, 29, 8, 51, 17.000, 175.7725, -37.6196, 252.36, 3.546
1994, 10, 29, 22, 44, 23.000, 167.0003, -45.6339, 112.54, 3.535
1994, 10, 30, 19, 23, 1.000, 174.7269, -40.3058, 46.19, 3.049
1994, 11, 1, 20, 47, 48.000, 174.4147, -39.6059, 216.17, 3.019
1994, 11, 2, 1, 20, 25.000, 176.4927, -40.4285, 42.50, 3.245
1994, 11, 2, 3, 57, 51.000, 173.7594, -41.4725, 56.78, 3.491
1994, 11, 2, 16, 51, 41.000, 176.8119, -37.0115, 254.50, 3.897
1994, 11, 3, 6, 11, 56.000, 176.7763, -39.3183, 53.15, 3.380
1994, 11, 6, 21, 50, 39.000, 173.5048, -40.8646, 108.59, 3.162
1994, 11, 8, 1, 57, 12.000, 175.9814, -38.2365, 100.01, 3.150
1994, 11, 8, 12, 37, 23.000, 175.8083, -37.8769, 268.28, 3.709
1994, 11, 13, 20, 49, 35.000, 173.3681, -40.5106, 179.03, 3.486
1994, 11, 13, 22, 28, 31.000, 168.0541, -44.5457, 73.57, 3.285
1994, 11, 13, 23, 17, 23.000, 179.7629, -37.4475, 80.35, 3.418
1994, 11, 14, 21, 20, 13.000, 176.1262, -38.3164, 160.38, 3.559
1994, 11, 15, 10, 53, 47.000, 177.6405, -37.7407, 85.09, 3.300
1994, 11, 17, 11, 2, 3.000, 177.7438, -35.9068, 119.94, 3.178
1994, 11, 17, 22, 59, 2.000, 176.8826, -36.8796, 285.56, 4.364
1994, 11, 19, 0, 31, 59.000, 176.3355, -36.4871, 213.50, 3.131
1994, 11, 23, 5, 9, 46.000, 176.5792, -37.4807, 203.13, 5.300
1994, 11, 25, 3, 45, 33.000, 178.2870, -35.4731, 242.62, 3.592
1994, 11, 25, 11, 17, 1.000, 179.2688, -35.3102, 227.88, 3.707
1994, 11, 26, 3, 49, 21.000, 176.6536, -40.1894, 56.88, 3.796
1994, 11, 27, 10, 6, 32.000, 177.1988, -36.0380, 142.00, 3.592
1994, 11, 27, 10, 32, 26.000, 174.9807, -38.9629, 227.87, 3.306
1994, 11, 30, 1, 39, 44.000, 177.7521, -35.4264, 170.67, 3.293
1994, 11, 30, 4, 41, 36.000, 174.5815, -40.9280, 54.97, 3.159
1994, 11, 30, 21, 9, 56.000, 176.9843, -39.0754, 51.47, 3.268
1994, 12, 3, 23, 23, 47.000, 174.3003, -39.5326, 212.42, 3.374
1994, 12, 4, 16, 25, 30.000, 177.2310, -39.2414, 42.00, 3.019
1994, 12, 4, 20, 10, 22.000, 178.6246, -37.2713, 252.26, 3.014
1994, 12, 4, 22, 5, 57.000, 178.8012, -35.7930, 210.99, 5.400
1994, 12, 6, 0, 41, 27.000, 175.1808, -39.8196, 83.65, 3.591
1994, 12, 8, 7, 42, 55.000, 177.4983, -36.7046, 135.36, 3.323
1994, 12, 9, 17, 32, 23.000, 173.5971, -41.4305, 73.14, 3.003
1994, 12, 9, 19, 42, 38.000, 176.2523, -39.2541, 55.53, 3.256
1994, 12, 10, 5, 58, 55.000, 176.3603, -39.6358, 45.30, 3.158
1994, 12, 11, 1, 4, 5.000, 178.4735, -37.9991, 47.51, 3.371
1994, 12, 12, 13, 25, 45.000, 167.3156, -45.5367, 101.20, 3.180
1994, 12, 14, 3, 36, 37.000, 177.9915, -37.8696, 66.37, 3.483
1994, 12, 14, 8, 48, 9.000, 175.0390, -39.2689, 139.44, 3.140
1994, 12, 14, 18, 25, 43.000, 177.1878, -37.3758, 151.05, 3.649
1994, 12, 16, 14, 48, 39.000, 173.9431, -39.8479, 141.39, 3.039
1994, 12, 17, 2, 55, 56.000, 176.3300, -36.8253, 291.03, 3.166
1994, 12, 20, 9, 19, 56.000, 175.6854, -39.3154, 65.41, 3.043
1994, 12, 20, 14, 23, 3.000, 174.9890, -40.5069, 54.94, 4.397
1994, 12, 21, 3, 26, 37.000, 174.7256, -41.3695, 55.46, 3.225
1994, 12, 24, 14, 17, 15.000, 175.4497, -39.7723, 72.20, 3.799
1994, 12, 31, 22, 24, 52.000, 175.3768, -38.7513, 247.83, 3.356
1995, 1, 1, 2, 47, 20.000, 173.6478, -40.2230, 206.22, 4.000
1995, 1, 2, 3, 56, 48.000, 173.0082, -41.8695, 63.71, 3.839
1995, 1, 2, 16, 51, 23.000, 166.8804, -45.9308, 70.85, 3.055
1995, 1, 7, 13, 0, 14.000, 177.1094, -40.5000, 60.27, 3.232
1995, 1, 8, 2, 40, 20.000, 176.2585, -38.1303, 183.44, 3.146
1995, 1, 12, 23, 54, 36.000, 177.4908, -37.2022, 130.93, 3.455
1995, 1, 15, 6, 15, 1.000, 172.9484, -41.3692, 109.66, 3.320
1995, 1, 19, 16, 9, 47.000, 172.7814, -41.2720, 187.81, 3.248
1995, 1, 20, 16, 22, 11.000, 175.1349, -38.8240, 221.15, 4.237
1995, 1, 21, 20, 23, 57.000, 174.1892, -39.7790, 193.10, 3.134
1995, 1, 25, 22, 38, 56.000, 174.1963, -39.5885, 184.44, 3.165
1995, 1, 26, 20, 32, 43.000, 175.9689, -38.4298, 161.83, 4.768
1995, 1, 27, 16, 54, 6.000, 178.4305, -37.5567, 46.55, 3.708
1995, 1, 30, 22, 57, 19.000, 172.4094, -41.5064, 114.61, 3.045
1995, 2, 1, 1, 52, 1.000, 175.0111, -39.5348, 107.42, 3.907
1995, 2, 2, 0, 22, 8.000, 177.8625, -36.3424, 238.70, 3.648
1995, 2, 6, 3, 41, 29.000, 174.4474, -39.5100, 196.95, 3.571
1995, 2, 8, 17, 15, 2.000, 177.3750, -37.5758, 104.05, 3.486
1995, 2, 8, 18, 48, 31.000, 178.3170, -37.6516, 79.82, 3.917
1995, 2, 9, 19, 13, 3.000, 175.7252, -39.6291, 71.09, 3.303
1995, 2, 13, 20, 18, 16.000, 176.5418, -39.1207, 59.19, 3.390
1995, 2, 13, 22, 17, 46.000, 177.8026, -34.7281, 246.46, 3.477
1995, 2, 14, 23, 3, 7.000, 177.9545, -35.7691, 196.20, 3.319
1995, 2, 15, 11, 26, 55.000, 175.2513, -38.7922, 160.76, 3.247
1995, 2, 15, 21, 11, 36.000, 179.6692, -37.6479, 44.38, 3.646
1995, 2, 19, 12, 37, 9.000, 173.8096, -41.8246, 43.60, 3.248
1995, 2, 26, 2, 10, 26.000, 172.6347, -41.2771, 204.07, 3.523
1995, 3, 3, 20, 30, 13.000, 176.0216, -38.3474, 159.39, 4.571
1995, 3, 4, 10, 6, 22.000, 175.8980, -38.5633, 175.83, 3.142
1995, 3, 5, 5, 49, 4.000, 173.5725, -40.1482, 210.96, 3.647
1995, 3, 11, 0, 9, 54.000, 167.2558, -45.2426, 93.79, 4.829
1995, 3, 13, 20, 57, 4.000, 175.6531, -39.2591, 73.44, 3.038
1995, 3, 14, 11, 58, 19.000, 177.0743, -37.5014, 134.24, 3.287
1995, 3, 15, 6, 37, 28.000, 177.3335, -37.1499, 134.86, 3.933
1995, 3, 15, 17, 30, 26.000, 167.4687, -45.1618, 127.09, 3.893
1995, 3, 17, 8, 3, 46.000, 172.9261, -41.8143, 67.15, 3.351
1995, 3, 19, 9, 35, 37.000, 177.5257, -39.3671, 45.65, 3.605
1995, 3, 22, 19, 43, 31.000, 174.1829, -41.0492, 87.08, 5.800
1995, 3, 23, 9, 25, 45.000, 174.2271, -40.0892, 143.11, 3.325
1995, 3, 23, 19, 58, 38.000, 177.6712, -36.7848, 127.00, 4.133
1995, 3, 24, 5, 51, 21.000, 179.0111, -38.1297, 62.34, 4.276
1995, 3, 29, 13, 23, 39.000, 176.5630, -38.5631, 72.31, 3.454
1995, 3, 31, 23, 14, 35.000, 173.5812, -40.2172, 171.67, 3.930
1995, 4, 4, 0, 33, 5.000, 174.8799, -40.6972, 61.06, 4.498
1995, 4, 4, 5, 21, 56.000, 177.8693, -37.0706, 105.03, 3.243
1995, 4, 5, 21, 20, 44.000, 173.8238, -39.8676, 140.08, 3.185
1995, 4, 6, 17, 28, 59.000, 176.8483, -37.8577, 144.20, 3.845
1995, 4, 6, 19, 50, 13.000, 174.6446, -40.3667, 96.03, 3.851
1995, 4, 6, 20, 15, 35.000, 174.4791, -40.1762, 86.80, 4.074
1995, 4, 7, 3, 13, 39.000, 176.0331, -38.4058, 164.31, 3.182
1995, 4, 7, 8, 24, 58.000, 176.8825, -37.1086, 232.55, 3.495
1995, 4, 8, 2, 17, 53.000, 172.5321, -41.7953, 83.24, 3.757
1995, 4, 10, 3, 42, 6.000, 176.1177, -38.3592, 147.29, 3.238
1995, 4, 14, 6, 20, 10.000, 166.3222, -46.7615, 90.11, 4.415
1995, 4, 14, 16, 52, 30.000, 176.0676, -38.1971, 185.20, 3.992
1995, 4, 14, 23, 8, 2.000, 178.4383, -37.0266, 62.10, 5.100
1995, 4, 16, 12, 13, 23.000, 177.2069, -37.6458, 121.45, 3.271
1995, 4, 16, 20, 55, 14.000, 176.4259, -40.2414, 57.40, 4.327
1995, 4, 17, 11, 19, 3.000, 178.9330, -35.2430, 188.29, 3.322
1995, 4, 20, 5, 8, 37.000, 174.3813, -39.5879, 211.33, 3.254
1995, 4, 22, 11, 39, 32.000, 179.8625, -35.6606, 171.50, 3.765
1995, 4, 24, 5, 43, 59.000, 177.3083, -37.2242, 145.13, 3.451
1995, 4, 28, 17, 42, 29.000, 175.6773, -38.5906, 169.86, 3.879
1995, 4, 29, 6, 8, 11.000, 178.9396, -35.0102, 262.85, 3.241
1995, 4, 30, 0, 4, 27.000, 176.4058, -39.5394, 59.32, 3.468
1995, 5, 1, 1, 55, 30.000, 176.6003, -38.0186, 145.96, 3.712
1995, 5, 2, 13, 16, 53.000, 175.3802, -39.0414, 155.64, 4.921
1995, 5, 4, 0, 42, 45.000, 177.5514, -37.9877, 58.82, 3.913
1995, 5, 4, 5, 48, 27.000, 178.1042, -39.0913, 51.10, 3.406
1995, 5, 5, 11, 35, 54.000, 175.5437, -38.4886, 172.11, 3.261
1995, 5, 6, 13, 0, 13.000, 178.2459, -36.6198, 139.97, 4.162
1995, 5, 6, 18, 37, 46.000, 175.8408, -38.5637, 170.50, 3.544
1995, 5, 7, 1, 14, 51.000, 176.2757, -38.4345, 105.78, 3.271
1995, 5, 7, 13, 55, 56.000, 173.2698, -42.2149, 61.03, 3.081
1995, 5, 11, 22, 28, 51.000, 175.9047, -37.6807, 283.67, 3.112
1995, 5, 12, 13, 31, 17.000, 173.5286, -41.3246, 84.79, 3.845
1995, 5, 13, 0, 32, 20.000, 177.3937, -37.2993, 143.83, 3.453
1995, 5, 14, 11, 32, 44.000, 176.4526, -39.4360, 81.97, 3.464
1995, 5, 16, 1, 22, 13.000, 172.7852, -41.4326, 100.24, 3.812
1995, 5, 20, 12, 7, 21.000, 174.1323, -40.2589, 114.44, 4.018
1995, 5, 21, 21, 37, 2.000, 173.9902, -39.8649, 175.04, 3.071
1995, 5, 24, 14, 56, 31.000, 177.6339, -36.7421, 178.76, 3.959
1995, 5, 24, 19, 12, 20.000, 176.3604, -37.3431, 236.99, 3.151
1995, 5, 25, 3, 14, 47.000, 173.1909, -40.6960, 164.14, 3.333
1995, 5, 27, 20, 8, 52.000, 175.0256, -38.9753, 229.48, 4.629
1995, 5, 27, 23, 4, 34.000, 174.0378, -41.8603, 96.23, 3.046
1995, 5, 28, 7, 57, 17.000, 176.1458, -37.0019, 287.56, 3.085
1995, 5, 29, 3, 5, 1.000, 177.3071, -36.3521, 275.84, 3.463
1995, 5, 31, 3, 22, 23.000, 175.6388, -39.9849, 55.32, 3.585
1995, 6, 5, 7, 5, 49.000, 175.8038, -38.5605, 139.42, 3.864
1995, 6, 6, 5, 15, 16.000, 179.3711, -37.5701, 55.90, 3.745
1995, 6, 6, 13, 54, 49.000, 176.8861, -38.5790, 58.29, 3.006
1995, 6, 9, 13, 55, 24.000, 178.1071, -37.6211, 74.23, 3.332
1995, 6, 10, 9, 9, 27.000, 178.2420, -38.3725, 57.86, 3.095
