year, month, day, lon, lat, dep, mag, isslab
1993, 10, 12, 172.3919, -41.7765, 11.6700, 4.040, 0
1993, 10, 16, 177.4709, -36.8860, 12.0000, 3.015, 0
1993, 10, 23, 179.1810, -37.8434, 28.3300, 3.446, 1
1993, 10, 23, 178.1692, -35.1323, 12.0000, 3.229, 0
1993, 10, 24, 168.5210, -45.8857, 23.1100, 3.663, 0
1993, 10, 25, 176.3398, -40.8159, 23.3100, 3.072, 1
1993, 10, 25, 178.8213, -37.4166, 22.9600, 4.376, 0
1993, 10, 25, 168.3270, -44.3007, 12.0000, 3.374, 0
1993, 10, 31, 179.7494, -37.1422, 12.0000, 3.701, 0
1993, 10, 31, 178.1222, -36.7028, 23.2600, 4.013, 0
1993, 11, 3, 173.2753, -42.4442, 12.9600, 4.760, 0
1993, 11, 11, 173.7862, -39.1931, 12.0000, 3.333, 0
1993, 11, 13, 178.0025, -37.1520, 27.9200, 3.550, 0
1993, 11, 16, 177.2333, -36.7822, 12.0000, 3.295, 0
1993, 11, 16, 166.4060, -46.0432, 12.0000, 3.340, 0
1993, 11, 18, 178.5474, -37.9501, 30.8100, 3.520, 1
1993, 11, 20, 174.9828, -39.2122, 12.0000, 3.687, 0
1993, 11, 21, 174.2963, -41.6249, 7.7500, 4.257, 0
1993, 11, 23, 175.5534, -40.6947, 27.4200, 3.285, 0
1993, 11, 26, 177.4767, -40.2926, 22.0800, 3.235, 1
1993, 11, 26, 173.2542, -39.9814, 12.0000, 3.059, 0
1993, 11, 27, 168.5741, -44.2078, 12.0000, 3.402, 0
1993, 11, 27, 167.9674, -44.4119, 5.0000, 3.222, 0
1993, 11, 28, 176.1818, -38.4523, 9.4000, 3.510, 0
1993, 11, 28, 178.8183, -38.7083, 33.0000, 3.123, 1
1993, 11, 28, 176.1750, -38.4457, 10.6000, 3.829, 0
1993, 11, 28, 176.8281, -38.2681, 5.0000, 3.421, 0
1993, 12, 1, 174.1148, -42.1660, 13.9100, 3.612, 0
1993, 12, 1, 166.0279, -47.2573, 33.0000, 3.409, 0
1993, 12, 2, 174.0545, -41.4517, 38.3100, 3.110, 0
1993, 12, 5, 172.5175, -41.2122, 7.8000, 3.757, 0
1993, 12, 8, 175.2419, -41.2780, 27.7500, 3.202, 0
1993, 12, 9, 178.0991, -35.0280, 12.0000, 3.839, 0
1993, 12, 10, 176.9777, -37.6646, 5.0000, 3.633, 0
1993, 12, 10, 175.4780, -41.0894, 31.3400, 3.748, 1
1993, 12, 11, 178.1668, -38.8661, 33.0000, 3.282, 1
1993, 12, 13, 177.4408, -37.0098, 33.0000, 3.141, 0
1993, 12, 14, 175.6552, -38.6459, 12.0000, 3.170, 0
1993, 12, 16, 174.0788, -42.1610, 15.3800, 3.738, 0
1993, 12, 16, 175.7936, -37.8289, 11.1100, 3.861, 0
1993, 12, 17, 168.4275, -44.5434, 11.4500, 3.449, 0
1993, 12, 19, 178.0568, -37.2159, 33.0000, 3.861, 0
1993, 12, 19, 176.3950, -40.5904, 18.4200, 4.001, 0
1993, 12, 20, 177.2535, -36.7965, 5.0000, 3.332, 0
1993, 12, 20, 178.7554, -38.6546, 23.3400, 3.219, 1
1993, 12, 23, 177.6298, -38.3985, 5.0000, 3.154, 0
1993, 12, 24, 178.3488, -39.3440, 24.5000, 3.332, 1
1993, 12, 25, 177.2989, -39.2249, 29.5200, 3.559, 1
1993, 12, 26, 176.5768, -36.4186, 33.0000, 4.118, 0
1993, 12, 31, 175.2584, -38.3371, 33.0000, 3.268, 0
1994, 1, 3, 177.6578, -38.4369, 12.0000, 3.033, 0
1994, 1, 4, 177.3966, -35.1524, 12.0000, 4.216, 0
1994, 1, 7, 175.6919, -40.5450, 35.8300, 3.453, 1
1994, 1, 9, 176.7636, -37.1061, 33.0000, 3.330, 0
1994, 1, 12, 174.2845, -41.6957, 8.7000, 3.382, 0
1994, 1, 13, 176.3856, -40.6080, 23.8500, 3.046, 0
1994, 1, 14, 175.7961, -37.8603, 12.0000, 4.150, 0
1994, 1, 15, 174.7920, -41.6666, 30.5500, 3.526, 1
1994, 1, 16, 180.1809, -37.1010, 33.0000, 4.116, 1
1994, 1, 17, 165.7286, -46.6755, 33.0000, 3.028, 1
1994, 1, 20, 178.6655, -35.0452, 33.0000, 4.026, 0
1994, 1, 22, 175.7964, -37.1502, 33.0000, 3.919, 0
1994, 1, 22, 177.2938, -36.3112, 5.0000, 3.773, 0
1994, 1, 22, 177.2518, -36.2432, 5.0000, 3.851, 0
1994, 1, 24, 175.9568, -36.3071, 33.0000, 4.135, 0
1994, 1, 24, 178.3746, -38.7386, 33.0000, 3.182, 1
1994, 1, 25, 176.1495, -40.7347, 12.0000, 3.079, 0
1994, 1, 25, 174.9738, -39.3014, 24.6200, 3.317, 0
1994, 1, 27, 177.3334, -37.7336, 12.0000, 3.177, 0
1994, 1, 29, 176.7194, -36.3782, 33.0000, 3.947, 0
1994, 1, 31, 177.5672, -36.7277, 12.0000, 3.409, 0
1994, 2, 1, 176.3686, -40.4270, 31.9100, 3.138, 1
1994, 2, 1, 175.8089, -36.9522, 33.0000, 4.026, 0
1994, 2, 2, 177.3394, -37.1452, 12.0000, 3.463, 0
1994, 2, 3, 177.0975, -38.0194, 5.0000, 3.019, 0
1994, 2, 4, 178.0328, -37.9969, 39.6100, 3.073, 1
1994, 2, 5, 176.0215, -41.6550, 31.9100, 3.934, 1
1994, 2, 5, 174.8681, -40.1838, 27.8000, 3.361, 0
1994, 2, 7, 178.8254, -38.6442, 33.0000, 3.339, 1
1994, 2, 8, 174.7187, -41.5146, 26.9700, 3.010, 0
1994, 2, 8, 172.5538, -41.1982, 5.0000, 3.410, 0
1994, 2, 10, 165.5197, -47.6936, 33.0000, 3.745, 0
1994, 2, 11, 173.6545, -42.4848, 14.4600, 4.177, 0
1994, 2, 12, 178.6658, -38.8263, 33.0000, 3.194, 1
1994, 2, 12, 173.7096, -41.8925, 35.5300, 3.070, 0
1994, 2, 13, 175.4157, -41.7202, 24.0400, 3.092, 1
1994, 2, 16, 173.2410, -42.0665, 7.6600, 3.031, 0
1994, 2, 16, 177.0939, -36.6568, 12.0000, 3.545, 0
1994, 2, 17, 166.3606, -46.2567, 12.0000, 3.843, 0
1994, 2, 18, 177.3770, -39.2492, 27.3400, 3.041, 1
1994, 2, 18, 176.9499, -40.3840, 9.3100, 3.718, 0
1994, 2, 19, 175.7397, -41.3505, 24.8800, 3.410, 1
1994, 2, 20, 178.6913, -39.0655, 12.0000, 3.324, 0
1994, 2, 21, 179.2482, -38.1494, 33.0000, 3.013, 1
1994, 2, 22, 177.9911, -39.0944, 28.1400, 3.118, 1
1994, 2, 22, 172.8231, -40.8083, 12.0000, 3.172, 0
1994, 2, 24, 176.7776, -40.8915, 33.3700, 3.684, 1
1994, 3, 8, 177.1606, -34.9855, 33.0000, 4.496, 0
1994, 3, 8, 177.9254, -38.6096, 33.0000, 3.128, 1
1994, 3, 20, 175.0803, -38.9368, 19.9900, 3.129, 0
1994, 3, 20, 176.8048, -37.6805, 5.0000, 3.110, 0
1994, 3, 22, 178.7204, -37.4793, 26.3400, 3.594, 0
1994, 3, 22, 174.8923, -39.2330, 24.6200, 3.737, 0
1994, 3, 24, 174.8601, -40.9732, 27.9000, 3.648, 0
1994, 3, 27, 174.8621, -40.9734, 28.6200, 3.783, 0
1994, 3, 28, 168.2595, -44.4712, 12.0000, 4.811, 0
1994, 3, 28, 175.6184, -36.2311, 33.0000, 3.987, 0
1994, 4, 2, 178.2909, -38.4306, 33.0000, 3.155, 1
1994, 4, 8, 167.7858, -44.5619, 29.8800, 3.254, 0
1994, 4, 8, 177.0124, -40.4423, 13.1600, 3.354, 0
1994, 4, 14, 172.3114, -41.5035, 5.0000, 3.063, 0
1994, 4, 14, 165.3907, -46.7855, 12.0000, 3.092, 0
1994, 4, 15, 179.9686, -37.3405, 33.0000, 3.556, 1
1994, 4, 17, 174.9506, -41.4302, 29.1700, 3.314, 0
1994, 4, 18, 168.7124, -44.8002, 12.0000, 3.099, 0
1994, 4, 22, 177.0430, -37.4224, 12.0000, 3.257, 0
1994, 4, 23, 177.1277, -36.5718, 33.0000, 5.188, 0
1994, 4, 24, 178.6243, -38.5914, 33.0000, 3.441, 1
1994, 4, 24, 176.0266, -41.4199, 14.9000, 3.223, 0
1994, 4, 25, 175.1669, -38.2056, 33.0000, 3.459, 0
1994, 4, 26, 176.4014, -40.6367, 25.3100, 3.036, 1
1994, 4, 29, 165.6378, -47.3664, 33.0000, 3.268, 0
1994, 4, 30, 175.2078, -40.0664, 23.0900, 3.005, 0
1994, 5, 1, 180.0832, -36.3078, 12.0000, 3.418, 0
1994, 5, 5, 177.4255, -38.7106, 26.5000, 3.216, 0
1994, 5, 9, 179.1428, -37.5637, 24.8500, 3.579, 1
1994, 5, 10, 175.1266, -38.5273, 12.0000, 3.367, 0
1994, 5, 10, 179.2733, -37.5413, 33.0000, 3.497, 1
1994, 5, 13, 174.8343, -39.2844, 26.6100, 3.271, 0
1994, 5, 14, 166.0780, -46.2282, 12.0000, 4.029, 0
1994, 5, 15, 177.2268, -38.8132, 31.0300, 3.336, 0
1994, 5, 17, 177.9345, -38.5513, 28.7000, 3.338, 1
1994, 5, 18, 176.1721, -40.4636, 27.4300, 3.229, 0
1994, 5, 18, 172.3233, -41.4086, 5.0000, 3.351, 0
1994, 5, 18, 177.4636, -37.1257, 12.0000, 3.417, 0
1994, 5, 18, 172.3557, -41.4032, 5.0000, 3.010, 0
1994, 5, 18, 179.8639, -36.7442, 12.0000, 3.772, 0
1994, 5, 18, 174.8845, -40.1399, 12.0000, 3.056, 0
1994, 5, 22, 175.3958, -40.8313, 22.6900, 3.247, 0
1994, 5, 24, 176.7541, -36.3043, 33.0000, 4.427, 0
1994, 5, 24, 176.7281, -38.0253, 5.0000, 3.138, 0
1994, 5, 24, 176.7925, -37.9963, 5.0000, 3.287, 0
1994, 5, 25, 175.9224, -37.7391, 33.0000, 3.544, 0
1994, 5, 25, 177.0333, -37.3714, 5.0000, 4.040, 0
1994, 5, 30, 174.3366, -41.6046, 15.0000, 3.964, 0
1994, 6, 1, 173.9253, -42.2330, 14.0000, 4.240, 0
1994, 6, 3, 177.1681, -39.0514, 26.0500, 3.137, 0
1994, 6, 4, 179.5922, -37.2150, 33.0000, 3.819, 1
1994, 6, 4, 174.7133, -39.3169, 20.8800, 3.054, 0
1994, 6, 9, 179.4981, -37.4349, 14.5900, 3.805, 0
1994, 6, 11, 175.6912, -38.9239, 5.0000, 3.484, 0
1994, 6, 11, 178.0740, -38.7061, 12.0000, 3.194, 0
1994, 6, 13, 176.6891, -35.6658, 33.0000, 4.849, 0
1994, 6, 13, 175.2447, -41.1173, 11.4300, 3.154, 0
1994, 6, 16, 175.7767, -37.8355, 11.7000, 4.699, 0
1994, 6, 17, 174.3303, -41.6011, 15.0000, 3.810, 0
1994, 6, 22, 174.5687, -36.9765, 12.0000, 3.318, 0
1994, 6, 23, 176.2820, -40.7439, 29.0200, 3.041, 1
1994, 6, 23, 173.8620, -39.3047, 12.0000, 3.352, 0
1994, 6, 26, 178.3261, -38.2373, 12.0000, 3.783, 0
1994, 6, 26, 168.3539, -44.8870, 18.5700, 3.213, 0
1994, 6, 30, 177.4988, -37.1039, 12.0000, 3.303, 0
1994, 7, 1, 176.3017, -36.8866, 33.0000, 3.941, 0
1994, 7, 1, 175.7736, -40.3229, 38.2000, 3.188, 1
1994, 7, 7, 178.2724, -38.1477, 12.0000, 3.499, 0
1994, 7, 11, 176.3530, -40.6358, 24.2900, 3.631, 1
1994, 7, 14, 175.6971, -38.9420, 5.0000, 3.706, 0
1994, 7, 15, 177.3469, -34.9302, 33.0000, 4.110, 0
1994, 7, 16, 171.6423, -42.0331, 12.0000, 4.362, 0
1994, 7, 17, 178.4576, -37.8507, 21.7400, 3.529, 0
1994, 7, 18, 174.7705, -40.1025, 12.0000, 3.115, 0
1994, 7, 21, 177.4989, -37.0270, 12.0000, 3.112, 0
1994, 7, 23, 176.9794, -36.9048, 12.0000, 3.522, 0
1994, 7, 27, 174.2549, -41.6789, 10.5300, 3.999, 0
1994, 7, 29, 174.7817, -40.4164, 22.9700, 3.250, 0
1994, 8, 3, 178.9633, -37.1219, 12.0000, 3.097, 0
1994, 8, 6, 177.8392, -36.7688, 12.0000, 3.071, 0
1994, 8, 6, 178.7350, -36.7627, 12.0000, 3.019, 0
1994, 8, 6, 178.1522, -36.7026, 12.0000, 3.809, 0
1994, 8, 11, 178.0462, -40.4573, 33.0000, 3.633, 1
1994, 8, 11, 179.4794, -35.8425, 12.0000, 3.387, 0
1994, 8, 11, 176.8915, -37.9165, 5.0000, 3.157, 0
1994, 8, 11, 176.6231, -38.1813, 5.0000, 3.035, 0
1994, 8, 13, 177.3834, -36.4179, 12.0000, 3.906, 0
1994, 8, 15, 177.5906, -37.8270, 33.6400, 4.188, 0
1994, 8, 15, 176.5848, -40.3559, 33.8600, 4.175, 1
1994, 8, 16, 165.5942, -47.3680, 33.0000, 4.920, 0
1994, 8, 16, 178.6130, -39.1121, 29.1300, 3.026, 1
1994, 8, 16, 174.5714, -40.0961, 12.0000, 3.023, 0
1994, 8, 19, 179.5985, -36.1592, 33.0000, 3.341, 0
1994, 8, 21, 179.3058, -37.3431, 12.0000, 3.105, 0
1994, 8, 22, 177.7243, -38.9326, 25.5300, 3.821, 0
1994, 8, 22, 165.2868, -46.9080, 33.0000, 3.210, 1
1994, 8, 22, 174.5435, -41.0621, 39.0100, 3.403, 0
1994, 8, 22, 176.4466, -37.0064, 33.0000, 3.258, 0
1994, 8, 24, 178.7034, -36.8535, 12.0000, 3.931, 0
1994, 8, 26, 179.1155, -37.9739, 25.0200, 3.129, 1
1994, 9, 2, 180.1117, -36.8945, 12.0000, 3.437, 0
1994, 9, 2, 178.5370, -38.2788, 29.6200, 3.320, 1
1994, 9, 3, 178.6174, -39.3081, 26.0400, 3.026, 1
1994, 9, 4, 168.6034, -44.1209, 5.0000, 4.172, 0
1994, 9, 4, 179.9822, -37.1633, 33.0000, 3.238, 1
1994, 9, 5, 167.9300, -44.4294, 12.0000, 3.085, 0
1994, 9, 6, 172.5438, -41.2009, 5.0000, 3.403, 0
1994, 9, 6, 175.2536, -38.2446, 33.0000, 3.237, 0
1994, 9, 7, 175.2458, -40.1097, 23.9600, 3.068, 0
1994, 9, 8, 178.5508, -36.0697, 33.0000, 3.744, 0
1994, 9, 9, 178.9178, -36.3856, 33.0000, 3.059, 0
1994, 9, 10, 177.5421, -34.9941, 33.0000, 4.333, 0
1994, 9, 10, 178.6724, -38.3353, 28.4500, 3.064, 1
1994, 9, 12, 179.2238, -36.5184, 12.0000, 3.054, 0
1994, 9, 14, 175.9142, -40.5291, 29.0000, 3.668, 0
1994, 9, 14, 179.4703, -36.4525, 12.0000, 3.094, 0
1994, 9, 15, 177.8461, -38.4208, 32.9200, 4.636, 1
1994, 9, 16, 179.9412, -37.3128, 12.0000, 3.115, 0
1994, 9, 18, 175.8965, -39.0112, 5.0000, 3.130, 0
1994, 9, 22, 179.6162, -37.5632, 33.0000, 3.163, 1
1994, 9, 22, 177.3477, -37.0735, 12.0000, 3.132, 0
1994, 9, 23, 176.9648, -36.0140, 33.0000, 4.033, 0
1994, 9, 27, 177.0170, -36.7088, 12.0000, 4.413, 0
1994, 9, 28, 176.5902, -38.1707, 12.0000, 3.038, 0
1994, 9, 28, 172.0935, -41.3390, 24.2300, 3.900, 0
1994, 9, 28, 175.9123, -38.9927, 12.0000, 3.359, 0
1994, 10, 1, 178.3948, -35.0575, 33.0000, 4.048, 0
1994, 10, 2, 176.5146, -37.2473, 12.0000, 3.180, 0
1994, 10, 4, 176.1897, -38.4373, 12.0000, 3.337, 0
1994, 10, 6, 173.8060, -42.1052, 12.0000, 3.014, 0
1994, 10, 7, 175.0110, -41.0916, 17.7200, 3.034, 0
1994, 10, 7, 175.2082, -39.9058, 12.0000, 4.640, 0
1994, 10, 8, 175.1560, -39.8769, 12.0000, 3.708, 0
1994, 10, 11, 174.7121, -39.2275, 18.5800, 3.070, 0
1994, 10, 12, 179.6765, -36.2518, 12.0000, 3.556, 0
1994, 10, 15, 178.1166, -36.3444, 12.0000, 3.299, 0
1994, 10, 19, 179.8243, -37.0611, 33.0000, 3.264, 1
1994, 10, 19, 174.1290, -41.7036, 36.5400, 3.326, 0
1994, 10, 19, 178.0201, -38.9884, 29.8000, 3.780, 1
1994, 10, 26, 176.3704, -37.5137, 12.0000, 3.373, 0
1994, 10, 26, 179.0313, -36.5678, 12.0000, 3.486, 0
1994, 10, 26, 177.3689, -36.1159, 12.0000, 3.776, 0
1994, 10, 27, 177.1384, -36.4524, 33.0000, 3.490, 0
1994, 10, 29, 178.1290, -36.7382, 12.0000, 3.010, 0
1994, 10, 29, 178.0577, -38.6807, 29.6900, 3.504, 1
1994, 10, 30, 175.4574, -41.5711, 21.5200, 4.298, 0
1994, 10, 30, 175.3983, -41.5361, 23.6200, 3.498, 0
1994, 10, 31, 173.0499, -42.3740, 5.0000, 4.153, 0
1994, 11, 1, 177.3139, -39.6931, 22.5000, 3.614, 0
1994, 11, 1, 178.5469, -34.4470, 12.0000, 3.845, 0
1994, 11, 3, 167.8893, -45.1174, 5.0000, 3.607, 0
1994, 11, 4, 179.7556, -35.6389, 33.0000, 4.577, 0
1994, 11, 4, 175.3957, -39.3104, 9.5000, 3.586, 0
1994, 11, 5, 175.9321, -40.7011, 30.2400, 3.296, 1
1994, 11, 6, 178.7271, -39.4194, 19.5600, 3.233, 1
1994, 11, 8, 176.9079, -39.3768, 24.4600, 3.538, 0
1994, 11, 9, 174.3363, -41.4513, 5.0000, 3.711, 0
1994, 11, 12, 177.2237, -36.5388, 12.0000, 3.199, 0
1994, 11, 12, 178.4572, -36.1309, 12.0000, 3.231, 0
1994, 11, 12, 176.3861, -40.9404, 34.8600, 3.230, 1
1994, 11, 13, 175.2636, -39.1025, 5.0000, 3.009, 0
1994, 11, 14, 177.0597, -37.4602, 12.0000, 3.019, 0
1994, 11, 15, 174.9840, -37.0921, 12.0000, 4.025, 0
1994, 11, 15, 168.4244, -44.6040, 12.0000, 3.830, 0
1994, 11, 16, 176.6166, -36.8710, 12.0000, 3.521, 0
1994, 11, 17, 174.1047, -42.3183, 18.5800, 3.147, 0
1994, 11, 19, 178.7695, -36.7240, 12.0000, 3.032, 0
1994, 11, 21, 172.5645, -41.2427, 5.0000, 3.222, 0
1994, 11, 22, 177.3502, -37.1754, 26.7800, 3.045, 0
1994, 11, 24, 176.4177, -38.2485, 5.0000, 3.194, 0
1994, 11, 26, 178.6002, -36.9247, 5.0000, 3.143, 0
1994, 11, 29, 178.3570, -36.0166, 33.0000, 3.481, 0
1994, 11, 30, 177.9517, -38.5381, 28.8500, 3.444, 1
1994, 12, 3, 168.1797, -45.6527, 18.4800, 3.186, 0
1994, 12, 4, 179.9253, -36.8242, 33.0000, 3.192, 1
1994, 12, 5, 177.5382, -38.9148, 39.1500, 3.178, 1
1994, 12, 6, 179.2032, -36.7210, 33.0000, 3.394, 0
1994, 12, 6, 178.1809, -38.2354, 25.1300, 3.047, 0
1994, 12, 7, 172.5276, -41.0883, 5.0000, 3.030, 0
1994, 12, 8, 177.4969, -36.7737, 12.0000, 3.102, 0
1994, 12, 8, 174.0528, -42.2906, 12.0000, 3.300, 0
1994, 12, 11, 175.9096, -37.6449, 33.0000, 3.382, 0
1994, 12, 11, 175.8304, -38.9176, 5.0000, 4.218, 0
1994, 12, 11, 176.9642, -40.1850, 25.9300, 3.262, 1
1994, 12, 14, 177.5962, -39.0138, 33.0000, 3.066, 1
1994, 12, 15, 177.5280, -37.1987, 12.0000, 6.250, 0
1994, 12, 15, 175.1360, -40.8303, 30.0600, 5.001, 0
1994, 12, 15, 176.7872, -37.7267, 12.0000, 3.556, 0
1994, 12, 16, 178.0160, -36.1029, 33.0000, 3.320, 0
1994, 12, 20, 174.0763, -41.9234, 21.2000, 3.402, 0
1994, 12, 26, 166.0026, -47.2242, 33.0000, 4.824, 0
1994, 12, 29, 177.8307, -36.7301, 12.0000, 3.992, 0
1994, 12, 29, 177.1731, -36.3705, 12.0000, 3.544, 0
1994, 12, 29, 165.3388, -47.8775, 12.0000, 3.468, 0
1994, 12, 30, 177.0143, -39.8400, 26.9700, 3.062, 1
1995, 1, 1, 175.3870, -39.3152, 7.9400, 3.922, 0
1995, 1, 5, 179.7034, -36.1041, 12.0000, 3.383, 0
1995, 1, 6, 176.3401, -39.9683, 31.4500, 3.178, 0
1995, 1, 7, 176.4212, -37.8267, 12.0000, 3.323, 0
1995, 1, 7, 175.8087, -40.7299, 30.5800, 3.479, 1
1995, 1, 9, 176.7807, -37.6332, 12.0000, 3.282, 0
1995, 1, 11, 176.7902, -40.5085, 12.0000, 3.264, 0
1995, 1, 12, 178.2447, -38.1341, 29.5900, 3.451, 0
1995, 1, 14, 176.8772, -35.4890, 12.0000, 3.776, 0
1995, 1, 16, 166.2575, -46.0997, 12.0000, 3.068, 0
1995, 1, 17, 178.4411, -37.0840, 23.7500, 3.121, 0
1995, 1, 19, 176.3494, -36.8648, 12.0000, 4.293, 0
1995, 1, 19, 177.2551, -35.1088, 12.0000, 4.560, 0
1995, 1, 20, 167.7746, -44.3511, 5.0000, 3.780, 0
1995, 1, 21, 174.8168, -38.4529, 19.3900, 3.196, 0
1995, 1, 22, 179.5063, -36.1828, 12.0000, 3.168, 0
1995, 1, 23, 176.0174, -36.1209, 33.0000, 3.881, 0
1995, 1, 23, 177.6731, -35.9596, 12.0000, 4.258, 0
1995, 1, 27, 176.0027, -40.4649, 35.1400, 3.068, 1
1995, 2, 4, 179.8094, -37.2302, 33.0000, 3.998, 1
1995, 2, 5, 179.4886, -37.6496, 25.1000, 7.150, 1
1995, 2, 6, 179.5685, -37.6367, 12.0000, 3.418, 0
1995, 2, 6, 179.5092, -37.6222, 12.0000, 4.088, 0
1995, 2, 7, 179.6700, -37.6432, 12.0000, 4.775, 0
1995, 2, 8, 166.2587, -47.0500, 12.0000, 3.092, 0
1995, 2, 8, 177.3180, -38.0106, 12.0000, 3.397, 0
1995, 2, 8, 176.7919, -40.0780, 33.0000, 3.154, 1
1995, 2, 13, 179.1384, -37.4595, 25.0000, 6.000, 1
1995, 2, 13, 172.1700, -40.9537, 5.0000, 3.583, 0
1995, 2, 13, 178.0000, -38.6325, 33.0000, 4.894, 1
1995, 2, 14, 178.2111, -38.1261, 12.0000, 3.251, 0
1995, 2, 16, 179.2269, -35.7576, 33.0000, 3.537, 0
1995, 2, 16, 180.1286, -35.9884, 12.0000, 3.705, 0
1995, 2, 17, 178.5430, -37.6975, 12.0000, 3.484, 0
1995, 2, 21, 178.2069, -36.7227, 12.0000, 3.422, 0
1995, 2, 22, 177.0924, -40.1534, 25.9800, 3.020, 1
1995, 2, 22, 180.1787, -36.2360, 33.0000, 4.712, 1
1995, 2, 26, 177.1126, -39.5787, 29.0400, 3.278, 1
1995, 3, 2, 174.8283, -39.2843, 21.3900, 3.246, 0
1995, 3, 3, 177.5693, -39.0214, 25.9400, 3.243, 0
1995, 3, 3, 175.3833, -38.1488, 12.0000, 3.583, 0
1995, 3, 7, 177.1104, -36.0095, 33.0000, 3.990, 0
1995, 3, 9, 173.8946, -39.2461, 12.0000, 3.057, 0
1995, 3, 9, 168.2956, -44.4980, 5.0000, 3.706, 0
1995, 3, 10, 174.3438, -41.5887, 26.0600, 3.189, 0
1995, 3, 13, 178.6560, -35.6546, 12.0000, 3.170, 0
1995, 3, 13, 174.1156, -41.9654, 15.7800, 3.245, 0
1995, 3, 14, 179.8498, -36.6992, 12.0000, 4.428, 0
1995, 3, 14, 167.1607, -46.0729, 12.0000, 3.541, 0
1995, 3, 17, 178.6612, -36.4130, 12.0000, 4.165, 0
1995, 3, 19, 178.2674, -36.6061, 12.0000, 3.220, 0
1995, 3, 20, 176.4255, -40.4323, 12.0000, 3.311, 0
1995, 3, 22, 171.9102, -41.8193, 12.0000, 3.076, 0
1995, 3, 24, 177.8057, -34.5581, 33.0000, 4.376, 0
1995, 3, 24, 177.2429, -34.2055, 33.0000, 4.900, 0
1995, 3, 29, 167.8162, -44.7072, 9.2500, 3.571, 0
1995, 3, 30, 172.5232, -41.1505, 5.0000, 3.147, 0
1995, 3, 31, 179.0868, -37.2537, 12.0000, 3.467, 0
1995, 4, 2, 175.3180, -39.2587, 5.0000, 4.503, 0
1995, 4, 3, 178.8177, -36.0831, 12.0000, 3.457, 0
1995, 4, 3, 176.9130, -39.3303, 27.3200, 3.187, 0
1995, 4, 4, 175.5312, -38.4494, 12.0000, 3.016, 0
1995, 4, 6, 177.2093, -39.6296, 30.8200, 3.178, 1
1995, 4, 8, 175.5063, -37.4611, 5.0000, 3.719, 0
1995, 4, 10, 174.9573, -40.1820, 18.2000, 4.642, 0
1995, 4, 11, 173.0839, -42.5005, 33.9200, 3.335, 0
1995, 4, 11, 178.9004, -37.1767, 33.0000, 4.711, 0
1995, 4, 13, 164.9632, -47.3373, 33.0000, 3.794, 1
1995, 4, 17, 177.9848, -39.3321, 27.9600, 3.424, 1
1995, 4, 18, 179.4785, -35.8000, 12.0000, 3.656, 0
1995, 4, 19, 165.9501, -46.0839, 12.0000, 3.071, 0
1995, 4, 24, 168.2839, -44.5312, 12.0000, 3.154, 0
1995, 4, 26, 176.3601, -40.4294, 12.0000, 4.038, 0
1995, 4, 30, 175.5286, -38.6903, 33.0000, 3.243, 0
1995, 5, 4, 174.8296, -35.4160, 33.0000, 4.006, 0
1995, 5, 6, 176.9907, -36.4488, 12.0000, 3.507, 0
1995, 5, 6, 176.8751, -36.6054, 12.0000, 3.685, 0
1995, 5, 8, 179.6830, -35.3991, 12.0000, 3.815, 0
1995, 5, 9, 175.3276, -41.6234, 26.1800, 3.894, 1
1995, 5, 12, 174.6622, -41.2086, 32.5800, 3.876, 0
1995, 5, 14, 179.7299, -36.8693, 28.8200, 3.731, 1
1995, 5, 14, 169.0093, -44.2460, 33.0000, 3.361, 0
1995, 5, 15, 174.3925, -38.7185, 5.0000, 3.197, 0
1995, 5, 18, 176.8196, -40.2995, 33.0000, 3.441, 1
1995, 5, 22, 173.7353, -42.4638, 12.0000, 3.334, 0
1995, 5, 23, 173.7447, -42.4638, 10.6200, 3.580, 0
1995, 5, 27, 176.8729, -38.4355, 5.0000, 3.414, 0
1995, 6, 4, 174.3049, -41.5510, 26.6600, 3.992, 0
1995, 6, 9, 179.4330, -35.6080, 12.0000, 3.979, 0
1995, 6, 14, 176.7219, -39.2722, 39.5000, 3.089, 1
1995, 6, 15, 175.9749, -40.5502, 31.5100, 3.152, 1
1995, 6, 21, 168.2753, -44.5534, 5.0000, 3.667, 0
1995, 6, 21, 172.8606, -40.7103, 5.0000, 4.481, 0
1995, 6, 25, 178.7280, -38.6317, 33.0000, 4.608, 1
1995, 6, 26, 176.6657, -35.8698, 33.0000, 4.377, 0
1995, 6, 27, 175.0424, -38.1669, 33.0000, 3.614, 0
1995, 6, 28, 178.7730, -36.1841, 33.0000, 3.868, 0
1995, 6, 29, 172.4786, -40.9754, 5.0000, 3.633, 0
1995, 7, 1, 175.1461, -40.1548, 12.0000, 3.605, 0
1995, 7, 1, 165.2117, -47.2112, 12.0000, 3.405, 0
1995, 7, 5, 165.1436, -47.0288, 12.0000, 3.001, 0
1995, 7, 5, 174.2308, -41.7140, 21.8600, 3.503, 0
1995, 7, 7, 176.4178, -37.2124, 12.0000, 3.057, 0
1995, 7, 14, 174.4713, -38.4526, 12.0000, 3.152, 0
1995, 7, 16, 175.3532, -41.6441, 22.7600, 3.872, 0
1995, 7, 16, 173.7681, -42.4752, 5.0000, 3.035, 0
1995, 7, 17, 173.7933, -42.4676, 5.0000, 3.492, 0
