year, month, day, lon, lat, dep, mag, isslab
1998, 10, 21, 176.0034, -38.1359, 202.7900, 4.856, 1
1998, 10, 24, 175.7741, -38.5801, 167.6400, 3.520, 1
1998, 10, 27, 176.2410, -39.2117, 59.9800, 3.894, 1
1998, 10, 29, 178.5116, -36.5599, 99.4600, 3.757, 1
1998, 10, 30, 166.9161, -46.1773, 107.2600, 3.374, 1
1998, 10, 30, 174.3679, -40.4510, 58.4300, 3.127, 0
1998, 10, 31, 176.7761, -40.0474, 56.5700, 4.308, 1
1998, 11, 3, 177.1767, -36.2816, 266.3700, 3.036, 1
1998, 11, 7, 177.6131, -37.9207, 78.2200, 3.499, 1
1998, 11, 7, 177.4816, -36.5805, 202.4300, 3.044, 1
1998, 11, 10, 176.7161, -36.9210, 296.5400, 3.059, 1
1998, 11, 12, 176.7177, -37.2969, 181.7400, 3.444, 1
1998, 11, 14, 167.1354, -45.4813, 71.5200, 3.198, 0
1998, 11, 15, 167.6692, -44.8690, 76.5000, 3.867, 0
1998, 11, 17, 176.2505, -38.5688, 86.0500, 3.015, 1
1998, 11, 18, 173.1227, -41.4221, 106.7000, 3.267, 1
1998, 11, 18, 177.1873, -37.9584, 66.4900, 3.271, 0
1998, 11, 21, 167.1065, -45.4791, 80.9600, 3.028, 1
1998, 11, 22, 178.4107, -35.6675, 222.3400, 3.406, 1
1998, 11, 23, 178.1618, -38.9552, 49.0600, 3.294, 1
1998, 11, 24, 168.2574, -44.6381, 81.6200, 3.110, 1
1998, 11, 25, 176.0232, -40.5323, 61.7900, 3.463, 1
1998, 11, 29, 176.0393, -40.6103, 54.0000, 3.306, 1
1998, 11, 29, 177.0631, -37.6511, 144.0800, 4.015, 1
1998, 12, 2, 177.8261, -39.2762, 49.2900, 3.038, 1
1998, 12, 2, 173.7844, -40.8516, 82.7500, 3.988, 1
1998, 12, 3, 179.6345, -35.8919, 152.9000, 3.845, 1
1998, 12, 4, 177.6224, -38.4659, 63.3800, 3.129, 1
1998, 12, 6, 174.3261, -40.2887, 78.2400, 3.572, 1
1998, 12, 10, 174.3309, -40.3070, 94.0900, 3.303, 1
1998, 12, 12, 174.3769, -39.8114, 115.0200, 3.248, 1
1998, 12, 13, 175.7883, -38.6039, 158.5300, 3.923, 1
1998, 12, 16, 174.7098, -40.8837, 51.8300, 3.320, 1
1998, 12, 16, 176.0326, -38.2486, 161.2100, 3.661, 1
1998, 12, 17, 177.8286, -37.1675, 107.6000, 4.207, 1
1998, 12, 18, 177.7489, -39.1134, 73.0300, 3.278, 1
1998, 12, 21, 174.8056, -40.4644, 75.6800, 4.456, 1
1998, 12, 21, 176.4930, -38.9567, 49.3900, 3.113, 0
1998, 12, 21, 178.7977, -36.8625, 156.0800, 3.530, 1
1998, 12, 22, 178.0687, -36.7262, 120.3700, 3.132, 1
1998, 12, 26, 174.2108, -39.5118, 218.1300, 3.298, 1
1998, 12, 28, 178.2401, -37.7385, 48.3600, 3.329, 1
1998, 12, 29, 173.7243, -40.4296, 122.3100, 3.999, 1
1998, 12, 29, 176.2798, -38.2202, 162.0700, 5.210, 1
1998, 12, 29, 176.7334, -37.8828, 144.5400, 3.801, 1
1998, 12, 30, 167.2440, -45.4291, 100.3000, 3.273, 1
1998, 12, 31, 178.1112, -36.6388, 100.2400, 3.401, 1
1999, 1, 1, 173.3131, -40.5083, 172.2200, 3.793, 1
1999, 1, 3, 174.3879, -40.8040, 71.5900, 3.874, 1
1999, 1, 3, 174.5167, -41.0925, 57.9000, 5.200, 1
1999, 1, 6, 177.8161, -38.2526, 64.6000, 3.385, 1
1999, 1, 7, 176.9884, -38.0924, 65.0000, 3.278, 0
1999, 1, 7, 175.2883, -38.1827, 92.2900, 3.053, 1
1999, 1, 7, 168.3054, -44.6563, 85.4000, 3.651, 1
1999, 1, 9, 173.0636, -42.1677, 57.0400, 3.271, 1
1999, 1, 14, 168.3119, -44.6741, 86.8400, 3.615, 1
1999, 1, 15, 175.5232, -40.5976, 41.0900, 3.283, 1
1999, 1, 15, 176.5592, -38.5455, 103.2500, 3.123, 1
1999, 1, 20, 179.2937, -35.8596, 191.1200, 3.786, 1
1999, 1, 21, 179.1563, -36.0717, 173.8700, 3.664, 1
1999, 1, 21, 172.8919, -41.3408, 102.8200, 3.148, 1
1999, 1, 23, 178.0400, -39.0046, 43.9500, 3.206, 1
1999, 1, 23, 178.1216, -36.2607, 287.4800, 3.195, 1
1999, 1, 27, 178.7491, -36.8713, 75.5200, 3.619, 1
1999, 1, 28, 177.7311, -35.9393, 322.7300, 3.750, 1
1999, 1, 28, 174.6837, -39.7776, 106.2400, 3.116, 1
1999, 1, 28, 173.3966, -41.3234, 81.1500, 3.216, 1
1999, 1, 30, 178.5204, -37.3409, 48.9600, 3.216, 1
1999, 2, 6, 174.0558, -39.9284, 120.6200, 3.089, 1
1999, 2, 11, 176.9545, -39.9611, 73.5800, 3.372, 1
1999, 2, 13, 175.8600, -38.2623, 178.8000, 4.038, 1
1999, 2, 15, 174.0548, -40.1634, 132.6000, 3.198, 1
1999, 2, 16, 177.8956, -36.4571, 143.6800, 3.257, 1
1999, 2, 17, 176.3296, -39.1971, 64.1600, 3.901, 1
1999, 2, 17, 177.5780, -37.8651, 72.1100, 3.063, 1
1999, 2, 19, 176.1000, -40.6166, 40.2700, 3.715, 1
1999, 2, 19, 177.6612, -38.6649, 73.7900, 3.324, 1
1999, 2, 22, 176.2830, -37.7531, 200.8300, 3.890, 1
1999, 2, 23, 176.3710, -36.8193, 188.9900, 3.284, 1
1999, 2, 23, 172.8077, -41.8210, 79.2300, 3.504, 1
1999, 2, 23, 178.8616, -37.4388, 58.2700, 3.594, 1
1999, 2, 26, 177.5903, -34.7034, 255.9400, 3.187, 1
1999, 2, 26, 175.7389, -38.6071, 167.4000, 4.231, 1
1999, 2, 27, 176.5474, -38.4651, 201.8300, 3.060, 1
1999, 3, 4, 177.4571, -37.9234, 62.2900, 3.244, 0
1999, 3, 4, 175.7930, -38.8359, 102.9800, 3.038, 1
1999, 3, 4, 175.9202, -37.5138, 280.3800, 3.216, 1
1999, 3, 7, 172.6385, -41.2748, 196.9700, 3.210, 1
1999, 3, 8, 178.3578, -35.8416, 210.7700, 3.876, 1
1999, 3, 9, 177.6036, -36.5631, 214.9600, 3.108, 1
1999, 3, 9, 176.8459, -37.9228, 144.1900, 3.259, 1
1999, 3, 9, 174.2560, -39.7046, 128.9200, 3.439, 1
1999, 3, 9, 174.3230, -39.9988, 134.3200, 3.170, 1
1999, 3, 14, 176.4552, -38.1474, 152.4500, 3.083, 1
1999, 3, 16, 173.9747, -39.7645, 152.7600, 3.271, 1
1999, 3, 17, 176.3661, -40.0531, 55.8400, 3.084, 1
1999, 3, 18, 177.5148, -38.6178, 43.6400, 4.551, 1
1999, 3, 22, 172.9067, -41.6955, 100.3000, 3.319, 1
1999, 3, 23, 173.6246, -39.9329, 214.8500, 3.163, 1
1999, 3, 23, 177.1172, -37.7137, 147.3000, 5.400, 1
1999, 3, 25, 174.8048, -40.2589, 64.7100, 4.101, 1
1999, 3, 26, 175.8985, -37.7740, 247.4100, 3.397, 1
1999, 3, 27, 172.2264, -41.7313, 97.0800, 3.056, 1
1999, 3, 28, 173.5406, -40.2276, 180.2800, 3.333, 1
1999, 3, 28, 179.2055, -36.0078, 151.6400, 5.015, 1
1999, 3, 30, 175.2646, -38.2668, 217.4200, 3.292, 1
1999, 3, 31, 179.5909, -37.2953, 86.3300, 3.304, 1
1999, 4, 1, 172.9010, -40.8231, 217.0700, 4.442, 1
1999, 4, 3, 173.7867, -41.4297, 54.6900, 3.519, 0
1999, 4, 3, 178.6889, -35.1778, 317.1700, 3.126, 1
1999, 4, 4, 176.0128, -38.8548, 119.0700, 3.163, 1
1999, 4, 4, 175.8959, -38.5920, 152.3100, 4.037, 1
1999, 4, 5, 176.3955, -37.7085, 206.3900, 3.660, 1
1999, 4, 10, 167.4996, -44.6594, 64.9500, 3.445, 1
1999, 4, 10, 175.2344, -40.7759, 56.9800, 3.366, 1
1999, 4, 11, 176.6282, -40.2783, 65.4200, 3.715, 1
1999, 4, 13, 173.1267, -41.6765, 69.7200, 3.291, 0
1999, 4, 15, 166.9737, -46.0561, 89.2600, 3.989, 1
1999, 4, 16, 172.7456, -41.2345, 150.3400, 3.297, 1
1999, 4, 16, 173.5527, -41.4970, 68.2000, 3.083, 1
1999, 4, 19, 172.8247, -41.4181, 111.9300, 3.148, 1
1999, 4, 19, 176.4282, -37.5055, 174.5700, 3.518, 1
1999, 4, 20, 178.1033, -36.0645, 210.7800, 5.400, 1
1999, 4, 22, 173.2554, -42.0359, 53.8700, 3.048, 1
1999, 4, 24, 173.5395, -41.7454, 84.3400, 3.240, 1
1999, 4, 24, 175.2127, -39.8321, 64.2700, 3.520, 0
1999, 4, 25, 172.6155, -41.3052, 219.2000, 3.175, 1
1999, 4, 25, 176.5725, -38.5333, 72.3100, 3.098, 0
1999, 4, 25, 167.5431, -45.1357, 114.9700, 4.813, 1
1999, 4, 26, 177.9587, -38.0442, 58.9200, 3.631, 1
1999, 4, 28, 178.0655, -37.5112, 68.2500, 3.767, 1
1999, 5, 1, 174.6197, -40.0428, 99.8100, 3.057, 1
1999, 5, 3, 176.9179, -38.6420, 45.2300, 4.460, 0
1999, 5, 4, 176.2887, -39.8531, 76.0400, 3.715, 1
1999, 5, 4, 177.9364, -36.8231, 254.1100, 3.263, 1
1999, 5, 4, 174.1671, -40.5506, 98.3200, 3.441, 1
1999, 5, 8, 176.6137, -36.8236, 256.3900, 3.039, 1
1999, 5, 9, 174.0006, -40.4089, 96.7500, 3.324, 1
1999, 5, 10, 176.7382, -36.9588, 169.0500, 3.217, 1
1999, 5, 11, 174.2775, -40.0644, 112.5000, 3.310, 1
1999, 5, 12, 175.8822, -38.5420, 153.0300, 3.831, 1
1999, 5, 14, 176.5367, -37.3334, 317.3000, 3.435, 1
1999, 5, 15, 173.4090, -40.4983, 156.5300, 3.026, 1
1999, 5, 19, 176.1980, -38.1305, 147.4600, 4.026, 1
1999, 5, 26, 173.1726, -41.3302, 97.9000, 3.172, 1
1999, 5, 29, 176.3316, -39.6891, 51.1900, 3.265, 1
1999, 6, 1, 177.7795, -37.0401, 86.2500, 4.251, 1
1999, 6, 5, 174.2451, -39.6521, 197.3600, 3.542, 1
1999, 6, 5, 178.7539, -37.0879, 129.7400, 3.206, 1
1999, 6, 7, 179.7273, -35.5931, 312.2000, 3.510, 1
1999, 6, 8, 167.3015, -45.2687, 69.4800, 3.535, 0
1999, 6, 11, 167.7962, -45.0328, 86.3000, 3.322, 1
1999, 6, 12, 175.7998, -39.0333, 103.0300, 3.749, 1
1999, 6, 23, 178.4969, -35.1130, 252.5700, 3.570, 1
1999, 6, 26, 172.7493, -41.2653, 160.4700, 3.143, 1
1999, 6, 30, 178.3408, -37.8891, 52.7400, 3.426, 1
1999, 7, 2, 177.0300, -39.8029, 50.0300, 3.306, 1
1999, 7, 5, 172.7548, -42.1790, 63.4100, 3.327, 0
1999, 7, 9, 176.3113, -38.0943, 150.6200, 3.486, 1
1999, 7, 9, 176.1835, -37.6127, 316.2200, 3.467, 1
1999, 7, 12, 176.8529, -39.9206, 61.1500, 3.235, 1
1999, 7, 15, 176.2448, -37.0326, 165.8100, 3.264, 1
1999, 7, 17, 173.1655, -41.2484, 117.1800, 3.306, 1
1999, 7, 19, 177.3435, -36.2983, 251.6600, 3.311, 1
1999, 7, 19, 176.2985, -37.8360, 185.1900, 4.029, 1
1999, 7, 19, 176.7805, -40.0389, 64.0800, 3.555, 1
1999, 7, 19, 167.0215, -45.8958, 92.2100, 3.006, 1
1999, 7, 21, 175.9998, -39.8817, 55.9800, 3.158, 1
1999, 7, 22, 177.0190, -36.8840, 238.7300, 3.483, 1
1999, 7, 25, 177.9805, -38.3202, 68.1200, 3.274, 1
1999, 7, 26, 176.1032, -40.1145, 58.7600, 3.037, 1
1999, 8, 4, 175.1596, -39.9102, 80.1500, 3.181, 1
1999, 8, 4, 176.9033, -36.9320, 239.0900, 4.084, 1
1999, 8, 5, 173.8784, -40.4817, 107.7500, 4.881, 1
1999, 8, 11, 173.3682, -41.7473, 49.1900, 3.098, 0
1999, 8, 11, 175.9381, -38.0435, 207.4500, 3.918, 1
1999, 8, 11, 174.1841, -40.3890, 107.9800, 4.078, 1
1999, 8, 12, 167.6467, -45.0553, 120.1600, 3.523, 1
1999, 8, 12, 174.1233, -39.8254, 152.4700, 3.616, 1
1999, 8, 14, 174.8541, -39.6808, 121.3200, 3.208, 1
1999, 8, 14, 168.2421, -44.6401, 83.8700, 3.932, 1
1999, 8, 16, 176.1851, -40.4013, 68.7900, 3.613, 1
1999, 8, 16, 176.2935, -39.3229, 69.7800, 3.680, 1
1999, 8, 16, 172.5687, -41.2148, 203.4400, 3.126, 1
1999, 8, 17, 166.8974, -45.3939, 56.2800, 3.666, 1
1999, 8, 18, 177.6371, -37.0319, 156.3700, 5.700, 1
1999, 8, 18, 174.3772, -39.5422, 225.6400, 4.496, 1
1999, 8, 22, 177.9728, -38.2081, 65.1600, 3.813, 1
1999, 8, 22, 172.1823, -41.7149, 100.6700, 3.273, 1
1999, 8, 23, 177.3062, -38.2556, 47.0200, 3.699, 0
1999, 8, 27, 176.1394, -38.2952, 144.1200, 3.041, 1
1999, 8, 29, 167.3621, -45.1978, 96.8500, 3.093, 1
1999, 9, 3, 176.8907, -39.6820, 54.7300, 3.134, 1
1999, 9, 12, 173.3803, -41.0170, 92.6800, 3.415, 1
1999, 9, 14, 176.3986, -39.6436, 54.0600, 3.551, 1
1999, 9, 15, 167.0764, -45.9239, 98.2200, 3.108, 1
1999, 9, 17, 172.7980, -41.8156, 77.9800, 4.025, 1
1999, 9, 17, 175.9881, -38.3204, 170.4800, 4.478, 1
1999, 9, 22, 172.6541, -41.1948, 168.5300, 3.448, 1
1999, 9, 25, 172.5585, -41.8205, 85.5400, 3.226, 1
1999, 9, 26, 175.2569, -38.0543, 140.7300, 3.136, 1
1999, 9, 26, 179.1481, -36.1273, 274.7100, 3.654, 1
1999, 9, 27, 175.6620, -39.3442, 98.2000, 3.745, 1
1999, 9, 30, 176.5754, -37.3006, 228.8600, 3.318, 1
1999, 10, 2, 174.6197, -41.0070, 55.4800, 3.076, 1
1999, 10, 3, 177.0709, -38.2816, 181.9100, 3.084, 1
1999, 10, 3, 177.4927, -38.8411, 51.7600, 4.389, 1
1999, 10, 3, 168.2502, -44.6448, 83.6000, 3.326, 1
1999, 10, 6, 172.9776, -40.9435, 182.4800, 3.177, 1
1999, 10, 8, 174.6023, -40.8771, 49.2300, 3.643, 1
1999, 10, 17, 167.7947, -44.8911, 74.2300, 4.042, 0
1999, 10, 18, 178.1367, -38.0414, 55.2200, 3.495, 1
1999, 10, 21, 178.3426, -37.5588, 49.5700, 3.762, 1
1999, 10, 23, 178.7130, -35.4307, 209.3000, 4.021, 1
1999, 10, 24, 177.0553, -39.7397, 47.3600, 4.643, 1
1999, 10, 25, 175.9141, -38.5713, 160.8100, 6.000, 1
1999, 10, 27, 174.6461, -39.7337, 111.7700, 3.440, 1
1999, 10, 30, 173.0170, -41.6700, 73.8300, 3.131, 0
1999, 10, 31, 177.0489, -38.2718, 73.1000, 3.006, 1
1999, 11, 2, 176.5986, -39.3285, 41.4000, 3.078, 1
1999, 11, 5, 176.8238, -39.9306, 55.0900, 3.297, 1
1999, 11, 9, 176.8033, -40.5349, 45.0000, 3.247, 1
1999, 11, 11, 176.6656, -39.0998, 60.3300, 3.419, 1
1999, 11, 13, 177.0242, -36.6913, 300.1300, 4.079, 1
1999, 11, 17, 167.5416, -45.0520, 96.6500, 4.308, 1
1999, 11, 18, 176.3694, -37.3171, 228.3300, 3.334, 1
1999, 11, 20, 167.2565, -45.4655, 107.6000, 3.108, 1
1999, 11, 20, 174.3786, -40.3247, 99.3100, 3.175, 1
1999, 11, 24, 173.8328, -40.4171, 139.1000, 3.502, 1
1999, 11, 25, 176.6749, -40.1165, 53.9700, 3.143, 1
1999, 11, 27, 173.2339, -40.8708, 139.9200, 3.026, 1
1999, 12, 2, 176.0446, -37.7135, 228.7700, 3.062, 1
1999, 12, 4, 173.6042, -40.2595, 158.6700, 3.845, 1
1999, 12, 4, 176.2889, -37.5845, 233.8900, 3.097, 1
1999, 12, 4, 178.1267, -38.8866, 48.6900, 3.627, 1
1999, 12, 10, 179.3994, -36.2712, 262.8200, 3.510, 1
1999, 12, 10, 179.7162, -35.6253, 256.4100, 3.605, 1
1999, 12, 11, 174.3626, -39.8464, 102.4200, 3.200, 1
1999, 12, 12, 174.2881, -39.8133, 158.3800, 4.027, 1
1999, 12, 19, 174.8404, -39.7629, 94.1000, 3.182, 1
1999, 12, 19, 176.8059, -37.0166, 271.5700, 3.662, 1
1999, 12, 19, 172.9112, -41.4320, 98.7600, 4.681, 1
1999, 12, 20, 174.9685, -40.4741, 56.6300, 3.972, 1
1999, 12, 23, 177.2591, -38.4671, 40.4600, 3.663, 0
1999, 12, 23, 178.8139, -35.3483, 210.8100, 3.742, 1
1999, 12, 24, 175.9261, -39.4213, 62.8400, 3.345, 1
1999, 12, 26, 167.2348, -45.3814, 88.7700, 3.015, 1
1999, 12, 27, 167.5795, -45.1780, 97.8300, 3.166, 1
1999, 12, 28, 173.9883, -41.4561, 41.5100, 3.175, 0
1999, 12, 28, 175.1986, -39.3404, 133.0800, 3.178, 1
1999, 12, 29, 177.0085, -38.5138, 56.8500, 4.426, 0
1999, 12, 29, 175.3964, -38.1224, 126.7600, 3.069, 1
1999, 12, 30, 175.3118, -40.5507, 43.3600, 3.255, 1
1999, 12, 30, 176.3859, -37.8779, 171.9400, 3.709, 1
1999, 12, 31, 175.5843, -37.8539, 111.5400, 3.142, 1
2000, 1, 1, 179.9824, -36.1747, 125.0000, 3.055, 1
2000, 1, 3, 174.8439, -39.1131, 231.0700, 3.554, 1
2000, 1, 6, 167.4657, -44.9500, 93.9700, 3.438, 1
2000, 1, 7, 177.2166, -40.4409, 79.9300, 3.614, 1
2000, 1, 7, 176.2487, -37.2640, 246.4900, 3.040, 1
2000, 1, 9, 174.6680, -41.1316, 65.1200, 3.268, 1
2000, 1, 10, 179.1177, -34.9804, 204.4100, 3.377, 1
2000, 1, 10, 179.9487, -35.4559, 298.7200, 3.816, 1
2000, 1, 16, 167.3427, -44.9916, 108.2700, 3.049, 1
2000, 1, 16, 175.2597, -39.3139, 115.5700, 3.072, 1
2000, 1, 17, 172.8446, -40.9043, 216.0800, 3.590, 1
2000, 1, 20, 175.9662, -37.6972, 337.5900, 3.775, 1
2000, 1, 21, 176.2067, -40.1084, 44.9500, 3.247, 1
2000, 1, 21, 175.1540, -40.9558, 50.8900, 3.529, 1
2000, 1, 21, 175.7797, -38.9342, 121.3300, 3.800, 1
2000, 1, 23, 172.3186, -41.8441, 85.1800, 3.092, 1
2000, 1, 24, 175.0129, -38.5843, 228.7200, 3.066, 1
2000, 1, 26, 176.5169, -37.0076, 349.1000, 3.023, 1
2000, 1, 28, 179.8259, -36.3713, 110.9800, 3.089, 1
2000, 1, 30, 174.1210, -40.3281, 102.7000, 3.365, 1
2000, 1, 31, 176.7484, -40.3456, 63.7200, 3.117, 1
2000, 2, 1, 176.5096, -38.1801, 188.0100, 3.085, 1
2000, 2, 2, 180.3566, -36.1396, 138.0300, 4.626, 1
2000, 2, 4, 177.9030, -37.7571, 85.1100, 3.056, 1
2000, 2, 5, 175.6979, -40.4517, 84.1800, 3.874, 1
2000, 2, 5, 167.0461, -45.3338, 85.5700, 4.255, 1
2000, 2, 7, 173.7394, -42.4211, 55.9300, 3.252, 1
2000, 2, 7, 176.0063, -40.8871, 47.3700, 3.335, 1
2000, 2, 8, 178.8000, -35.7787, 58.8000, 3.213, 0
2000, 2, 8, 175.7126, -39.4033, 74.1800, 3.725, 1
2000, 2, 8, 179.8335, -37.4708, 42.0800, 3.531, 1
2000, 2, 8, 174.2087, -40.6058, 77.0000, 3.136, 1
2000, 2, 10, 176.6595, -37.6682, 261.3100, 3.438, 1
2000, 2, 11, 176.5954, -38.0660, 182.4100, 4.064, 1
2000, 2, 11, 174.5690, -41.0558, 44.3100, 3.205, 1
2000, 2, 12, 178.7838, -38.7886, 50.8800, 3.529, 1
2000, 2, 12, 175.1968, -39.9967, 66.4000, 3.466, 1
2000, 2, 13, 178.9466, -35.2090, 239.6300, 3.543, 1
2000, 2, 14, 176.9610, -36.6923, 439.8400, 3.217, 1
2000, 2, 15, 174.1364, -41.1091, 52.0200, 3.230, 0
2000, 2, 15, 177.2231, -40.4208, 71.8200, 3.497, 1
2000, 2, 17, 180.1403, -36.4948, 92.9300, 3.658, 1
2000, 2, 18, 174.6490, -39.4664, 148.9600, 3.435, 1
2000, 2, 18, 174.1793, -40.6993, 66.7400, 3.177, 1
2000, 2, 18, 178.8634, -38.8416, 50.6000, 3.317, 1
2000, 2, 19, 177.8391, -38.6097, 82.0000, 3.019, 1
2000, 2, 20, 177.6863, -39.4397, 41.2000, 3.482, 1
2000, 2, 22, 174.7360, -39.0573, 238.0100, 3.311, 1
2000, 2, 24, 173.5000, -40.2399, 172.1800, 3.394, 1
2000, 2, 25, 177.2822, -37.6984, 172.7900, 3.616, 1
2000, 2, 26, 174.4840, -40.9697, 85.9700, 4.193, 1
2000, 2, 26, 175.7414, -38.5800, 179.8200, 3.583, 1
2000, 2, 26, 173.3508, -40.4514, 166.9100, 3.493, 1
2000, 3, 2, 175.1361, -38.4827, 256.2000, 3.033, 1
2000, 3, 2, 177.6007, -38.7694, 66.2800, 3.170, 1
2000, 3, 2, 177.0657, -40.2955, 78.7000, 3.045, 1
2000, 3, 4, 179.7183, -36.0495, 63.0000, 3.456, 1
2000, 3, 8, 174.0350, -40.0084, 162.9100, 3.454, 1
2000, 3, 9, 174.6600, -41.5628, 46.0800, 3.072, 1
2000, 3, 10, 174.9940, -39.1672, 163.2300, 3.237, 1
2000, 3, 11, 174.9689, -40.5147, 65.7100, 3.314, 1
2000, 3, 14, 179.2756, -36.5769, 234.4100, 3.101, 1
2000, 3, 16, 175.8056, -38.3268, 208.9100, 3.557, 1
2000, 3, 19, 178.6598, -38.2121, 44.1000, 3.158, 1
2000, 3, 20, 178.8160, -35.7599, 268.3400, 3.466, 1
2000, 3, 21, 175.9923, -37.9201, 261.9800, 3.739, 1
2000, 3, 22, 180.0042, -37.3879, 74.7800, 4.758, 1
2000, 3, 22, 178.1315, -36.4939, 283.8700, 4.033, 1
2000, 3, 27, 177.6990, -38.1556, 57.3500, 3.594, 1
2000, 3, 27, 174.9114, -39.1172, 167.9200, 3.578, 1
2000, 3, 28, 177.8176, -38.2976, 46.5100, 3.329, 1
2000, 3, 28, 167.4233, -45.0753, 74.0600, 4.019, 0
2000, 3, 28, 174.7762, -39.1354, 197.2800, 3.007, 1
2000, 3, 29, 175.5334, -41.0807, 41.2000, 3.980, 1
2000, 3, 29, 175.5235, -41.1291, 46.2400, 5.200, 1
2000, 3, 31, 174.3260, -41.2812, 52.0700, 5.141, 1
2000, 4, 1, 178.3512, -35.7774, 239.1200, 3.221, 1
2000, 4, 4, 179.3095, -35.4864, 188.5600, 4.248, 1
2000, 4, 4, 165.4994, -46.9231, 41.8000, 3.458, 1
2000, 4, 4, 165.6274, -46.8114, 45.1100, 3.244, 1
2000, 4, 6, 174.4288, -39.5099, 224.1000, 3.247, 1
2000, 4, 6, 174.4345, -41.8024, 52.7200, 4.200, 1
2000, 4, 7, 175.4713, -37.9359, 182.1200, 3.189, 1
2000, 4, 9, 175.6394, -38.6344, 186.2800, 3.518, 1
2000, 4, 10, 175.4798, -38.9502, 141.3500, 3.472, 1
2000, 4, 11, 176.0655, -38.3403, 174.2500, 3.706, 1
2000, 4, 12, 167.3490, -45.1539, 85.9000, 3.534, 1
2000, 4, 12, 178.7429, -36.7751, 192.1200, 3.487, 1
2000, 4, 13, 178.4915, -38.7082, 50.0600, 4.217, 1
2000, 4, 17, 175.8828, -37.8024, 106.3700, 3.037, 1
2000, 4, 18, 177.2676, -36.3557, 49.0000, 3.767, 0
2000, 4, 23, 175.8025, -40.6089, 51.0000, 3.062, 1
2000, 4, 24, 174.3937, -38.3392, 42.3800, 3.770, 0
2000, 4, 25, 166.9173, -45.4396, 70.1800, 5.032, 1
2000, 4, 25, 173.4199, -40.5540, 166.2000, 3.253, 1
2000, 4, 27, 173.9551, -39.6768, 221.9100, 3.495, 1
2000, 4, 27, 174.0019, -40.2159, 147.8900, 5.423, 1
2000, 4, 27, 178.0170, -37.8443, 70.2300, 3.160, 1
2000, 4, 27, 178.4519, -36.1270, 213.9000, 3.208, 1
2000, 4, 28, 177.6819, -35.1733, 224.0000, 3.207, 1
2000, 4, 29, 178.8277, -37.5095, 82.7900, 3.045, 1
2000, 4, 29, 175.8644, -39.2855, 72.8000, 3.100, 1
2000, 4, 30, 175.8013, -38.6045, 172.1000, 4.102, 1
2000, 5, 1, 176.4752, -40.3768, 63.2300, 3.992, 1
2000, 5, 3, 179.7972, -35.7496, 143.1900, 4.099, 1
2000, 5, 3, 176.3377, -38.4662, 120.8000, 3.197, 1
2000, 5, 4, 178.7104, -35.3094, 178.8900, 4.914, 1
2000, 5, 4, 174.2475, -40.1759, 104.7400, 3.849, 1
2000, 5, 5, 177.2136, -38.1886, 50.8400, 3.116, 0
2000, 5, 6, 175.5019, -38.5506, 269.5500, 3.023, 1
2000, 5, 7, 177.2530, -40.3963, 62.1500, 3.729, 1
2000, 5, 8, 175.0368, -40.0598, 95.3200, 3.851, 1
2000, 5, 8, 176.3583, -39.6465, 41.3200, 3.013, 1
2000, 5, 13, 174.2141, -40.2324, 129.5300, 4.391, 1
2000, 5, 14, 168.0392, -44.5087, 79.0300, 3.371, 1
2000, 5, 14, 178.8688, -35.9358, 137.0000, 3.446, 1
2000, 5, 16, 174.7809, -40.0313, 125.2000, 5.097, 1
2000, 5, 17, 176.7554, -38.0027, 184.1700, 4.951, 1
2000, 5, 19, 175.7688, -38.5820, 199.7000, 3.587, 1
2000, 5, 20, 173.7971, -39.9763, 207.8000, 3.044, 1
2000, 5, 21, 168.1045, -44.5533, 88.1200, 3.070, 1
2000, 5, 24, 179.0488, -36.2759, 269.2100, 3.758, 1
2000, 5, 27, 176.4283, -38.8140, 93.0300, 3.032, 1
2000, 5, 27, 176.0424, -38.2203, 217.5400, 3.543, 1
2000, 5, 28, 178.4175, -36.0156, 323.0000, 3.092, 1
2000, 5, 28, 177.1852, -37.7210, 167.4800, 3.415, 1
2000, 5, 28, 175.1391, -38.8348, 237.0000, 3.461, 1
2000, 6, 1, 176.9601, -38.1229, 82.2100, 4.340, 1
2000, 6, 2, 178.2419, -36.6405, 105.1300, 3.389, 1
2000, 6, 4, 172.4946, -41.7640, 87.6700, 3.363, 1
2000, 6, 5, 178.8304, -38.0237, 44.1100, 3.448, 1
2000, 6, 5, 179.6120, -35.5321, 131.9300, 4.671, 1
2000, 6, 5, 167.4713, -45.0693, 100.2800, 4.380, 1
2000, 6, 7, 178.2961, -37.4053, 102.0600, 3.844, 1
2000, 6, 7, 178.0535, -38.0695, 122.1100, 5.006, 1
2000, 6, 9, 177.9715, -38.5281, 44.8600, 3.890, 1
2000, 6, 9, 178.0095, -38.5573, 49.2000, 3.955, 1
2000, 6, 9, 176.2918, -39.9095, 67.8000, 3.046, 1
2000, 6, 9, 176.5103, -38.4737, 170.2400, 3.095, 1
2000, 6, 9, 176.9036, -39.8415, 82.1100, 3.562, 1
2000, 6, 11, 175.3635, -39.3843, 114.9000, 3.086, 1
2000, 6, 12, 179.0043, -37.6681, 54.0300, 3.487, 1
2000, 6, 13, 173.4775, -41.5579, 68.9900, 3.377, 1
2000, 6, 14, 179.1748, -34.6797, 271.7800, 3.202, 1
