lon,lat,dep,rate
179.4228,-35.4752,0.7767,0.0003522523
179.3495,-35.4446,0.8350,0.0003542513
179.2781,-35.4145,0.8958,0.0003514472
179.2092,-35.3847,0.9593,0.0003474639
179.1418,-35.3554,1.0252,0.0003456583
179.0764,-35.3261,1.0934,0.0003478893
179.0126,-35.2972,1.1638,0.0003548554
178.9497,-35.2686,1.2358,0.0003659628
178.8886,-35.2401,1.3093,0.0003793931
178.8283,-35.2120,1.3841,0.0003933967
178.7687,-35.1842,1.4600,0.0004060413
178.7107,-35.1564,1.5369,0.0004156195
178.6532,-35.1289,1.6146,0.0004214004
178.5961,-35.1018,1.6931,0.0004229910
178.5401,-35.0747,1.7723,0.0004204919
178.4847,-35.0478,1.8520,0.0004144512
178.4294,-35.0212,1.9323,0.0004055219
178.3751,-34.9949,2.0129,0.0003945742
178.3216,-34.9688,2.0938,0.0003823302
178.2683,-34.9432,2.1751,0.0003693542
180.8058,-36.1238,0.3220,0.0001919379
180.7016,-36.0784,0.3267,0.0001955778
180.5987,-36.0347,0.3310,0.0001978428
180.4976,-35.9937,0.3371,0.0001984924
180.3985,-35.9559,0.3454,0.0001975689
180.3022,-35.9212,0.3563,0.0001955484
180.2086,-35.8889,0.3709,0.0001934908
180.1174,-35.8576,0.3902,0.0001930970
180.0285,-35.8261,0.4152,0.0001966385
179.9409,-35.7936,0.4464,0.0002066573
179.8548,-35.7598,0.4837,0.0002249958
179.7701,-35.7252,0.5262,0.0002516804
179.6866,-35.6903,0.5729,0.0002841949
179.6049,-35.6558,0.6227,0.0003174785
179.5247,-35.6223,0.6747,0.0003461942
179.4471,-35.5895,0.7286,0.0003660058
179.3711,-35.5581,0.7846,0.0003759508
179.2976,-35.5274,0.8426,0.0003772850
179.2263,-35.4972,0.9032,0.0003733315
179.1560,-35.4679,0.9666,0.0003679948
179.0885,-35.4387,1.0324,0.0003644196
179.0224,-35.4098,1.1006,0.0003646941
178.9576,-35.3812,1.1710,0.0003694474
178.8944,-35.3529,1.2430,0.0003779718
178.8326,-35.3248,1.3166,0.0003887544
178.7716,-35.2971,1.3915,0.0003999850
178.7117,-35.2696,1.4676,0.0004098304
178.6531,-35.2422,1.5447,0.0004169066
178.5950,-35.2151,1.6227,0.0004203897
178.5376,-35.1881,1.7016,0.0004199596
178.4812,-35.1612,1.7813,0.0004158071
178.4251,-35.1345,1.8615,0.0004083247
178.3695,-35.1081,1.9422,0.0003981722
178.3147,-35.0817,2.0232,0.0003861482
178.2606,-35.0557,2.1044,0.0003729073
178.2069,-35.0302,2.1863,0.0003589555
180.7440,-36.2099,0.3214,0.0001899325
180.6396,-36.1647,0.3256,0.0001944056
180.5364,-36.1215,0.3301,0.0001974519
180.4348,-36.0813,0.3365,0.0001987714
180.3350,-36.0444,0.3451,0.0001984503
180.2378,-36.0106,0.3566,0.0001971214
180.1427,-35.9793,0.3718,0.0001960278
180.0506,-35.9485,0.3920,0.0001970098
179.9604,-35.9173,0.4181,0.0002023738
179.8726,-35.8846,0.4505,0.0002144555
179.7871,-35.8502,0.4891,0.0002347725
179.7027,-35.8149,0.5327,0.0002631969
179.6204,-35.7792,0.5802,0.0002965504
179.5394,-35.7439,0.6305,0.0003300301
179.4603,-35.7097,0.6827,0.0003580334
179.3835,-35.6763,0.7366,0.0003768602
179.3084,-35.6443,0.7924,0.0003856111
179.2361,-35.6130,0.8502,0.0003859301
179.1653,-35.5825,0.9107,0.0003810982
179.0959,-35.5528,0.9738,0.0003747097
179.0293,-35.5231,1.0393,0.0003698624
178.9634,-35.4942,1.1073,0.0003683038
178.8994,-35.4654,1.1774,0.0003706086
178.8370,-35.4370,1.2493,0.0003761433
178.7749,-35.4092,1.3229,0.0003835957
178.7147,-35.3813,1.3978,0.0003913763
178.6554,-35.3538,1.4741,0.0003979203
178.5960,-35.3268,1.5514,0.0004019506
178.5383,-35.2997,1.6298,0.0004029138
178.4811,-35.2728,1.7091,0.0004004362
178.4238,-35.2463,1.7892,0.0003944571
178.3673,-35.2198,1.8699,0.0003856077
178.3117,-35.1933,1.9511,0.0003745222
178.2562,-35.1672,2.0326,0.0003615499
178.2012,-35.1413,2.1142,0.0003474378
178.1471,-35.1158,2.1964,0.0003328298
180.6831,-36.2956,0.3205,0.0001884387
180.5793,-36.2505,0.3246,0.0001921721
180.4767,-36.2075,0.3293,0.0001945594
180.3757,-36.1676,0.3360,0.0001954111
180.2767,-36.1311,0.3449,0.0001949400
180.1798,-36.0978,0.3569,0.0001938157
180.0847,-36.0669,0.3728,0.0001931782
179.9920,-36.0364,0.3939,0.0001947176
179.9006,-36.0055,0.4210,0.0002005114
179.8115,-35.9729,0.4547,0.0002128250
179.7241,-35.9386,0.4944,0.0002332357
179.6383,-35.9033,0.5390,0.0002613642
179.5543,-35.8676,0.5873,0.0002941649
179.4718,-35.8323,0.6381,0.0003265959
179.3917,-35.7979,0.6905,0.0003531587
179.3134,-35.7647,0.7445,0.0003705299
179.2380,-35.7325,0.8001,0.0003780704
179.1644,-35.7014,0.8577,0.0003776523
179.0935,-35.6708,0.9178,0.0003725706
179.0251,-35.6406,0.9804,0.0003661491
178.9581,-35.6111,1.0455,0.0003608296
178.8935,-35.5818,1.1132,0.0003582500
178.8302,-35.5529,1.1830,0.0003586487
178.7682,-35.5245,1.2547,0.0003614824
178.7074,-35.4963,1.3282,0.0003657137
178.6482,-35.4684,1.4031,0.0003700556
178.5895,-35.4408,1.4795,0.0003732575
178.5311,-35.4137,1.5571,0.0003742717
178.4743,-35.3864,1.6358,0.0003728754
178.4177,-35.3594,1.7156,0.0003685501
178.3608,-35.3328,1.7962,0.0003612056
178.3049,-35.3061,1.8775,0.0003515862
178.2495,-35.2794,1.9592,0.0003400279
178.1939,-35.2532,2.0412,0.0003267318
178.1390,-35.2272,2.1233,0.0003125654
178.0850,-35.2015,2.2060,0.0002980581
180.6218,-36.3814,0.3197,0.0001843912
180.5185,-36.3364,0.3237,0.0001861337
180.4167,-36.2935,0.3287,0.0001868913
180.3169,-36.2537,0.3356,0.0001866959
180.2195,-36.2171,0.3449,0.0001858704
180.1244,-36.1837,0.3573,0.0001849135
180.0315,-36.1524,0.3739,0.0001846546
179.9401,-36.1215,0.3959,0.0001863278
179.8501,-36.0899,0.4241,0.0001916573
179.7611,-36.0568,0.4588,0.0002027588
179.6730,-36.0223,0.4995,0.0002213070
179.5861,-35.9868,0.5450,0.0002472656
179.5002,-35.9510,0.5941,0.0002780545
179.4161,-35.9157,0.6453,0.0003086673
179.3338,-35.8814,0.6979,0.0003339841
179.2537,-35.8483,0.7519,0.0003506098
179.1764,-35.8164,0.8073,0.0003579824
179.1008,-35.7857,0.8645,0.0003577972
179.0285,-35.7555,0.9241,0.0003532696
178.9585,-35.7259,0.9862,0.0003472272
178.8903,-35.6968,1.0508,0.0003418578
178.8250,-35.6678,1.1181,0.0003386188
178.7606,-35.6395,1.1875,0.0003374597
178.6982,-35.6114,1.2590,0.0003381653
178.6377,-35.5835,1.3323,0.0003398734
178.5777,-35.5560,1.4072,0.0003414281
178.5191,-35.5287,1.4838,0.0003420393
178.4618,-35.5014,1.5617,0.0003410729
178.4045,-35.4745,1.6408,0.0003378018
178.3481,-35.4475,1.7210,0.0003323265
178.2925,-35.4205,1.8022,0.0003247071
178.2367,-35.3937,1.8841,0.0003149166
178.1813,-35.3670,1.9664,0.0003034953
178.1265,-35.3404,2.0488,0.0002909445
178.0721,-35.3141,2.1313,0.0002776232
178.0180,-35.2883,2.2144,0.0002638880
180.5599,-36.4676,0.3188,0.0001764731
180.4568,-36.4227,0.3230,0.0001756080
180.3554,-36.3799,0.3283,0.0001744038
180.2564,-36.3402,0.3355,0.0001731159
180.1601,-36.3037,0.3452,0.0001720380
180.0665,-36.2701,0.3581,0.0001714171
179.9753,-36.2382,0.3753,0.0001716548
179.8857,-36.2066,0.3980,0.0001734962
179.7972,-36.1741,0.4272,0.0001783018
179.7093,-36.1401,0.4629,0.0001879670
179.6221,-36.1047,0.5046,0.0002042019
179.5355,-36.0684,0.5508,0.0002273367
179.4496,-36.0319,0.6005,0.0002553063
179.3651,-35.9960,0.6520,0.0002837233
179.2822,-35.9613,0.7047,0.0003077770
179.2016,-35.9279,0.7585,0.0003242262
179.1231,-35.8960,0.8135,0.0003322665
179.0471,-35.8652,0.8702,0.0003333939
178.9735,-35.8353,0.9293,0.0003301115
178.9020,-35.8061,0.9907,0.0003249654
178.8330,-35.7774,1.0548,0.0003200400
178.7661,-35.7491,1.1216,0.0003164484
178.7007,-35.7214,1.1905,0.0003144386
178.6376,-35.6938,1.2618,0.0003139478
178.5760,-35.6665,1.3351,0.0003142267
178.5151,-35.6396,1.4100,0.0003144100
178.4561,-35.6127,1.4868,0.0003139760
178.3981,-35.5858,1.5651,0.0003122531
178.3400,-35.5593,1.6447,0.0003086164
178.2832,-35.5326,1.7254,0.0003032235
178.2272,-35.5057,1.8071,0.0002960405
178.1708,-35.4792,1.8896,0.0002869448
178.1149,-35.4527,1.9723,0.0002764813
178.0600,-35.4260,2.0552,0.0002651531
178.0051,-35.3998,2.1381,0.0002530826
177.9507,-35.3742,2.2215,0.0002407709
180.4979,-36.5539,0.3182,0.0001657520
180.3948,-36.5092,0.3226,0.0001623978
180.2936,-36.4667,0.3282,0.0001595287
180.1948,-36.4272,0.3358,0.0001575425
180.0989,-36.3909,0.3458,0.0001565862
180.0058,-36.3572,0.3592,0.0001565643
179.9152,-36.3250,0.3770,0.0001574047
179.8264,-36.2928,0.4005,0.0001594476
179.7387,-36.2594,0.4305,0.0001637300
179.6516,-36.2245,0.4670,0.0001719235
179.5652,-36.1881,0.5094,0.0001857710
179.4791,-36.1508,0.5562,0.0002058808
179.3939,-36.1132,0.6063,0.0002307005
179.3098,-36.0764,0.6580,0.0002564668
179.2271,-36.0409,0.7106,0.0002789332
179.1466,-36.0068,0.7642,0.0002950793
179.0683,-35.9745,0.8186,0.0003038884
178.9926,-35.9432,0.8747,0.0003066036
178.9190,-35.9132,0.9331,0.0003050244
178.8478,-35.8840,0.9938,0.0003014265
178.7788,-35.8553,1.0574,0.0002975703
178.7116,-35.8272,1.1236,0.0002944874
178.6464,-35.7996,1.1922,0.0002926926
178.5830,-35.7723,1.2633,0.0002921373
178.5209,-35.7455,1.3366,0.0002923174
178.4600,-35.7189,1.4117,0.0002926895
178.4005,-35.6923,1.4887,0.0002926736
178.3415,-35.6659,1.5674,0.0002916037
178.2830,-35.6397,1.6474,0.0002890769
178.2256,-35.6132,1.7287,0.0002850005
178.1684,-35.5868,1.8109,0.0002791919
178.1108,-35.5608,1.8939,0.0002716893
178.0543,-35.5344,1.9770,0.0002629801
177.9985,-35.5081,2.0601,0.0002533253
177.9420,-35.4826,2.1433,0.0002429109
177.8868,-35.4574,2.2269,0.0002323873
180.4362,-36.6402,0.3178,0.0001549276
180.3332,-36.5957,0.3225,0.0001498969
180.2320,-36.5534,0.3284,0.0001462513
180.1332,-36.5142,0.3364,0.0001444077
180.0370,-36.4781,0.3468,0.0001442747
179.9437,-36.4444,0.3608,0.0001453526
179.8527,-36.4122,0.3792,0.0001470673
179.7635,-36.3797,0.4034,0.0001493548
179.6756,-36.3459,0.4340,0.0001529185
179.5882,-36.3105,0.4712,0.0001592904
179.5017,-36.2733,0.5141,0.0001702813
179.4154,-36.2353,0.5612,0.0001867449
179.3303,-36.1969,0.6114,0.0002076624
179.2461,-36.1593,0.6630,0.0002300065
179.1636,-36.1230,0.7153,0.0002500948
179.0835,-36.0882,0.7684,0.0002652191
179.0058,-36.0551,0.8222,0.0002743804
178.9309,-36.0233,0.8776,0.0002783215
178.8580,-35.9928,0.9352,0.0002784446
178.7882,-35.9628,0.9953,0.0002767627
178.7201,-35.9339,1.0583,0.0002744576
178.6539,-35.9055,1.1241,0.0002727298
178.5902,-35.8773,1.1924,0.0002722208
178.5271,-35.8501,1.2634,0.0002726814
178.4657,-35.8230,1.3367,0.0002741007
178.4062,-35.7959,1.4120,0.0002759750
178.3466,-35.7695,1.4893,0.0002775179
178.2875,-35.7433,1.5685,0.0002782902
178.2299,-35.7166,1.6489,0.0002779397
178.1723,-35.6902,1.7306,0.0002760256
178.1143,-35.6642,1.8133,0.0002724253
178.0568,-35.6380,1.8967,0.0002672549
178.0001,-35.6117,1.9801,0.0002607175
177.9433,-35.5858,2.0634,0.0002530609
177.8863,-35.5606,2.1466,0.0002446609
177.8311,-35.5355,2.2300,0.0002359551
180.3749,-36.7264,0.3177,0.0001469822
180.2721,-36.6819,0.3227,0.0001415812
180.1712,-36.6397,0.3290,0.0001384890
180.0726,-36.6004,0.3374,0.0001380197
179.9765,-36.5642,0.3484,0.0001397469
179.8829,-36.5303,0.3628,0.0001426885
179.7914,-36.4979,0.3818,0.0001457945
179.7013,-36.4651,0.4066,0.0001484965
179.6122,-36.4311,0.4378,0.0001511522
179.5236,-36.3955,0.4753,0.0001551580
179.4354,-36.3583,0.5184,0.0001624044
179.3479,-36.3201,0.5656,0.0001741475
179.2610,-36.2817,0.6156,0.0001900018
179.1757,-36.2439,0.6668,0.0002076860
179.0925,-36.2074,0.7186,0.0002241666
179.0116,-36.1726,0.7710,0.0002370413
178.9340,-36.1392,0.8240,0.0002454543
178.8586,-36.1075,0.8787,0.0002496151
178.7863,-36.0768,0.9356,0.0002508814
178.7168,-36.0468,0.9951,0.0002507014
178.6492,-36.0177,1.0576,0.0002502238
178.5843,-35.9888,1.1230,0.0002506007
178.5214,-35.9604,1.1912,0.0002521891
178.4593,-35.9328,1.2622,0.0002549596
178.3994,-35.9051,1.3356,0.0002588335
178.3409,-35.8776,1.4111,0.0002631933
178.2821,-35.8508,1.4888,0.0002673942
178.2247,-35.8238,1.5683,0.0002709162
178.1684,-35.7965,1.6492,0.0002732250
178.1110,-35.7699,1.7313,0.0002739606
178.0542,-35.7431,1.8144,0.0002729416
177.9986,-35.7158,1.8979,0.0002701295
177.9420,-35.6894,1.9814,0.0002657461
177.8854,-35.6635,2.0647,0.0002600545
177.8312,-35.6370,2.1478,0.0002532924
177.7769,-35.6117,2.2311,0.0002459708
180.3127,-36.8130,0.3178,0.0001441660
180.2101,-36.7687,0.3232,0.0001399339
180.1096,-36.7264,0.3299,0.0001389131
180.0113,-36.6868,0.3388,0.0001411713
179.9157,-36.6499,0.3503,0.0001458244
179.8224,-36.6154,0.3654,0.0001513927
179.7312,-36.5819,0.3849,0.0001562376
179.6409,-36.5484,0.4101,0.0001593941
179.5510,-36.5139,0.4415,0.0001608428
179.4615,-36.4778,0.4791,0.0001617752
179.3719,-36.4405,0.5221,0.0001643017
179.2831,-36.4021,0.5689,0.0001701450
179.1945,-36.3638,0.6184,0.0001797497
179.1078,-36.3262,0.6689,0.0001916584
179.0228,-36.2901,0.7200,0.0002035177
178.9405,-36.2557,0.7716,0.0002132309
178.8614,-36.2230,0.8238,0.0002198356
178.7847,-36.1920,0.8778,0.0002234437
178.7114,-36.1618,0.9341,0.0002252240
178.6404,-36.1328,0.9930,0.0002262297
178.5724,-36.1040,1.0552,0.0002278487
178.5066,-36.0758,1.1203,0.0002307350
178.4426,-36.0482,1.1884,0.0002352396
178.3814,-36.0203,1.2596,0.0002413853
178.3211,-35.9930,1.3331,0.0002486090
178.2617,-35.9660,1.4089,0.0002563434
178.2043,-35.9386,1.4870,0.0002638238
178.1475,-35.9112,1.5668,0.0002703972
178.0904,-35.8843,1.6480,0.0002755520
178.0340,-35.8572,1.7304,0.0002788265
177.9787,-35.8296,1.8137,0.0002799654
177.9230,-35.8024,1.8973,0.0002790642
177.8671,-35.7758,1.9808,0.0002762806
177.8123,-35.7491,2.0639,0.0002717840
177.7591,-35.7223,2.1467,0.0002659149
177.7056,-35.6971,2.2296,0.0002592552
180.2492,-36.9002,0.3181,0.0001478559
180.1465,-36.8561,0.3240,0.0001462683
180.0456,-36.8139,0.3311,0.0001488171
179.9470,-36.7743,0.3405,0.0001552130
179.8510,-36.7370,0.3526,0.0001639633
179.7573,-36.7018,0.3681,0.0001729525
179.6659,-36.6674,0.3881,0.0001798223
179.5754,-36.6330,0.4136,0.0001831898
179.4855,-36.5975,0.4451,0.0001826210
179.3959,-36.5605,0.4824,0.0001793056
179.3063,-36.5224,0.5249,0.0001756998
179.2171,-36.4835,0.5710,0.0001742384
179.1285,-36.4447,0.6196,0.0001762958
179.0413,-36.4069,0.6692,0.0001814319
178.9561,-36.3706,0.7194,0.0001879636
