lon,lat,dep,rate
166.5128,-45.4151,0.2511,0.0017298398
166.5844,-45.4602,0.3106,0.0019562747
166.6534,-45.5028,0.3769,0.0021739280
166.7163,-45.5421,0.4465,0.0023579517
166.7727,-45.5774,0.5209,0.0025027681
166.8239,-45.6090,0.6017,0.0026131150
166.8716,-45.6378,0.6884,0.0026954458
166.9176,-45.6651,0.7794,0.0027543992
166.9633,-45.6919,0.8727,0.0027921941
167.0090,-45.7187,0.9662,0.0028083592
167.0538,-45.7452,1.0594,0.0028029424
167.0977,-45.7711,1.1530,0.0027794353
167.1407,-45.7965,1.2476,0.0027399956
167.1833,-45.8215,1.3428,0.0026874600
166.3652,-45.1836,0.1590,0.0014779196
166.4545,-45.2399,0.1826,0.0017451982
166.5245,-45.2889,0.2119,0.0019685266
166.5938,-45.3352,0.2585,0.0022037102
166.6646,-45.3797,0.3185,0.0024507835
166.7301,-45.4209,0.3836,0.0026711651
166.7882,-45.4577,0.4529,0.0028507588
166.8397,-45.4901,0.5290,0.0029924767
166.8861,-45.5187,0.6120,0.0031038872
166.9289,-45.5445,0.7005,0.0031916467
166.9698,-45.5688,0.7929,0.0032607672
167.0105,-45.5927,0.8879,0.0033147016
167.0515,-45.6168,0.9838,0.0033527501
167.0930,-45.6411,1.0797,0.0033752820
167.1347,-45.6656,1.1756,0.0033813342
167.1767,-45.6902,1.2715,0.0033721540
166.4510,-45.1064,0.1586,0.0018886143
166.5398,-45.1625,0.1839,0.0022022063
166.6122,-45.2122,0.2148,0.0024708918
166.6839,-45.2595,0.2608,0.0027470722
166.7529,-45.3038,0.3166,0.0030132326
166.8135,-45.3431,0.3778,0.0032369792
166.8660,-45.3771,0.4471,0.0034178900
166.9119,-45.4060,0.5256,0.0035648845
166.9527,-45.4310,0.6111,0.0036855181
166.9901,-45.4535,0.7012,0.0037866008
167.0257,-45.4746,0.7948,0.0038737646
167.0609,-45.4954,0.8912,0.0039499548
167.0969,-45.5164,0.9892,0.0040183208
167.1343,-45.5382,1.0872,0.0040777118
167.1729,-45.5607,1.1850,0.0041263694
167.2126,-45.5840,1.2823,0.0041620254
166.6312,-45.0873,0.1839,0.0026827001
166.7085,-45.1389,0.2135,0.0030148721
166.7811,-45.1872,0.2541,0.0033374218
166.8454,-45.2305,0.3025,0.0036228882
166.8995,-45.2674,0.3609,0.0038559369
166.9464,-45.2979,0.4328,0.0040523412
166.9870,-45.3233,0.5147,0.0042167170
167.0228,-45.3451,0.6026,0.0043562027
167.0556,-45.3648,0.6940,0.0044783305
167.0868,-45.3833,0.7884,0.0045890496
167.1176,-45.4015,0.8857,0.0046921005
167.1494,-45.4201,0.9848,0.0047921926
167.1828,-45.4395,1.0840,0.0048898279
167.2179,-45.4600,1.1831,0.0049823479
167.2546,-45.4814,1.2816,0.0050684647
166.6295,-44.9546,0.1560,0.0026935677
166.7275,-45.0141,0.1810,0.0031419100
166.8086,-45.0674,0.2068,0.0035503718
166.8780,-45.1154,0.2399,0.0039181089
166.9351,-45.1566,0.2829,0.0042239860
166.9839,-45.1906,0.3427,0.0044831980
167.0264,-45.2182,0.4189,0.0047065849
167.0630,-45.2408,0.5038,0.0048962347
167.0953,-45.2603,0.5930,0.0050601145
167.1250,-45.2781,0.6853,0.0052067270
167.1533,-45.2949,0.7801,0.0053423461
167.1814,-45.3115,0.8777,0.0054723495
167.2102,-45.3284,0.9770,0.0056003933
167.2405,-45.3461,1.0768,0.0057287679
167.2725,-45.3648,1.1766,0.0058562918
167.3063,-45.3845,1.2759,0.0059816181
166.7238,-44.8809,0.1544,0.0030051441
166.8249,-44.9416,0.1771,0.0035294204
166.9065,-44.9954,0.1989,0.0040122455
166.9705,-45.0420,0.2268,0.0044198107
167.0215,-45.0810,0.2685,0.0047515447
167.0671,-45.1128,0.3323,0.0050444464
167.1068,-45.1381,0.4121,0.0052954600
167.1407,-45.1590,0.4986,0.0055059951
167.1708,-45.1772,0.5886,0.0056889302
167.1985,-45.1938,0.6812,0.0058530563
167.2250,-45.2096,0.7761,0.0060055268
167.2514,-45.2251,0.8734,0.0061525689
167.2783,-45.2409,0.9727,0.0062964944
167.3066,-45.2575,1.0729,0.0064407987
167.3366,-45.2750,1.1731,0.0065851750
167.3685,-45.2936,1.2730,0.0067279288
166.8181,-44.8074,0.1540,0.0032096238
166.9200,-44.8685,0.1749,0.0037975349
167.0005,-44.9222,0.1943,0.0043360922
167.0597,-44.9673,0.2194,0.0047698733
167.1070,-45.0045,0.2621,0.0051233165
167.1508,-45.0349,0.3295,0.0054371453
167.1885,-45.0588,0.4113,0.0056967116
167.2207,-45.0785,0.4987,0.0059111043
167.2493,-45.0957,0.5891,0.0060950837
167.2757,-45.1116,0.6816,0.0062590445
167.3011,-45.1267,0.7764,0.0064101883
167.3263,-45.1416,0.8736,0.0065531964
167.3521,-45.1568,0.9731,0.0066917350
167.3794,-45.1728,1.0737,0.0068287913
167.4085,-45.1898,1.1742,0.0069632192
167.4397,-45.2080,1.2743,0.0070929457
166.9095,-44.7328,0.1543,0.0032838654
167.0121,-44.7943,0.1746,0.0039039798
167.0915,-44.8477,0.1924,0.0044574065
167.1471,-44.8916,0.2160,0.0048883830
167.1923,-44.9277,0.2602,0.0052402455
167.2351,-44.9571,0.3303,0.0055435110
167.2716,-44.9801,0.4134,0.0057826732
167.3028,-44.9992,0.5013,0.0059749565
167.3306,-45.0160,0.5918,0.0061362900
167.3564,-45.0314,0.6843,0.0062763923
167.3813,-45.0462,0.7790,0.0064024428
167.4061,-45.0609,0.8761,0.0065183093
167.4318,-45.0760,0.9755,0.0066268879
167.4591,-45.0920,1.0762,0.0067290582
167.4885,-45.1092,1.1769,0.0068229647
167.5204,-45.1278,1.2769,0.0069046023
166.9979,-44.6571,0.1529,0.0032181682
167.1001,-44.7185,0.1735,0.0038069099
167.1775,-44.7712,0.1913,0.0043116319
167.2314,-44.8143,0.2162,0.0047038825
167.2766,-44.8500,0.2631,0.0050234303
167.3196,-44.8791,0.3351,0.0052813993
167.3561,-44.9021,0.4189,0.0054731437
167.3875,-44.9213,0.5072,0.0056197541
167.4156,-44.9383,0.5978,0.0057368456
167.4420,-44.9541,0.6903,0.0058333990
167.4675,-44.9693,0.7848,0.0059140658
167.4933,-44.9846,0.8816,0.0059821205
167.5202,-45.0004,0.9806,0.0060371940
167.5491,-45.0173,1.0806,0.0060781974
167.5805,-45.0357,1.1804,0.0061015265
167.6147,-45.0556,1.2789,0.0060993376
167.1806,-44.6399,0.1691,0.0034882729
167.2558,-44.6916,0.1910,0.0038925000
167.3113,-44.7347,0.2212,0.0042143310
167.3595,-44.7710,0.2722,0.0044698623
167.4040,-44.8008,0.3450,0.0046552991
167.4424,-44.8250,0.4287,0.0047809917
167.4758,-44.8454,0.5168,0.0048654603
167.5060,-44.8638,0.6073,0.0049243253
167.5346,-44.8809,0.6997,0.0049611637
167.5626,-44.8976,0.7939,0.0049809435
167.5912,-44.9144,0.8901,0.0049819351
167.6213,-44.9321,0.9876,0.0049642177
167.6536,-44.9511,1.0855,0.0049233277
167.6885,-44.9715,1.1824,0.0048523240
167.7259,-44.9933,1.2775,0.0047464460
167.3272,-44.6088,0.1891,0.0032806805
167.3871,-44.6525,0.2276,0.0035034058
167.4400,-44.6901,0.2829,0.0036665821
167.4879,-44.7218,0.3550,0.0037669589
167.5299,-44.7483,0.4370,0.0038171248
167.5672,-44.7712,0.5239,0.0038326898
167.6015,-44.7920,0.6137,0.0038240199
167.6342,-44.8116,0.7054,0.0037946891
167.6666,-44.8309,0.7988,0.0037460392
167.6998,-44.8506,0.8932,0.0036765203
167.7345,-44.8710,0.9879,0.0035821976
167.7709,-44.8924,1.0819,0.0034622867
167.8089,-44.9148,1.1747,0.0033163129
167.8482,-44.9380,1.2665,0.0031450776
167.3961,-44.5243,0.1822,0.0025929960
167.4607,-44.5687,0.2285,0.0027052320
167.5186,-44.6079,0.2872,0.0027695855
167.5707,-44.6419,0.3579,0.0027871699
167.6175,-44.6713,0.4372,0.0027665816
167.6599,-44.6975,0.5219,0.0027207683
167.6994,-44.7215,0.6098,0.0026546360
167.7374,-44.7444,0.6998,0.0025716248
167.7750,-44.7668,0.7909,0.0024713293
167.8128,-44.7893,0.8824,0.0023554873
167.8511,-44.8121,0.9736,0.0022247928
167.8898,-44.8351,1.0644,0.0020811578
167.9289,-44.8583,1.1552,0.0019269257
167.9685,-44.8818,1.2454,0.0017646181
168.0085,-44.9056,1.3324,0.0015978883
167.5356,-44.4852,0.2227,0.0019430242
167.5974,-44.5258,0.2831,0.0019285045
167.6535,-44.5619,0.3525,0.0018847097
167.7046,-44.5942,0.4294,0.0018192659
167.7519,-44.6234,0.5115,0.0017366924
167.7963,-44.6505,0.5969,0.0016431020
167.8390,-44.6763,0.6843,0.0015404083
167.8805,-44.7012,0.7728,0.0014311619
167.9211,-44.7256,0.8617,0.0013184141
167.9611,-44.7496,0.9512,0.0012034647
168.0008,-44.7733,1.0414,0.0010874788
168.0404,-44.7969,1.1313,0.0009723770
168.0800,-44.8205,1.2175,0.0008600023
168.1197,-44.8442,1.2954,0.0007519776
167.6139,-44.4033,0.2134,0.0012966378
167.6783,-44.4451,0.2737,0.0012382828
167.7374,-44.4830,0.3419,0.0011668314
167.7919,-44.5173,0.4168,0.0010860984
167.8426,-44.5487,0.4967,0.0010003262
167.8903,-44.5780,0.5799,0.0009130371
167.9358,-44.6056,0.6653,0.0008254723
167.9794,-44.6320,0.7521,0.0007403574
168.0216,-44.6575,0.8402,0.0006584729
168.0629,-44.6823,0.9295,0.0005800454
168.1036,-44.7067,1.0188,0.0005059601
168.1439,-44.7308,1.1047,0.0004367434
168.1839,-44.7547,1.1821,0.0003730014
168.2236,-44.7784,1.2492,0.0003151963
168.2630,-44.8020,1.3079,0.0002636517
167.6944,-44.3228,0.1997,0.0008048289
167.7606,-44.3655,0.2596,0.0007345878
167.8217,-44.4046,0.3266,0.0006633616
167.8783,-44.4403,0.3998,0.0005929660
167.9310,-44.4730,0.4781,0.0005251510
167.9805,-44.5035,0.5599,0.0004615376
168.0275,-44.5322,0.6443,0.0004023869
168.0725,-44.5595,0.7306,0.0003480622
168.1160,-44.5858,0.8184,0.0002986228
168.1585,-44.6113,0.9070,0.0002537347
168.2001,-44.6364,0.9933,0.0002138118
168.2410,-44.6609,1.0715,0.0001783806
168.2814,-44.6852,1.1391,0.0001474135
168.3213,-44.7091,1.1984,0.0001206031
168.3609,-44.7327,1.2517,0.0000975927
168.4000,-44.7561,1.3003,0.0000782807
168.4387,-44.7793,1.3448,0.0000622093
167.8403,-44.2847,0.2382,0.0004075587
167.9031,-44.3246,0.3044,0.0003509324
167.9608,-44.3612,0.3762,0.0003009135
168.0147,-44.3947,0.4535,0.0002560411
168.0654,-44.4260,0.5347,0.0002165957
168.1135,-44.4554,0.6185,0.0001820350
168.1596,-44.4835,0.7044,0.0001519901
168.2042,-44.5105,0.7917,0.0001258914
168.2475,-44.5366,0.8783,0.0001034619
168.2899,-44.5622,0.9586,0.0000843148
168.3315,-44.5872,1.0281,0.0000680850
168.3724,-44.6118,1.0888,0.0000545026
168.4127,-44.6360,1.1435,0.0000432328
168.4525,-44.6598,1.1935,0.0000339642
168.4918,-44.6834,1.2396,0.0000264571
168.5307,-44.7067,1.2822,0.0000204150
168.5692,-44.7297,1.3218,0.0000156093
167.9809,-44.2429,0.2789,0.0001755687
168.0392,-44.2799,0.3503,0.0001443058
168.0942,-44.3141,0.4279,0.0001178350
168.1462,-44.3461,0.5086,0.0000957567
168.1954,-44.3763,0.5920,0.0000775727
168.2425,-44.4050,0.6773,0.0000625042
168.2880,-44.4326,0.7629,0.0000500409
168.3322,-44.4594,0.8441,0.0000397951
168.3753,-44.4854,0.9164,0.0000314051
168.4176,-44.5109,0.9797,0.0000245769
168.4592,-44.5359,1.0365,0.0000190634
168.5001,-44.5605,1.0885,0.0000146679
168.5404,-44.5847,1.1364,0.0000111895
168.5801,-44.6086,1.1809,0.0000084702
168.6194,-44.6321,1.2223,0.0000063498
168.6581,-44.6554,1.2609,0.0000047296
168.6964,-44.6783,1.2971,0.0000034916
168.7343,-44.7010,1.3310,0.0000025582
168.0542,-44.1591,0.2535,0.0000845833
168.1130,-44.1960,0.3275,0.0000665877
168.1697,-44.2309,0.4067,0.0000519578
168.2234,-44.2640,0.4872,0.0000404901
168.2743,-44.2953,0.5697,0.0000315104
168.3227,-44.3249,0.6541,0.0000244749
168.3693,-44.3533,0.7365,0.0000189291
168.4146,-44.3807,0.8105,0.0000145401
168.4588,-44.4075,0.8756,0.0000110981
168.5020,-44.4335,0.9343,0.0000084066
168.5443,-44.4591,0.9881,0.0000063276
168.5859,-44.4842,1.0377,0.0000047238
168.6269,-44.5088,1.0837,0.0000034957
168.6672,-44.5331,1.1267,0.0000025701
168.7069,-44.5569,1.1670,0.0000018749
168.7461,-44.5805,1.2048,0.0000013580
168.7847,-44.6037,1.2404,0.0000009774
168.8229,-44.6266,1.2740,0.0000006981
168.8607,-44.6492,1.3057,0.0000004951
168.8980,-44.6716,1.3356,0.0000003494
168.1757,-44.1059,0.2976,0.0000310510
168.2331,-44.1407,0.3798,0.0000233025
168.2897,-44.1751,0.4621,0.0000173038
168.3439,-44.2083,0.5431,0.0000128335
168.3945,-44.2396,0.6247,0.0000095852
168.4429,-44.2693,0.7033,0.0000071459
168.4897,-44.2977,0.7714,0.0000053008
168.5352,-44.3253,0.8313,0.0000039124
168.5795,-44.3522,0.8861,0.0000028733
168.6229,-44.3784,0.9370,0.0000020948
168.6654,-44.4040,0.9846,0.0000015173
168.7070,-44.4292,1.0292,0.0000010936
168.7480,-44.4539,1.0712,0.0000007819
168.7884,-44.4782,1.1108,0.0000005550
168.8281,-44.5021,1.1483,0.0000003919
168.8673,-44.5256,1.1837,0.0000002748
168.9059,-44.5489,1.2172,0.0000001917
168.9441,-44.5718,1.2490,0.0000001329
168.9817,-44.5944,1.2792,0.0000000917
169.0190,-44.6167,1.3079,0.0000000629
169.0558,-44.6388,1.3351,0.0000000429
168.2918,-44.0483,0.3366,0.0000104844
168.3496,-44.0827,0.4219,0.0000074867
168.4061,-44.1171,0.5025,0.0000053213
168.4585,-44.1497,0.5817,0.0000038325
168.5087,-44.1805,0.6573,0.0000027554
168.5570,-44.2100,0.7209,0.0000019777
168.6037,-44.2385,0.7774,0.0000014159
168.6492,-44.2661,0.8301,0.0000010082
168.6936,-44.2929,0.8796,0.0000007141
168.7370,-44.3192,0.9264,0.0000005034
168.7795,-44.3449,0.9706,0.0000003529
168.8212,-44.3701,1.0125,0.0000002460
168.8623,-44.3949,1.0521,0.0000001703
168.9027,-44.4193,1.0897,0.0000001173
168.9425,-44.4432,1.1254,0.0000000804
168.9817,-44.4669,1.1593,0.0000000548
169.0204,-44.4901,1.1915,0.0000000371
169.0586,-44.5131,1.2222,0.0000000249
169.0963,-44.5358,1.2514,0.0000000167
169.1336,-44.5581,1.2792,0.0000000110
169.1704,-44.5802,1.3057,0.0000000072
169.2067,-44.6021,1.3309,0.0000000046
168.4152,-43.9947,0.3575,0.0000030852
168.4703,-44.0281,0.4399,0.0000021518
168.5227,-44.0604,0.5208,0.0000015097
168.5733,-44.0914,0.5967,0.0000010568
168.6222,-44.1213,0.6609,0.0000007385
168.6698,-44.1502,0.7180,0.0000005136
168.7160,-44.1783,0.7712,0.0000003563
168.7612,-44.2058,0.8212,0.0000002459
168.8054,-44.2326,0.8683,0.0000001689
168.8487,-44.2588,0.9129,0.0000001153
168.8912,-44.2845,0.9552,0.0000000783
168.9330,-44.3098,0.9953,0.0000000529
168.9741,-44.3346,1.0333,0.0000000354
169.0146,-44.3590,1.0695,0.0000000237
169.0545,-44.3831,1.1039,0.0000000157
169.0938,-44.4067,1.1366,0.0000000103
169.1325,-44.4301,1.1678,0.0000000065
169.1708,-44.4531,1.1975,0.0000000043
169.2086,-44.4759,1.2258,0.0000000028
169.2459,-44.4983,1.2529,0.0000000018
169.2828,-44.5205,1.2787,0.0000000010
169.3192,-44.5423,1.3034,0.0000000006
169.3553,-44.5640,1.3271,0.0000000004
168.5405,-43.9429,0.3882,0.0000008226
