clon1,clat1,cdep1,clon2,clat2,cdep2,clon3,clat3,cdep3
167.2101,-46.7126,197.983,167.1546,-46.6947,199.748,167.0992,-46.6768,201.512
167.2487,-46.7349,203.055,167.1931,-46.7170,204.789,167.1376,-46.6990,206.522
167.2868,-46.7569,207.741,167.2310,-46.7389,209.445,167.1753,-46.7209,211.148
167.3241,-46.7784,212.081,167.2682,-46.7604,213.756,167.2124,-46.7424,215.432
167.3609,-46.7996,216.108,167.3049,-46.7816,217.756,167.2489,-46.7635,219.405
167.3972,-46.8205,219.851,167.3410,-46.8024,221.473,167.2849,-46.7843,223.096
167.4329,-46.8411,223.335,167.3766,-46.8229,224.932,167.3203,-46.8048,226.530
167.4680,-46.8613,226.581,167.4116,-46.8432,228.154,167.3552,-46.8250,229.728
167.5027,-46.8812,229.608,167.4461,-46.8631,231.159,167.3896,-46.8449,232.710
167.5368,-46.9009,232.435,167.4802,-46.8827,233.964,167.4236,-46.8645,235.492
167.5705,-46.9202,235.078,167.5138,-46.9020,236.584,167.4571,-46.8838,238.091
167.6038,-46.9393,237.549,167.5469,-46.9211,239.035,167.4901,-46.9028,240.521
167.6365,-46.9582,239.862,167.5796,-46.9399,241.328,167.5227,-46.9216,242.794
167.6689,-46.9767,242.029,167.6119,-46.9585,243.476,167.5549,-46.9401,244.922
167.7009,-46.9951,244.061,167.6438,-46.9768,245.488,167.5867,-46.9584,246.916
167.7324,-47.0132,245.967,167.6752,-46.9948,247.376,167.6181,-46.9765,248.785
167.7636,-47.0310,247.756,167.7063,-47.0127,249.147,167.6490,-46.9943,250.538
167.7943,-47.0486,249.437,167.7370,-47.0303,250.811,167.6796,-47.0119,252.184
167.8247,-47.0661,251.017,167.7673,-47.0477,252.374,167.7099,-47.0293,253.730
167.8548,-47.0833,252.503,167.7972,-47.0649,253.843,167.7398,-47.0465,255.183
167.8844,-47.1002,253.902,167.8268,-47.0818,255.226,167.7693,-47.0634,256.550
167.9138,-47.1170,255.220,167.8561,-47.0986,256.528,167.7985,-47.0802,257.836
167.9428,-47.1336,256.461,167.8850,-47.1152,257.754,167.8273,-47.0967,259.046
167.9714,-47.1500,257.632,167.9136,-47.1316,258.909,167.8559,-47.1131,260.187
167.9998,-47.1662,258.736,167.9419,-47.1477,259.999,167.8841,-47.1293,261.262
168.0278,-47.1822,259.778,167.9699,-47.1637,261.027,167.9120,-47.1452,262.276
168.0555,-47.1981,260.762,167.9975,-47.1796,261.997,167.9396,-47.1611,263.232
165.8710,-45.7862,12.585,165.8602,-45.7826,17.494,165.8493,-45.7789,22.402
165.9746,-45.8475,14.442,165.9621,-45.8433,19.319,165.9497,-45.8392,24.197
166.0613,-45.9030,16.611,166.0392,-45.8956,21.188,166.0170,-45.8883,25.765
166.1385,-45.9536,20.575,166.1052,-45.9426,24.647,166.0718,-45.9315,28.718
166.2154,-46.0014,26.664,166.1761,-45.9884,30.349,166.1368,-45.9754,34.034
166.2908,-46.0466,33.999,166.2489,-46.0328,37.483,166.2071,-46.0189,40.967
166.3639,-46.0899,41.891,166.3206,-46.0756,45.248,166.2773,-46.0613,48.604
166.4344,-46.1316,50.077,166.3897,-46.1169,53.299,166.3450,-46.1021,56.521
166.5018,-46.1715,58.534,166.4555,-46.1563,61.595,166.4092,-46.1411,64.655
166.5658,-46.2095,67.300,166.5179,-46.1937,70.191,166.4702,-46.1780,73.083
166.6265,-46.2454,76.371,166.5774,-46.2292,79.106,166.5283,-46.2131,81.842
166.6844,-46.2794,85.702,166.6342,-46.2630,88.300,166.5841,-46.2465,90.899
166.7395,-46.3119,95.227,166.6885,-46.2952,97.701,166.6375,-46.2784,100.174
166.7921,-46.3428,104.896,166.7402,-46.3258,107.242,166.6883,-46.3088,109.588
166.8421,-46.3721,114.725,166.7894,-46.3549,116.951,166.7368,-46.3377,119.177
166.8898,-46.4000,124.721,166.8366,-46.3827,126.853,166.7834,-46.3653,128.985
166.9359,-46.4269,134.853,166.8822,-46.4094,136.914,166.8286,-46.3919,138.974
166.9805,-46.4529,145.099,166.9266,-46.4353,147.105,166.8726,-46.4177,149.112
167.0242,-46.4782,155.435,166.9699,-46.4606,157.398,166.9157,-46.4429,159.360
167.0669,-46.5030,165.365,167.0124,-46.4853,167.287,166.9580,-46.4676,169.209
167.1088,-46.5273,174.024,167.0541,-46.5096,175.907,166.9995,-46.4918,177.790
167.1499,-46.5511,181.465,167.0950,-46.5333,183.312,167.0402,-46.5155,185.160
167.1902,-46.5745,188.187,167.1352,-46.5566,190.001,167.0801,-46.5388,191.815
167.2299,-46.5975,194.306,167.1746,-46.5795,196.088,167.1195,-46.5616,197.871
167.2689,-46.6200,199.909,167.2135,-46.6021,201.661,167.1581,-46.5841,203.414
167.3072,-46.6422,205.059,167.2517,-46.6242,206.783,167.1962,-46.6062,208.508
167.3450,-46.6640,209.807,167.2893,-46.6460,211.505,167.2337,-46.6280,213.202
167.3822,-46.6855,214.194,167.3264,-46.6675,215.865,167.2706,-46.6494,217.537
167.4189,-46.7067,218.253,167.3630,-46.6886,219.900,167.3071,-46.6705,221.547
167.4550,-46.7275,222.016,167.3990,-46.7094,223.638,167.3430,-46.6913,225.261
167.4907,-46.7481,225.506,167.4345,-46.7300,227.106,167.3784,-46.7118,228.705
167.5258,-46.7684,228.749,167.4696,-46.7502,230.326,167.4133,-46.7320,231.903
167.5605,-46.7883,231.764,167.5041,-46.7701,233.319,167.4478,-46.7519,234.874
167.5947,-46.8080,234.569,167.5382,-46.7898,236.103,167.4818,-46.7716,237.637
167.6285,-46.8275,237.183,167.5719,-46.8092,238.696,167.5153,-46.7910,240.209
167.6618,-46.8466,239.619,167.6051,-46.8284,241.112,167.5485,-46.8101,242.605
167.6947,-46.8656,241.892,167.6379,-46.8473,243.366,167.5812,-46.8290,244.839
167.7272,-46.8842,244.015,167.6703,-46.8659,245.469,167.6135,-46.8476,246.923
167.7593,-46.9027,245.998,167.7023,-46.8844,247.434,167.6454,-46.8660,248.869
167.7909,-46.9209,247.853,167.7339,-46.9025,249.270,167.6769,-46.8842,250.687
167.8222,-46.9388,249.588,167.7651,-46.9205,250.988,167.7080,-46.9021,252.387
167.8531,-46.9566,251.213,167.7959,-46.9382,252.595,167.7387,-46.9198,253.978
167.8837,-46.9741,252.736,167.8264,-46.9557,254.102,167.7691,-46.9373,255.467
167.9138,-46.9914,254.165,167.8565,-46.9730,255.513,167.7991,-46.9546,256.862
167.9436,-47.0085,255.505,167.8862,-46.9901,256.837,167.8288,-46.9716,258.170
167.9731,-47.0254,256.764,167.9156,-47.0070,258.080,167.8581,-46.9885,259.397
168.0022,-47.0421,257.946,167.9447,-47.0236,259.247,167.8871,-47.0052,260.548
168.0310,-47.0586,259.058,167.9734,-47.0401,260.344,167.9158,-47.0216,261.630
168.0595,-47.0749,260.104,168.0018,-47.0564,261.375,167.9441,-47.0379,262.646
168.0877,-47.0910,261.089,168.0299,-47.0725,262.345,167.9721,-47.0540,263.602
168.1155,-47.1069,262.016,168.0577,-47.0884,263.259,167.9999,-47.0699,264.501
165.9684,-45.7134,11.853,165.9604,-45.7107,16.803,165.9524,-45.7080,21.753
166.0693,-45.7740,13.217,166.0580,-45.7703,18.105,166.0467,-45.7665,22.994
166.1499,-45.8276,15.265,166.1259,-45.8196,19.745,166.1018,-45.8116,24.225
166.2228,-45.8763,19.689,166.1864,-45.8642,23.565,166.1500,-45.8521,27.441
166.2965,-45.9220,26.441,166.2548,-45.9082,29.929,166.2132,-45.8944,33.417
166.3687,-45.9651,34.297,166.3251,-45.9506,37.615,166.2815,-45.9362,40.934
166.4389,-46.0065,42.556,166.3942,-45.9918,45.770,166.3495,-45.9770,48.985
166.5067,-46.0466,51.006,166.4608,-46.0315,54.099,166.4149,-46.0163,57.191
166.5715,-46.0850,59.678,166.5242,-46.0694,62.620,166.4770,-46.0538,65.563
166.6333,-46.1216,68.635,166.5848,-46.1056,71.431,166.5363,-46.0896,74.228
166.6925,-46.1565,77.872,166.6431,-46.1403,80.549,166.5937,-46.1240,83.226
166.7497,-46.1901,87.323,166.6995,-46.1736,89.907,166.6494,-46.1571,92.490
166.8048,-46.2225,96.886,166.7539,-46.2058,99.370,166.7031,-46.1890,101.855
166.8574,-46.2534,106.529,166.8056,-46.2364,108.874,166.7538,-46.2194,111.220
166.9070,-46.2827,116.344,166.8543,-46.2654,118.546,166.8016,-46.2481,120.748
166.9540,-46.3103,126.371,166.9007,-46.2928,128.467,166.8474,-46.2753,130.562
166.9991,-46.3366,136.561,166.9454,-46.3190,138.582,166.8917,-46.3014,140.602
167.0429,-46.3621,146.874,166.9888,-46.3445,148.842,166.9348,-46.3268,150.809
167.0856,-46.3870,157.270,167.0313,-46.3693,159.197,166.9771,-46.3515,161.123
167.1276,-46.4114,167.291,167.0731,-46.3936,169.182,167.0186,-46.3758,171.073
167.1688,-46.4353,176.087,167.1141,-46.4175,177.944,167.0594,-46.3996,179.802
167.2093,-46.4588,183.657,167.1544,-46.4409,185.483,167.0996,-46.4230,187.310
167.2492,-46.4819,190.490,167.1941,-46.4640,192.288,167.1392,-46.4461,194.086
167.2884,-46.5047,196.701,167.2333,-46.4867,198.472,167.1781,-46.4688,200.243
167.3271,-46.5271,202.377,167.2718,-46.5091,204.122,167.2166,-46.4911,205.867
167.3653,-46.5492,207.581,167.3099,-46.5312,209.301,167.2545,-46.5132,211.021
167.4030,-46.5710,212.364,167.3474,-46.5529,214.060,167.2919,-46.5349,215.756
167.4401,-46.5925,216.768,167.3844,-46.5744,218.441,167.3288,-46.5563,220.114
167.4768,-46.6137,220.830,167.4210,-46.5956,222.480,167.3652,-46.5774,224.131
167.5130,-46.6346,224.580,167.4570,-46.6165,226.208,167.4012,-46.5983,227.837
167.5487,-46.6552,228.047,167.4926,-46.6371,229.654,167.4366,-46.6189,231.260
167.5839,-46.6756,231.255,167.5278,-46.6574,232.840,167.4717,-46.6392,234.425
167.6187,-46.6956,234.226,167.5625,-46.6774,235.790,167.5063,-46.6592,237.354
167.6531,-46.7155,236.980,167.5967,-46.6972,238.524,167.5404,-46.6790,240.068
167.6870,-46.7350,239.536,167.6306,-46.7168,241.059,167.5742,-46.6985,242.583
167.7205,-46.7543,241.909,167.6640,-46.7361,243.413,167.6075,-46.7178,244.917
167.7536,-46.7734,244.115,167.6969,-46.7551,245.599,167.6403,-46.7368,247.084
167.7862,-46.7922,246.166,167.7295,-46.7739,247.632,167.6728,-46.7555,249.097
167.8185,-46.8108,248.077,167.7617,-46.7924,249.523,167.7049,-46.7741,250.970
167.8504,-46.8291,249.856,167.7935,-46.8108,251.285,167.7366,-46.7924,252.714
167.8819,-46.8472,251.516,167.8249,-46.8288,252.927,167.7679,-46.8105,254.337
167.9130,-46.8651,253.065,167.8559,-46.8467,254.458,167.7989,-46.8283,255.851
167.9437,-46.8828,254.511,167.8865,-46.8644,255.887,167.8294,-46.8459,257.263
167.9740,-46.9002,255.863,167.9168,-46.8818,257.222,167.8596,-46.8633,258.581
168.0040,-46.9174,257.127,167.9467,-46.8990,258.470,167.8895,-46.8805,259.813
168.0337,-46.9345,258.310,167.9763,-46.9160,259.637,167.9190,-46.8975,260.964
168.0630,-46.9513,259.419,168.0055,-46.9328,260.730,167.9481,-46.9143,262.041
168.0920,-46.9679,260.458,168.0344,-46.9494,261.754,167.9770,-46.9309,263.049
168.1206,-46.9843,261.433,168.0630,-46.9658,262.713,168.0055,-46.9473,263.994
168.1489,-47.0006,262.347,168.0913,-46.9821,263.613,168.0337,-46.9635,264.879
168.1769,-47.0166,263.206,168.1192,-46.9981,264.458,168.0616,-46.9796,265.709
166.0611,-45.6389,11.825,166.0540,-45.6365,16.787,166.0470,-45.6341,21.749
166.1571,-45.6980,13.148,166.1443,-45.6937,17.992,166.1314,-45.6894,22.836
166.2342,-45.7502,15.623,166.2073,-45.7412,19.984,166.1804,-45.7322,24.344
166.3066,-45.7981,20.701,166.2686,-45.7855,24.465,166.2306,-45.7728,28.229
166.3800,-45.8432,27.896,166.3378,-45.8291,31.332,166.2956,-45.8150,34.769
166.4515,-45.8857,35.929,166.4076,-45.8712,39.216,166.3638,-45.8566,42.503
166.5205,-45.9267,44.239,166.4753,-45.9117,47.397,166.4302,-45.8967,50.555
166.5862,-45.9658,52.749,166.5395,-45.9503,55.738,166.4927,-45.9348,58.726
166.6483,-46.0027,61.563,166.6000,-45.9868,64.371,166.5518,-45.9708,67.179
166.7073,-46.0377,70.733,166.6579,-46.0213,73.398,166.6085,-46.0050,76.063
166.7641,-46.0711,80.201,166.7141,-46.0546,82.781,166.6641,-46.0380,85.361
166.8197,-46.1037,89.838,166.7693,-46.0870,92.368,166.7189,-46.0704,94.898
166.8738,-46.1354,99.492,166.8228,-46.1186,101.935,166.7717,-46.1018,104.379
166.9253,-46.1658,109.191,166.8733,-46.1487,111.483,166.8213,-46.1316,113.775
166.9737,-46.1944,119.096,166.9207,-46.1770,121.239,166.8678,-46.1595,123.382
167.0194,-46.2213,129.229,166.9659,-46.2037,131.270,166.9124,-46.1861,133.310
167.0633,-46.2469,139.526,167.0094,-46.2292,141.499,166.9556,-46.2115,143.471
167.1061,-46.2719,149.942,167.0519,-46.2541,151.868,166.9978,-46.2363,153.795
167.1479,-46.2962,160.413,167.0936,-46.2784,162.306,167.0392,-46.2606,164.200
167.1891,-46.3202,170.492,167.1346,-46.3024,172.357,167.0801,-46.2845,174.222
167.2297,-46.3438,179.376,167.1751,-46.3259,181.214,167.1204,-46.3080,183.052
167.2698,-46.3671,187.035,167.2150,-46.3492,188.849,167.1602,-46.3312,190.662
167.3094,-46.3901,193.920,167.2544,-46.3721,195.710,167.1995,-46.3541,197.500
167.3485,-46.4127,200.159,167.2934,-46.3948,201.926,167.2384,-46.3768,203.694
167.3871,-46.4351,205.840,167.3319,-46.4171,207.586,167.2767,-46.3991,209.331
167.4252,-46.4572,211.030,167.3699,-46.4392,212.753,167.3146,-46.4212,214.477
167.4629,-46.4791,215.780,167.4075,-46.4610,217.482,167.3521,-46.4429,219.184
167.5001,-46.5006,220.135,167.4446,-46.4826,221.816,167.3891,-46.4645,223.497
167.5369,-46.5219,224.134,167.4813,-46.5038,225.794,167.4256,-46.4857,227.454
167.5733,-46.5430,227.809,167.5175,-46.5248,229.448,167.4618,-46.5067,231.087
167.6092,-46.5637,231.191,167.5533,-46.5456,232.809,167.4974,-46.5274,234.427
167.6446,-46.5842,234.306,167.5886,-46.5661,235.904,167.5327,-46.5479,237.501
167.6796,-46.6045,237.178,167.6235,-46.5863,238.755,167.5675,-46.5681,240.332
167.7142,-46.6245,239.828,167.6580,-46.6063,241.385,167.6019,-46.5880,242.942
167.7484,-46.6442,242.276,167.6921,-46.6260,243.813,167.6359,-46.6077,245.351
167.7821,-46.6637,244.540,167.7257,-46.6454,246.057,167.6694,-46.6271,247.575
167.8154,-46.6829,246.634,167.7590,-46.6646,248.132,167.7025,-46.6463,249.631
167.8484,-46.7019,248.575,167.7918,-46.6836,250.054,167.7353,-46.6653,251.533
167.8809,-46.7207,250.374,167.8242,-46.7023,251.834,167.7676,-46.6840,253.294
167.9130,-46.7392,252.043,167.8562,-46.7208,253.485,167.7995,-46.7024,254.927
167.9447,-46.7574,253.594,167.8878,-46.7391,255.017,167.8311,-46.7207,256.441
167.9760,-46.7755,255.036,167.9191,-46.7571,256.441,167.8622,-46.7387,257.847
168.0069,-46.7933,256.377,167.9500,-46.7749,257.765,167.8930,-46.7564,259.153
168.0375,-46.8109,257.626,167.9804,-46.7925,258.997,167.9234,-46.7740,260.368
168.0677,-46.8283,258.791,168.0106,-46.8098,260.145,167.9535,-46.7914,261.499
168.0976,-46.8454,259.877,168.0403,-46.8270,261.215,167.9832,-46.8085,262.553
168.1271,-46.8624,260.891,168.0698,-46.8439,262.213,168.0125,-46.8254,263.535
168.1562,-46.8792,261.839,168.0989,-46.8607,263.145,168.0415,-46.8421,264.451
168.1850,-46.8957,262.725,168.1276,-46.8772,264.016,168.0702,-46.8587,265.306
168.2135,-46.9121,263.554,168.1560,-46.8936,264.830,168.0986,-46.8750,266.105
168.2417,-46.9282,264.331,168.1841,-46.9097,265.592,168.1266,-46.8912,266.852
166.1466,-45.5617,12.678,166.1377,-45.5587,17.615,166.1288,-45.5557,22.552
166.2380,-45.6191,14.460,166.2213,-45.6135,19.207,166.2046,-45.6079,23.953
166.3150,-45.6707,17.722,166.2853,-45.6608,21.970,166.2557,-45.6509,26.217
166.3897,-45.7189,23.405,166.3514,-45.7061,27.151,166.3131,-45.6933,30.896
166.4645,-45.7643,30.743,166.4230,-45.7505,34.234,166.3814,-45.7366,37.724
166.5368,-45.8075,38.675,166.4934,-45.7930,42.003,166.4501,-45.7786,45.331
166.6051,-45.8484,46.867,166.5597,-45.8333,49.989,166.5143,-45.8182,53.112
166.6686,-45.8867,55.412,166.6210,-45.8708,58.286,166.5734,-45.8550,61.160
166.7277,-45.9220,64.431,166.6784,-45.9056,67.087,166.6291,-45.8892,69.743
166.7836,-45.9551,73.884,166.7333,-45.9385,76.408,166.6830,-45.9217,78.931
166.8379,-45.9870,83.630,166.7872,-45.9702,86.107,166.7366,-45.9534,88.584
166.8916,-46.0184,93.465,166.8407,-46.0015,95.919,166.7899,-45.9847,98.372
166.9439,-46.0491,103.244,166.8924,-46.0321,105.602,166.8409,-46.0151,107.960
166.9934,-46.0785,113.097,166.9409,-46.0611,115.297,166.8885,-46.0438,117.497
167.0399,-46.1059,123.184,166.9867,-46.0884,125.251,166.9334,-46.0708,127.319
167.0842,-46.1319,133.474,167.0304,-46.1142,135.457,166.9768,-46.0965,137.440
167.1270,-46.1569,143.903,167.0729,-46.1391,145.834,167.0190,-46.1213,147.765
167.1688,-46.1814,154.432,167.1146,-46.1635,156.328,167.0604,-46.1457,158.225
167.2100,-46.2054,164.981,167.1557,-46.1875,166.854,167.1014,-46.1696,168.727
167.2508,-46.2291,175.097,167.1964,-46.2112,176.950,167.1419,-46.1933,178.803
167.2912,-46.2526,184.028,167.2366,-46.2347,185.861,167.1820,-46.2167,187.694
167.3311,-46.2758,191.718,167.2764,-46.2579,193.532,167.2217,-46.2399,195.346
167.3707,-46.2988,198.577,167.3159,-46.2809,200.372,167.2611,-46.2629,202.167
167.4098,-46.3216,204.759,167.3549,-46.3036,206.535,167.3000,-46.2856,208.311
167.4486,-46.3441,210.359,167.3935,-46.3261,212.116,167.3385,-46.3080,213.872
167.4869,-46.3663,215.446,167.4318,-46.3483,217.183,167.3767,-46.3302,218.920
167.5248,-46.3883,220.076,167.4696,-46.3703,221.793,167.4144,-46.3522,223.511
167.5624,-46.4101,224.297,167.5070,-46.3920,225.995,167.4517,-46.3739,227.692
167.5995,-46.4316,228.151,167.5440,-46.4135,229.828,167.4885,-46.3954,231.505
167.6361,-46.4529,231.673,167.5805,-46.4347,233.330,167.5250,-46.4166,234.987
167.6723,-46.4739,234.896,167.6166,-46.4557,236.533,167.5610,-46.4375,238.169
167.7081,-46.4946,237.849,167.6523,-46.4764,239.465,167.5966,-46.4582,241.080
167.7435,-46.5151,240.556,167.6876,-46.4969,242.152,167.6317,-46.4786,243.747
167.7784,-46.5353,243.042,167.7224,-46.5170,244.617,167.6664,-46.4988,246.192
167.8129,-46.5552,245.327,167.7568,-46.5370,246.881,167.7007,-46.5187,248.435
167.8470,-46.5749,247.428,167.7908,-46.5567,248.963,167.7346,-46.5383,250.497
167.8806,-46.5944,249.364,167.8243,-46.5761,250.879,167.7680,-46.5577,252.393
167.9138,-46.6136,251.149,167.8574,-46.5952,252.644,167.8010,-46.5769,254.139
167.9466,-46.6325,252.797,167.8901,-46.6142,254.272,167.8336,-46.5958,255.748
167.9790,-46.6512,254.319,167.9224,-46.6328,255.776,167.8658,-46.6145,257.232
168.0110,-46.6697,255.728,167.9543,-46.6513,257.165,167.8976,-46.6329,258.603
168.0425,-46.6879,257.032,167.9858,-46.6695,258.451,167.9291,-46.6510,259.870
168.0737,-46.7059,258.241,168.0169,-46.6874,259.642,167.9601,-46.6690,261.043
168.1045,-46.7236,259.363,168.0476,-46.7052,260.746,167.9907,-46.6867,262.129
168.1349,-46.7412,260.405,168.0779,-46.7227,261.770,168.0210,-46.7042,263.136
168.1650,-46.7585,261.373,168.1079,-46.7400,262.722,168.0509,-46.7215,264.071
168.1947,-46.7756,262.275,168.1375,-46.7571,263.607,168.0804,-46.7386,264.939
168.2240,-46.7925,263.114,168.1668,-46.7740,264.430,168.1096,-46.7554,265.746
168.2530,-46.8091,263.897,168.1957,-46.7906,265.197,168.1385,-46.7721,266.497
168.2817,-46.8256,264.627,168.2243,-46.8071,265.912,168.1670,-46.7885,267.196
168.3100,-46.8419,265.309,168.2525,-46.8234,266.578,168.1952,-46.8048,267.848
166.1245,-45.4212,11.780,166.1137,-45.4176,16.690,166.1029,-45.4139,21.599
166.2279,-45.4827,13.954,166.2158,-45.4786,18.835,166.2036,-45.4745,23.716
166.3157,-45.5387,16.355,166.2946,-45.5316,20.971,166.2736,-45.5246,25.587
166.3936,-45.5899,20.411,166.3616,-45.5792,24.547,166.3296,-45.5684,28.684
166.4705,-45.6382,26.566,166.4322,-45.6254,30.309,166.3939,-45.6125,34.052
166.5462,-45.6840,33.930,166.5051,-45.6702,37.458,166.4641,-45.6565,40.985
166.6181,-45.7273,41.751,166.5748,-45.7128,45.069,166.5314,-45.6983,48.387
166.6846,-45.7676,49.933,166.6385,-45.7522,52.962,166.5924,-45.7368,55.991
166.7454,-45.8044,58.663,166.6967,-45.7882,61.389,166.6481,-45.7719,64.115
166.8014,-45.8380,67.978,166.7510,-45.8212,70.483,166.7008,-45.8044,72.988
166.8544,-45.8693,77.734,166.8033,-45.8523,80.135,166.7523,-45.8353,82.536
166.9064,-45.8998,87.732,166.8552,-45.8828,90.118,166.8041,-45.8657,92.504
166.9580,-45.9300,97.738,166.9067,-45.9129,100.103,166.8554,-45.8959,102.468
167.0082,-45.9596,107.685,166.9562,-45.9424,109.941,166.9042,-45.9251,112.198
167.0557,-45.9877,117.753,167.0028,-45.9702,119.866,166.9500,-45.9527,121.979
167.1006,-46.0142,128.034,167.0472,-45.9965,130.044,166.9938,-45.9788,132.055
167.1438,-46.0395,138.472,167.0900,-46.0218,140.421,167.0363,-46.0039,142.369
167.1859,-46.0642,149.017,167.1319,-46.0463,150.929,167.0780,-46.0285,152.841
167.2274,-46.0884,159.639,167.1733,-46.0705,161.529,167.1192,-46.0526,163.419
167.2686,-46.1124,170.260,167.2143,-46.0945,172.136,167.1601,-46.0766,174.011
167.3094,-46.1362,180.457,167.2551,-46.1183,182.320,167.2008,-46.1003,184.183
167.3499,-46.1598,189.484,167.2955,-46.1419,191.332,167.2411,-46.1239,193.181
167.3902,-46.1832,197.200,167.3357,-46.1653,199.034,167.2812,-46.1473,200.867
167.4301,-46.2065,203.991,167.3755,-46.1885,205.809,167.3210,-46.1705,207.626
167.4697,-46.2295,210.057,167.4150,-46.2116,211.858,167.3604,-46.1936,213.659
167.5090,-46.2524,215.507,167.4542,-46.2344,217.290,167.3994,-46.2163,219.073
167.5478,-46.2750,220.419,167.4929,-46.2569,222.183,167.4380,-46.2389,223.947
167.5863,-46.2973,224.856,167.5313,-46.2793,226.601,167.4763,-46.2612,228.346
167.6243,-46.3194,228.872,167.5692,-46.3013,230.596,167.5141,-46.2833,232.321
167.6620,-46.3413,232.511,167.6067,-46.3232,234.215,167.5515,-46.3051,235.919
167.6991,-46.3629,235.814,167.6438,-46.3447,237.498,167.5884,-46.3266,239.181
167.7359,-46.3842,238.817,167.6804,-46.3660,240.479,167.6250,-46.3479,242.141
167.7722,-46.4052,241.549,167.7166,-46.3871,243.190,167.6610,-46.3689,244.830
167.8080,-46.4260,244.040,167.7523,-46.4078,245.659,167.6966,-46.3896,247.278
167.8434,-46.4465,246.312,167.7876,-46.4283,247.910,167.7318,-46.4101,249.507
167.8783,-46.4668,248.389,167.8224,-46.4485,249.965,167.7665,-46.4302,251.541
167.9128,-46.4867,250.289,167.8567,-46.4685,251.844,167.8008,-46.4502,253.399
167.9468,-46.5064,252.030,167.8907,-46.4881,253.564,167.8346,-46.4698,255.098
167.9804,-46.5259,253.627,167.9241,-46.5076,255.141,167.8680,-46.4892,256.654
168.0135,-46.5451,255.095,167.9572,-46.5267,256.588,167.9009,-46.5083,258.081
168.0462,-46.5640,256.445,167.9898,-46.5456,257.918,167.9334,-46.5272,259.391
168.0785,-46.5826,257.688,168.0220,-46.5643,259.142,167.9655,-46.5458,260.595
168.1104,-46.6011,258.835,168.0538,-46.5827,260.269,167.9972,-46.5642,261.703
168.1418,-46.6192,259.894,168.0851,-46.6008,261.309,168.0285,-46.5824,262.724
168.1729,-46.6372,260.873,168.1161,-46.6187,262.269,168.0594,-46.6003,263.666
168.2035,-46.6549,261.779,168.1467,-46.6364,263.157,168.0899,-46.6179,264.536
168.2338,-46.6723,262.618,168.1769,-46.6539,263.979,168.1200,-46.6354,265.340
168.2637,-46.6896,263.397,168.2067,-46.6711,264.741,168.1497,-46.6526,266.084
168.2932,-46.7066,264.120,168.2362,-46.6881,265.447,168.1791,-46.6696,266.774
168.3224,-46.7234,264.792,168.2653,-46.7049,266.103,168.2082,-46.6864,267.413
168.3512,-46.7401,265.418,168.2940,-46.7215,266.712,168.2368,-46.7029,268.006
168.3797,-46.7565,266.000,168.3224,-46.7379,267.279,168.2652,-46.7193,268.557
166.2094,-45.3435,12.609,166.1970,-45.3393,17.492,166.1847,-45.3351,22.375
166.3090,-45.4036,14.959,166.2938,-45.3984,19.770,166.2786,-45.3933,24.581
166.3935,-45.4581,17.878,166.3686,-45.4498,22.348,166.3438,-45.4414,26.818
166.4711,-45.5085,22.605,166.4367,-45.4970,26.605,166.4024,-45.4854,30.606
166.5481,-45.5561,29.174,166.5090,-45.5430,32.851,166.4699,-45.5298,36.527
166.6225,-45.6011,36.653,166.5808,-45.5871,40.115,166.5391,-45.5731,43.576
166.6921,-45.6433,44.554,166.6477,-45.6284,47.754,166.6033,-45.6135,50.954
166.7554,-45.6820,52.933,166.7080,-45.6661,55.797,166.6606,-45.6502,58.661
166.8128,-45.7168,61.949,166.7630,-45.7001,64.504,166.7132,-45.6834,67.059
166.8656,-45.7483,71.547,166.8144,-45.7312,73.904,166.7632,-45.7141,76.261
166.9157,-45.7780,81.545,166.8640,-45.7607,83.825,166.8124,-45.7434,86.106
166.9652,-45.8069,91.740,166.9135,-45.7897,94.019,166.8618,-45.7724,96.298
167.0144,-45.8358,101.926,166.9625,-45.8185,104.180,166.9106,-45.8012,106.435
167.0623,-45.8641,112.086,167.0099,-45.8466,114.246,166.9574,-45.8291,116.407
167.1081,-45.8912,122.364,167.0551,-45.8735,124.420,167.0020,-45.8558,126.475
167.1521,-45.9170,132.798,167.0986,-45.8993,134.784,167.0452,-45.8815,136.769
167.1949,-45.9421,143.340,167.1412,-45.9243,145.285,167.0875,-45.9065,147.229
167.2370,-45.9668,153.958,167.1832,-45.9489,155.880,167.1294,-45.9310,157.801
167.2787,-45.9911,164.634,167.2248,-45.9733,166.544,167.1709,-45.9554,168.453
167.3202,-46.0154,175.316,167.2663,-45.9975,177.219,167.2123,-45.9796,179.122
167.3617,-46.0395,185.671,167.3076,-46.0217,187.567,167.2536,-46.0038,189.464
167.4029,-46.0636,194.941,167.3488,-46.0457,196.828,167.2947,-46.0278,198.715
167.4440,-46.0875,202.783,167.3898,-46.0696,204.658,167.3356,-46.0517,206.533
167.4847,-46.1113,209.528,167.4305,-46.0934,211.388,167.3762,-46.0755,213.249
167.5252,-46.1349,215.463,167.4708,-46.1170,217.307,167.4164,-46.0990,219.150
167.5653,-46.1583,220.731,167.5108,-46.1403,222.556,167.4563,-46.1223,224.382
167.6050,-46.1814,225.426,167.5504,-46.1634,227.232,167.4958,-46.1454,229.038
