clon1,clat1,cdep1,clon2,clat2,cdep2,clon3,clat3,cdep3
177.7308,-39.0961,31.427,177.7365,-39.1136,43.252,177.7418,-39.1298,54.091
177.6203,-39.0526,33.084,177.6246,-39.0739,44.837,177.6286,-39.0934,55.611
177.5144,-39.0106,34.956,177.5202,-39.0365,46.590,177.5255,-39.0602,57.253
177.4106,-38.9711,37.137,177.4184,-39.0028,48.576,177.4256,-39.0320,59.061
177.3095,-38.9337,39.737,177.3199,-38.9725,50.891,177.3294,-39.0080,61.115
177.2115,-38.8981,42.892,177.2248,-38.9441,53.672,177.2370,-38.9862,63.554
177.1174,-38.8633,46.716,177.1339,-38.9161,57.070,177.1490,-38.9645,66.561
177.0275,-38.8283,51.319,177.0473,-38.8866,61.261,177.0655,-38.9399,70.374
176.9401,-38.7925,56.740,176.9624,-38.8543,66.368,176.9828,-38.9110,75.194
176.8554,-38.7542,63.028,176.8800,-38.8170,72.535,176.9025,-38.8745,81.250
176.7700,-38.7136,70.034,176.7955,-38.7754,79.599,176.8190,-38.8320,88.367
176.6839,-38.6711,77.236,176.7102,-38.7307,86.949,176.7345,-38.7854,95.853
176.5975,-38.6279,84.312,176.6254,-38.6853,94.163,176.6510,-38.7379,103.193
176.5115,-38.5896,90.687,176.5421,-38.6487,100.345,176.5702,-38.7028,109.198
176.4317,-38.5584,96.024,176.4681,-38.6234,105.011,176.5016,-38.6830,113.249
176.3572,-38.5293,101.572,176.3988,-38.6000,109.836,176.4370,-38.6648,117.412
176.2870,-38.4980,108.807,176.3322,-38.5705,116.729,176.3736,-38.6371,123.991
176.2180,-38.4655,117.241,176.2653,-38.5382,125.054,176.3087,-38.6049,132.217
176.1502,-38.4344,125.554,176.1997,-38.5080,133.160,176.2452,-38.5753,140.132
176.0862,-38.4053,133.339,176.1395,-38.4803,140.557,176.1883,-38.5490,147.174
176.0257,-38.3785,140.887,176.0824,-38.4556,147.603,176.1346,-38.5263,153.759
175.9698,-38.3545,148.337,176.0301,-38.4342,154.398,176.0855,-38.5072,159.955
175.9211,-38.3331,155.439,175.9859,-38.4154,160.655,176.0455,-38.4907,165.436
175.8790,-38.3144,162.291,175.9476,-38.3986,166.692,176.0106,-38.4758,170.726
175.8422,-38.2982,169.253,175.9129,-38.3837,173.041,175.9779,-38.4620,176.513
175.8096,-38.2835,176.898,175.8817,-38.3697,180.297,175.9479,-38.4487,183.413
175.7804,-38.2693,186.131,175.8536,-38.3554,189.386,175.9208,-38.4342,192.370
175.7524,-38.2549,196.984,175.8267,-38.3402,200.284,175.8949,-38.4184,203.308
175.7236,-38.2401,208.731,175.7986,-38.3246,212.161,175.8675,-38.4020,215.306
175.6929,-38.2249,221.023,175.7682,-38.3087,224.627,175.8374,-38.3854,227.930
175.6602,-38.2093,233.498,175.7354,-38.2924,237.289,175.8045,-38.3686,240.765
175.6256,-38.1930,245.478,175.7007,-38.2757,249.429,175.7697,-38.3514,253.051
175.5903,-38.1761,256.007,175.6658,-38.2583,260.037,175.7350,-38.3336,263.732
175.5553,-38.1587,264.786,175.6317,-38.2405,268.810,175.7020,-38.3153,272.500
175.5208,-38.1413,272.377,175.5987,-38.2224,276.358,175.6702,-38.2967,280.008
175.4869,-38.1240,279.259,175.5662,-38.2044,283.191,175.6391,-38.2781,286.796
175.4533,-38.1068,285.628,175.5341,-38.1866,289.513,175.6083,-38.2596,293.075
175.4200,-38.0899,291.588,175.5021,-38.1690,295.430,175.5774,-38.2415,298.952
175.3869,-38.0732,297.205,175.4700,-38.1518,301.008,175.5465,-38.2237,304.494
175.3538,-38.0568,302.528,175.4380,-38.1349,306.296,175.5153,-38.2063,309.749
175.3209,-38.0407,307.591,175.4059,-38.1183,311.326,175.4839,-38.1894,314.750
175.2881,-38.0248,312.422,175.3737,-38.1021,316.126,175.4524,-38.1728,319.523
175.2554,-38.0092,317.040,175.3416,-38.0862,320.717,175.4207,-38.1567,324.087
175.2228,-37.9938,321.465,175.3094,-38.0705,325.114,175.3889,-38.1408,328.460
175.1902,-37.9785,325.709,175.2772,-38.0552,329.333,175.3570,-38.1253,332.654
175.1579,-37.9635,329.786,175.2450,-38.0400,333.384,175.3251,-38.1101,336.682
175.1256,-37.9486,333.705,175.2129,-38.0251,337.277,175.2932,-38.0952,340.552
175.0935,-37.9339,337.475,175.1809,-38.0104,341.022,175.2613,-38.0805,344.274
175.0616,-37.9194,341.105,175.1491,-37.9959,344.627,175.2294,-38.0660,347.855
175.0298,-37.9050,344.602,175.1173,-37.9816,348.098,175.1977,-38.0518,351.303
174.9982,-37.8907,347.972,175.0857,-37.9675,351.443,175.1660,-38.0377,354.624
174.9668,-37.8766,351.222,175.0542,-37.9535,354.667,175.1345,-38.0239,357.824
174.9356,-37.8626,354.358,175.0230,-37.9396,357.776,175.1032,-38.0101,360.909
174.9046,-37.8488,357.383,174.9919,-37.9259,360.775,175.0720,-37.9966,363.884
174.8739,-37.8350,360.305,174.9610,-37.9124,363.670,175.0410,-37.9832,366.754
174.8434,-37.8214,363.126,174.9303,-37.8989,366.464,175.0102,-37.9699,369.524
174.8131,-37.8079,365.852,174.8999,-37.8856,369.163,174.9796,-37.9568,372.198
174.7830,-37.7946,368.486,174.8697,-37.8725,371.770,174.9493,-37.9438,374.780
174.7532,-37.7813,371.033,174.8397,-37.8594,374.289,174.9192,-37.9309,377.274
174.7236,-37.7682,373.496,174.8100,-37.8465,376.725,174.8893,-37.9181,379.685
174.6943,-37.7552,375.879,174.7805,-37.8336,379.081,174.8596,-37.9055,382.015
174.6652,-37.7423,378.185,174.7512,-37.8209,381.359,174.8302,-37.8930,384.269
174.6364,-37.7295,380.418,174.7222,-37.8083,383.564,174.8011,-37.8806,386.449
174.6078,-37.7168,382.580,174.6935,-37.7959,385.699,174.7721,-37.8683,388.559
174.5795,-37.7042,384.674,174.6650,-37.7835,387.766,174.7435,-37.8561,390.601
174.5514,-37.6918,386.703,174.6367,-37.7712,389.768,174.7150,-37.8440,392.578
174.5236,-37.6794,388.670,174.6087,-37.7591,391.708,174.6869,-37.8320,394.494
174.4960,-37.6672,390.577,174.5809,-37.7470,393.589,174.6589,-37.8201,396.349
174.4687,-37.6550,392.427,174.5534,-37.7351,395.412,174.6313,-37.8084,398.148
174.4416,-37.6430,394.222,174.5261,-37.7232,397.180,174.6038,-37.7967,399.893
174.4147,-37.6311,395.963,174.4991,-37.7115,398.896,174.5766,-37.7851,401.584
174.3881,-37.6193,397.654,174.4723,-37.6999,400.561,174.5497,-37.7737,403.226
174.3617,-37.6076,399.296,174.4458,-37.6883,402.177,174.5230,-37.7623,404.818
174.3356,-37.5960,400.891,174.4194,-37.6769,403.747,174.4965,-37.7510,406.365
174.3097,-37.5844,402.441,174.3934,-37.6656,405.272,174.4702,-37.7399,407.866
174.2840,-37.5730,403.948,174.3675,-37.6543,406.753,174.4442,-37.7288,409.325
174.2585,-37.5617,405.412,174.3419,-37.6432,408.193,174.4184,-37.7178,410.742
174.2333,-37.5505,406.836,174.3165,-37.6321,409.593,174.3929,-37.7069,412.120
178.6536,-39.6130,21.247,178.6588,-39.6229,33.188,178.6635,-39.6320,44.134
178.5436,-39.5637,22.299,178.5491,-39.5736,34.239,178.5541,-39.5826,45.185
178.4336,-39.5143,23.314,178.4394,-39.5240,35.255,178.4447,-39.5328,46.201
178.3238,-39.4650,24.366,178.3300,-39.4745,36.307,178.3356,-39.4833,47.253
178.2142,-39.4159,25.421,178.2208,-39.4256,37.359,178.2268,-39.4345,48.302
178.1051,-39.3672,26.487,178.1124,-39.3772,38.419,178.1190,-39.3864,49.356
177.9964,-39.3189,27.599,178.0046,-39.3296,39.519,178.0121,-39.3394,50.445
177.8878,-39.2714,28.784,177.8968,-39.2832,40.686,177.9051,-39.2940,51.596
177.7787,-39.2250,30.079,177.7879,-39.2386,41.954,177.7964,-39.2512,52.840
177.6690,-39.1799,31.512,177.6779,-39.1962,43.345,177.6861,-39.2112,54.192
177.5611,-39.1357,33.124,177.5707,-39.1554,44.888,177.5795,-39.1734,55.672
177.4557,-39.0933,34.965,177.4670,-39.1172,46.615,177.4775,-39.1391,57.295
177.3521,-39.0530,37.109,177.3658,-39.0823,48.579,177.3784,-39.1092,59.093
177.2507,-39.0147,39.676,177.2671,-39.0505,50.887,177.2822,-39.0832,61.164
177.1517,-38.9782,42.781,177.1708,-39.0207,53.656,177.1883,-39.0597,63.625
177.0559,-38.9425,46.527,177.0778,-38.9915,57.015,177.0978,-39.0364,66.630
176.9634,-38.9072,50.988,176.9878,-38.9618,61.088,177.0101,-39.0119,70.346
176.8732,-38.8712,56.230,176.8990,-38.9297,66.026,176.9227,-38.9833,75.006
176.7853,-38.8331,62.302,176.8124,-38.8932,71.957,176.8372,-38.9483,80.808
176.6969,-38.7932,68.999,176.7238,-38.8533,78.663,176.7485,-38.9084,87.522
176.6085,-38.7513,75.954,176.6354,-38.8099,85.735,176.6600,-38.8636,94.701
176.5199,-38.7089,82.869,176.5472,-38.7660,92.758,176.5723,-38.8184,101.822
176.4322,-38.6711,89.068,176.4614,-38.7303,98.756,176.4881,-38.7846,107.636
176.3493,-38.6387,94.498,176.3822,-38.7033,103.656,176.4125,-38.7624,112.050
176.2704,-38.6078,100.409,176.3065,-38.6771,109.033,176.3397,-38.7406,116.938
176.1966,-38.5765,107.294,176.2361,-38.6488,115.494,176.2724,-38.7151,123.011
176.1252,-38.5467,114.545,176.1670,-38.6218,122.335,176.2054,-38.6907,129.477
176.0581,-38.5179,121.969,176.1027,-38.5953,129.355,176.1437,-38.6662,136.125
175.9953,-38.4900,129.661,176.0430,-38.5692,136.652,176.0868,-38.6418,143.061
175.9343,-38.4648,137.363,175.9838,-38.5466,143.870,176.0293,-38.6216,149.835
175.8798,-38.4422,144.511,175.9327,-38.5270,150.299,175.9812,-38.6046,155.605
175.8334,-38.4221,151.073,175.8905,-38.5094,156.010,175.9431,-38.5895,160.535
175.7919,-38.4048,157.582,175.8515,-38.4943,161.782,175.9062,-38.5763,165.632
175.7547,-38.3898,164.386,175.8149,-38.4809,168.039,175.8703,-38.5645,171.388
175.7224,-38.3757,172.458,175.7832,-38.4676,175.806,175.8392,-38.5517,178.875
175.6942,-38.3614,182.355,175.7565,-38.4528,185.630,175.8138,-38.5366,188.632
175.6666,-38.3468,193.403,175.7305,-38.4374,196.730,175.7893,-38.5204,199.779
175.6378,-38.3320,205.116,175.7027,-38.4219,208.552,175.7623,-38.5042,211.702
175.6071,-38.3169,217.295,175.6724,-38.4062,220.875,175.7323,-38.4880,224.157
175.5745,-38.3016,229.577,175.6396,-38.3903,233.307,175.6994,-38.4717,236.727
175.5407,-38.2855,241.269,175.6058,-38.3739,245.120,175.6657,-38.4548,248.649
175.5083,-38.2682,251.469,175.5753,-38.3554,255.383,175.6368,-38.4354,258.971
175.4775,-38.2497,260.199,175.5478,-38.3353,264.129,175.6123,-38.4138,267.732
175.4465,-38.2311,268.086,175.5201,-38.3150,272.014,175.5876,-38.3919,275.614
175.4151,-38.2127,275.361,175.4915,-38.2950,279.278,175.5618,-38.3704,282.869
175.3831,-38.1946,282.144,175.4620,-38.2755,286.047,175.5345,-38.3496,289.625
175.3507,-38.1768,288.516,175.4316,-38.2565,292.404,175.5060,-38.3295,295.968
175.3178,-38.1593,294.535,175.4005,-38.2380,298.408,175.4764,-38.3101,301.957
175.2846,-38.1422,300.244,175.3686,-38.2201,304.099,175.4458,-38.2914,307.634
175.2512,-38.1254,305.673,175.3363,-38.2026,309.512,175.4144,-38.2733,313.030
175.2177,-38.1089,310.848,175.3036,-38.1856,314.669,175.3824,-38.2558,318.172
175.1840,-38.0926,315.790,175.2705,-38.1689,319.592,175.3500,-38.2388,323.078
175.1503,-38.0766,320.515,175.2373,-38.1526,324.297,175.3172,-38.2222,327.764
175.1166,-38.0607,325.038,175.2039,-38.1366,328.799,175.2842,-38.2061,332.246
175.0829,-38.0451,329.370,175.1705,-38.1209,333.109,175.2509,-38.1902,336.536
175.0493,-38.0297,333.524,175.1371,-38.1054,337.239,175.2177,-38.1748,340.644
175.0159,-38.0144,337.509,175.1037,-38.0902,341.198,175.1844,-38.1595,344.581
174.9826,-37.9993,341.334,175.0704,-38.0751,344.997,175.1511,-38.1446,348.355
174.9494,-37.9844,345.008,175.0372,-38.0603,348.644,175.1179,-38.1299,351.977
174.9165,-37.9696,348.538,175.0043,-38.0457,352.145,175.0849,-38.1154,355.452
174.8838,-37.9550,351.931,174.9715,-38.0312,355.510,175.0520,-38.1010,358.790
174.8513,-37.9405,355.195,174.9389,-38.0169,358.744,175.0193,-38.0869,361.997
174.8191,-37.9262,358.336,174.9065,-38.0028,361.854,174.9868,-38.0729,365.079
174.7871,-37.9120,361.359,174.8744,-37.9888,364.846,174.9546,-38.0591,368.043
174.7554,-37.8979,364.270,174.8426,-37.9749,367.727,174.9226,-38.0455,370.895
174.7240,-37.8840,367.076,174.8110,-37.9612,370.501,174.8909,-38.0319,373.640
174.6929,-37.8702,369.779,174.7797,-37.9476,373.173,174.8594,-38.0186,376.283
174.6620,-37.8565,372.387,174.7487,-37.9342,375.748,174.8283,-38.0053,378.830
174.6315,-37.8430,374.902,174.7179,-37.9209,378.232,174.7974,-37.9922,381.285
174.6012,-37.8296,377.329,174.6875,-37.9077,380.628,174.7668,-37.9792,383.652
174.5712,-37.8163,379.673,174.6573,-37.8946,382.940,174.7364,-37.9664,385.935
174.5415,-37.8031,381.937,174.6275,-37.8817,385.173,174.7064,-37.9536,388.139
174.5121,-37.7901,384.125,174.5979,-37.8689,387.330,174.6766,-37.9410,390.267
174.4830,-37.7772,386.239,174.5686,-37.8562,389.414,174.6472,-37.9285,392.323
174.4541,-37.7644,388.285,174.5395,-37.8436,391.428,174.6180,-37.9162,394.310
174.4256,-37.7518,390.263,174.5108,-37.8312,393.377,174.5891,-37.9039,396.230
174.3973,-37.7392,392.178,174.4823,-37.8188,395.262,174.5604,-37.8918,398.088
174.3693,-37.7268,394.033,174.4541,-37.8066,397.086,174.5321,-37.8797,399.886
174.3415,-37.7145,395.829,174.4262,-37.7945,398.853,174.5040,-37.8678,401.625
174.3141,-37.7024,397.569,174.3986,-37.7826,400.565,174.4762,-37.8560,403.310
174.2869,-37.6903,399.256,174.3712,-37.7707,402.223,174.4486,-37.8443,404.943
174.2599,-37.6784,400.892,174.3441,-37.7589,403.831,174.4213,-37.8328,406.524
174.2332,-37.6665,402.479,174.3172,-37.7473,405.390,174.3943,-37.8213,408.058
174.2068,-37.6548,404.019,174.2906,-37.7358,406.902,174.3675,-37.8099,409.545
174.1806,-37.6432,405.514,174.2642,-37.7243,408.370,174.3410,-37.7987,410.988
174.1547,-37.6317,406.966,174.2381,-37.7130,409.795,174.3148,-37.7875,412.388
174.1290,-37.6203,408.376,174.2123,-37.7018,411.179,174.2887,-37.7765,413.748
178.5887,-39.6996,21.385,178.5937,-39.7100,33.320,178.5984,-39.7197,44.261
178.4782,-39.6499,22.507,178.4834,-39.6600,34.446,178.4881,-39.6693,45.390
178.3678,-39.6001,23.584,178.3730,-39.6098,35.527,178.3778,-39.6187,46.474
178.2576,-39.5505,24.654,178.2629,-39.5599,36.600,178.2677,-39.5686,47.549
178.1476,-39.5012,25.694,178.1532,-39.5107,37.638,178.1583,-39.5193,48.587
178.0381,-39.4525,26.723,178.0442,-39.4623,38.662,178.0498,-39.4712,49.606
177.9291,-39.4043,27.782,177.9360,-39.4147,39.710,177.9424,-39.4243,50.644
177.8205,-39.3567,28.907,177.8285,-39.3683,40.818,177.8358,-39.3789,51.736
177.7128,-39.3097,30.144,177.7222,-39.3229,42.027,177.7308,-39.3349,52.920
177.6056,-39.2638,31.528,177.6165,-39.2791,43.368,177.6265,-39.2931,54.222
177.4998,-39.2189,33.105,177.5129,-39.2369,44.879,177.5250,-39.2534,55.673
177.3956,-39.1756,34.918,177.4117,-39.1972,46.587,177.4264,-39.2171,57.284
177.2936,-39.1340,37.031,177.3133,-39.1602,48.538,177.3314,-39.1843,59.086
177.1936,-39.0942,39.556,177.2174,-39.1258,50.832,177.2393,-39.1548,61.169
177.0963,-39.0557,42.581,177.1245,-39.0931,53.559,177.1503,-39.1273,63.623
177.0017,-39.0186,46.196,177.0342,-39.0616,56.817,177.0640,-39.1011,66.553
176.9099,-38.9822,50.442,176.9462,-39.0304,60.682,176.9796,-39.0745,70.068
176.8203,-38.9453,55.449,176.8596,-38.9973,65.371,176.8957,-39.0450,74.467
176.7314,-38.9078,61.238,176.7720,-38.9621,70.959,176.8094,-39.0120,79.870
176.6434,-38.8685,67.598,176.6848,-38.9234,77.253,176.7228,-38.9737,86.104
176.5539,-38.8278,74.400,176.5945,-38.8821,84.127,176.6317,-38.9318,93.044
176.4644,-38.7864,81.317,176.5045,-38.8397,91.117,176.5414,-38.8886,100.100
176.3762,-38.7480,87.648,176.4172,-38.8026,97.322,176.4549,-38.8528,106.190
176.2902,-38.7128,93.525,176.3328,-38.7707,102.898,176.3720,-38.8239,111.490
176.2089,-38.6795,99.593,176.2545,-38.7412,108.544,176.2964,-38.7977,116.750
176.1322,-38.6493,105.772,176.1814,-38.7158,114.142,176.2266,-38.7767,121.814
176.0608,-38.6212,112.068,176.1134,-38.6921,119.790,176.1617,-38.7571,126.869
175.9948,-38.5939,118.972,176.0505,-38.6680,126.146,176.1017,-38.7359,132.722
175.9324,-38.5679,126.473,175.9902,-38.6446,133.181,176.0433,-38.7149,139.330
175.8736,-38.5441,134.012,175.9330,-38.6234,140.188,175.9876,-38.6961,145.849
175.8217,-38.5223,141.073,175.8841,-38.6043,146.555,175.9415,-38.6794,151.581
175.7762,-38.5031,147.756,175.8417,-38.5875,152.495,175.9019,-38.6647,156.839
175.7348,-38.4865,154.559,175.8016,-38.5728,158.686,175.8629,-38.6519,162.470
175.6975,-38.4716,161.640,175.7645,-38.5594,165.309,175.8260,-38.6399,168.672
175.6648,-38.4573,169.806,175.7323,-38.5458,173.210,175.7942,-38.6268,176.330
175.6357,-38.4428,179.579,175.7044,-38.5310,182.909,175.7676,-38.6117,185.962
175.6070,-38.4284,190.317,175.6768,-38.5160,193.674,175.7409,-38.5962,196.751
175.5771,-38.4140,201.541,175.6473,-38.5012,204.966,175.7118,-38.5812,208.106
175.5459,-38.3995,213.060,175.6161,-38.4865,216.580,175.6806,-38.5662,219.806
175.5136,-38.3847,224.624,175.5835,-38.4714,228.249,175.6478,-38.5508,231.571
175.4809,-38.3690,235.810,175.5510,-38.4552,239.535,175.6154,-38.5342,242.949
175.4499,-38.3519,245.905,175.5219,-38.4368,249.704,175.5881,-38.5147,253.187
175.4200,-38.3337,254.842,175.4952,-38.4167,258.691,175.5644,-38.4929,262.219
175.3892,-38.3153,263.088,175.4674,-38.3966,266.974,175.5392,-38.4711,270.536
175.3574,-38.2971,270.788,175.4380,-38.3769,274.702,175.5121,-38.4500,278.290
175.3246,-38.2792,278.025,175.4072,-38.3577,281.960,175.4831,-38.4295,285.567
175.2911,-38.2614,284.858,175.3753,-38.3388,288.808,175.4526,-38.4097,292.429
175.2571,-38.2439,291.330,175.3425,-38.3205,295.290,175.4209,-38.3906,298.919
175.2225,-38.2267,297.473,175.3089,-38.3025,301.437,175.3882,-38.3720,305.070
175.1877,-38.2096,303.312,175.2747,-38.2849,307.275,175.3547,-38.3539,310.908
175.1525,-38.1928,308.871,175.2401,-38.2677,312.828,175.3206,-38.3364,316.456
175.1172,-38.1761,314.167,175.2052,-38.2508,318.114,175.2860,-38.3192,321.733
175.0818,-38.1597,319.218,175.1701,-38.2342,323.151,175.2511,-38.3025,326.756
175.0464,-38.1434,324.038,175.1348,-38.2179,327.953,175.2160,-38.2862,331.542
175.0110,-38.1273,328.641,175.0995,-38.2019,332.535,175.1807,-38.2702,336.104
174.9758,-38.1114,333.040,175.0643,-38.1861,336.909,175.1455,-38.2545,340.456
174.9407,-38.0957,337.246,175.0291,-38.1705,341.088,175.1103,-38.2390,344.609
174.9058,-38.0801,341.270,174.9941,-38.1551,345.082,175.0752,-38.2238,348.576
174.8712,-38.0647,345.121,174.9594,-38.1399,348.901,175.0404,-38.2087,352.367
174.8368,-38.0494,348.809,174.9248,-38.1248,352.557,175.0057,-38.1939,355.992
174.8027,-38.0343,352.342,174.8906,-38.1100,356.056,174.9713,-38.1792,359.461
174.7689,-38.0194,355.730,174.8566,-38.0953,359.409,174.9372,-38.1648,362.782
174.7354,-38.0046,358.980,174.8230,-38.0807,362.624,174.9034,-38.1504,365.963
174.7022,-37.9899,362.099,174.7896,-38.0663,365.707,174.8699,-38.1363,369.013
174.6694,-37.9754,365.094,174.7566,-38.0521,368.665,174.8367,-38.1222,371.939
174.6369,-37.9611,367.972,174.7239,-38.0379,371.507,174.8038,-38.1084,374.747
174.6047,-37.9469,370.739,174.6916,-38.0240,374.237,174.7713,-38.0946,377.444
174.5729,-37.9328,373.400,174.6595,-38.0102,376.862,174.7392,-38.0810,380.036
174.5414,-37.9189,375.961,174.6279,-37.9965,379.387,174.7073,-38.0676,382.528
174.5102,-37.9051,378.427,174.5965,-37.9830,381.817,174.6758,-38.0543,384.925
174.4794,-37.8915,380.803,174.5655,-37.9696,384.158,174.6446,-38.0411,387.233
174.4489,-37.8780,383.093,174.5348,-37.9563,386.413,174.6138,-38.0280,389.455
174.4187,-37.8647,385.302,174.5044,-37.9432,388.587,174.5832,-38.0151,391.597
174.3888,-37.8514,387.433,174.4744,-37.9302,390.683,174.5530,-38.0024,393.663
174.3592,-37.8384,389.490,174.4447,-37.9174,392.707,174.5231,-37.9897,395.655
174.3300,-37.8254,391.477,174.4152,-37.9046,394.660,174.4935,-37.9772,397.578
174.3010,-37.8126,393.398,174.3861,-37.8921,396.547,174.4643,-37.9648,399.435
174.2724,-37.8000,395.254,174.3573,-37.8796,398.371,174.4353,-37.9525,401.228
174.2441,-37.7874,397.049,174.3288,-37.8673,400.134,174.4066,-37.9404,402.962
174.2160,-37.7750,398.787,174.3006,-37.8551,401.840,174.3782,-37.9284,404.639
174.1883,-37.7627,400.468,174.2726,-37.8430,403.491,174.3501,-37.9165,406.261
174.1608,-37.7506,402.097,174.2450,-37.8310,405.089,174.3223,-37.9047,407.831
174.1336,-37.7385,403.676,174.2176,-37.8192,406.637,174.2948,-37.8931,409.351
174.1067,-37.7266,405.205,174.1905,-37.8074,408.137,174.2675,-37.8815,410.824
174.0801,-37.7148,406.689,174.1637,-37.7958,409.591,174.2405,-37.8701,412.252
174.0537,-37.7031,408.128,174.1372,-37.7843,411.002,174.2138,-37.8588,413.636
174.0276,-37.6915,409.525,174.1109,-37.7730,412.370,174.1874,-37.8475,414.978
178.5251,-39.7855,21.436,178.5311,-39.7961,33.366,178.5365,-39.8058,44.303
178.4142,-39.7354,22.620,178.4199,-39.7454,34.558,178.4251,-39.7546,45.501
178.3032,-39.6853,23.745,178.3087,-39.6947,35.690,178.3137,-39.7033,46.640
178.1925,-39.6355,24.824,178.1978,-39.6445,36.774,178.2027,-39.6527,47.728
178.0821,-39.5862,25.844,178.0875,-39.5951,37.794,178.0925,-39.6032,48.748
177.9722,-39.5374,26.836,177.9780,-39.5466,38.782,177.9834,-39.5550,49.731
177.8628,-39.4892,27.848,177.8694,-39.4992,39.783,177.8754,-39.5083,50.723
177.7542,-39.4417,28.924,177.7618,-39.4528,40.841,177.7689,-39.4630,51.765
177.6463,-39.3948,30.113,177.6555,-39.4075,42.003,177.6639,-39.4192,52.901
177.5394,-39.3487,31.457,177.5504,-39.3635,43.305,177.5605,-39.3770,54.166
177.4336,-39.3035,33.007,177.4471,-39.3208,44.792,177.4594,-39.3367,55.596
177.3296,-39.2595,34.793,177.3461,-39.2802,46.482,177.3613,-39.2990,57.197
177.2276,-39.2170,36.877,177.2482,-39.2416,48.420,177.2670,-39.2642,59.002
177.1280,-39.1761,39.346,177.1531,-39.2053,50.684,177.1762,-39.2322,61.076
177.0313,-39.1363,42.274,177.0618,-39.1705,53.340,177.0897,-39.2018,63.483
176.9373,-39.0980,45.741,176.9731,-39.1373,56.470,177.0059,-39.1734,66.304
176.8466,-39.0604,49.786,176.8879,-39.1044,60.135,176.9258,-39.1448,69.621
176.7578,-39.0231,54.554,176.8034,-39.0708,64.559,176.8453,-39.1146,73.730
176.6703,-38.9854,60.072,176.7189,-39.0356,69.819,176.7635,-39.0816,78.755
176.5839,-38.9464,66.196,176.6345,-38.9975,75.812,176.6809,-39.0443,84.627
176.4957,-38.9064,72.877,176.5462,-38.9573,82.511,176.5926,-39.0038,91.341
176.4079,-38.8652,79.817,176.4587,-38.9149,89.510,176.5053,-38.9605,98.395
176.3198,-38.8253,86.443,176.3709,-38.8752,96.115,176.4178,-38.9208,104.981
176.2331,-38.7869,92.800,176.2854,-38.8378,102.354,176.3334,-38.8843,111.111
176.1507,-38.7516,98.910,176.2065,-38.8052,108.106,176.2577,-38.8544,116.536
176.0742,-38.7211,104.525,176.1352,-38.7800,113.030,176.1913,-38.8340,120.826
176.0052,-38.6928,110.227,176.0723,-38.7564,117.926,176.1339,-38.8147,124.984
175.9404,-38.6664,116.713,176.0115,-38.7338,123.721,176.0767,-38.7956,130.145
175.8805,-38.6416,123.837,175.9543,-38.7118,130.249,176.0221,-38.7761,136.127
175.8268,-38.6179,131.074,175.9040,-38.6900,136.880,175.9749,-38.7561,142.202
175.7775,-38.5970,138.193,175.8572,-38.6712,143.378,175.9305,-38.7392,148.131
175.7322,-38.5786,145.309,175.8132,-38.6550,149.920,175.8877,-38.7250,154.147
175.6919,-38.5615,152.694,175.7742,-38.6392,156.838,175.8498,-38.7104,160.636
175.6562,-38.5450,160.521,175.7399,-38.6231,164.321,175.8169,-38.6947,167.805
175.6234,-38.5293,169.052,175.7084,-38.6074,172.632,175.7865,-38.6789,175.914
175.5913,-38.5148,178.581,175.6767,-38.5931,182.060,175.7551,-38.6647,185.248
175.5591,-38.5010,188.948,175.6441,-38.5796,192.411,175.7221,-38.6516,195.584
175.5270,-38.4870,199.770,175.6116,-38.5657,203.265,175.6892,-38.6379,206.468
175.4950,-38.4723,210.835,175.5794,-38.5510,214.392,175.6570,-38.6230,217.653
175.4632,-38.4569,221.938,175.5480,-38.5349,225.574,175.6259,-38.6063,228.908
175.4317,-38.4403,232.845,175.5176,-38.5173,236.567,175.5964,-38.5877,239.978
175.3993,-38.4236,242.922,175.4862,-38.4996,246.724,175.5660,-38.5692,250.210
175.3656,-38.4071,252.018,175.4530,-38.4825,255.892,175.5333,-38.5515,259.443
175.3312,-38.3903,260.558,175.4192,-38.4651,264.496,175.5000,-38.5336,268.106
175.2961,-38.3733,268.629,175.3846,-38.4475,272.623,175.4660,-38.5154,276.284
175.2605,-38.3561,276.264,175.3495,-38.4298,280.304,175.4312,-38.4972,284.008
175.2243,-38.3389,283.492,175.3137,-38.4121,287.569,175.3957,-38.4792,291.306
175.1877,-38.3216,290.341,175.2773,-38.3945,294.444,175.3596,-38.4613,298.205
175.1507,-38.3044,296.836,175.2405,-38.3771,300.956,175.3230,-38.4437,304.732
175.1134,-38.2873,303.001,175.2033,-38.3599,307.128,175.2858,-38.4264,310.911
175.0760,-38.2703,308.857,175.1658,-38.3430,312.983,175.2483,-38.4095,316.765
175.0384,-38.2535,314.421,175.1281,-38.3262,318.538,175.2106,-38.3928,322.312
175.0009,-38.2368,319.712,175.0904,-38.3097,323.813,175.1727,-38.3765,327.572
174.9634,-38.2202,324.745,175.0528,-38.2934,328.823,175.1349,-38.3604,332.562
174.9261,-38.2038,329.534,175.0153,-38.2772,333.586,175.0972,-38.3445,337.300
174.8891,-38.1875,334.093,174.9781,-38.2613,338.115,175.0597,-38.3288,341.800
174.8524,-38.1714,338.438,174.9411,-38.2454,342.424,175.0225,-38.3132,346.079
174.8159,-38.1554,342.579,174.9044,-38.2298,346.529,174.9857,-38.2979,350.150
