clon,clat,cdep,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
176.9624,-38.8543,66.368,177.0485,-38.8301,63.644,176.9626,-38.9121,63.503,176.8716,-38.8789,69.031,176.9668,-38.7962,69.295
176.8800,-38.8170,72.535,176.9668,-38.7962,69.295,176.8716,-38.8789,69.031,176.7941,-38.8375,75.680,176.8874,-38.7554,76.135
176.7955,-38.7754,79.599,176.8874,-38.7554,76.135,176.7941,-38.8375,75.680,176.6963,-38.7972,82.880,176.8043,-38.7114,83.702
176.7102,-38.7307,86.949,176.8043,-38.7114,83.702,176.6963,-38.7972,82.880,176.6209,-38.7486,90.072,176.7195,-38.6658,91.145
176.6254,-38.6853,94.163,176.7195,-38.6658,91.145,176.6209,-38.7486,90.072,176.5271,-38.7058,97.114,176.6340,-38.6211,98.322
176.5421,-38.6487,100.345,176.6340,-38.6211,98.322,176.5271,-38.7058,97.114,176.4510,-38.6774,102.077,176.5561,-38.5904,103.867
176.4681,-38.6234,105.011,176.5561,-38.5904,103.867,176.4510,-38.6774,102.077,176.3758,-38.6552,106.414,176.4896,-38.5706,107.686
176.3988,-38.6000,109.836,176.4896,-38.5706,107.686,176.3758,-38.6552,106.414,176.3040,-38.6280,112.494,176.4257,-38.5464,112.752
176.3322,-38.5705,116.729,176.4257,-38.5464,112.752,176.3040,-38.6280,112.494,176.2391,-38.5962,120.086,176.3598,-38.5116,121.584
176.2653,-38.5382,125.054,176.3598,-38.5116,121.584,176.2391,-38.5962,120.086,176.1704,-38.5684,127.518,176.2919,-38.4767,131.030
176.1997,-38.5080,133.160,176.2919,-38.4767,131.030,176.1704,-38.5684,127.518,176.1092,-38.5408,134.788,176.2274,-38.4460,139.304
176.1395,-38.4803,140.557,176.2274,-38.4460,139.304,176.1092,-38.5408,134.788,176.0516,-38.5147,142.077,176.1697,-38.4197,146.060
176.0824,-38.4556,147.603,176.1697,-38.4197,146.060,176.0516,-38.5147,142.077,175.9954,-38.4930,149.034,176.1130,-38.3952,153.241
176.0301,-38.4342,154.398,176.1130,-38.3952,153.241,175.9954,-38.4930,149.034,175.9479,-38.4745,155.139,176.0640,-38.3740,160.180
175.9859,-38.4154,160.655,176.0640,-38.3740,160.180,175.9479,-38.4745,155.139,175.9076,-38.4577,160.813,176.0241,-38.3552,166.487
175.9476,-38.3986,166.692,176.0241,-38.3552,166.487,175.9076,-38.4577,160.813,175.8712,-38.4426,166.976,175.9875,-38.3389,172.492
175.9129,-38.3837,173.041,175.9875,-38.3389,172.492,175.8712,-38.4426,166.976,175.8386,-38.4284,174.400,175.9542,-38.3248,178.297
175.8817,-38.3697,180.297,175.9542,-38.3248,178.297,175.8386,-38.4284,174.400,175.8093,-38.4140,183.401,175.9246,-38.3116,185.091
175.8536,-38.3554,189.386,175.9246,-38.3116,185.091,175.8093,-38.4140,183.401,175.7816,-38.3992,193.809,175.8989,-38.2967,195.243
175.8267,-38.3402,200.284,175.8989,-38.2967,195.243,175.7816,-38.3992,193.809,175.7538,-38.3839,205.350,175.8724,-38.2811,206.732
175.7986,-38.3246,212.161,175.8724,-38.2811,206.732,175.7538,-38.3839,205.350,175.7246,-38.3679,217.751,175.8435,-38.2655,218.812
175.7682,-38.3087,224.627,175.8435,-38.2655,218.812,175.7246,-38.3679,217.751,175.6933,-38.3514,230.606,175.8115,-38.2499,231.337
175.7354,-38.2924,237.289,175.8115,-38.2499,231.337,175.6933,-38.3514,230.606,175.6604,-38.3341,243.101,175.7763,-38.2342,244.112
175.7007,-38.2757,249.429,175.7763,-38.2342,244.112,175.6604,-38.3341,243.101,175.6274,-38.3162,254.156,175.7387,-38.2181,256.345
175.6658,-38.2583,260.037,175.7387,-38.2181,256.345,175.6274,-38.3162,254.156,175.5955,-38.2975,263.543,175.7013,-38.2015,266.104
175.6317,-38.2405,268.810,175.7013,-38.2015,266.104,175.5955,-38.2975,263.543,175.5649,-38.2782,271.706,175.6651,-38.1847,273.888
175.5987,-38.2224,276.358,175.6651,-38.1847,273.888,175.5649,-38.2782,271.706,175.5348,-38.2588,279.029,175.6299,-38.1679,280.810
175.5662,-38.2044,283.191,175.6299,-38.1679,280.810,175.5348,-38.2588,279.029,175.5047,-38.2396,285.750,175.5955,-38.1512,287.178
175.5341,-38.1866,289.513,175.5955,-38.1512,287.178,175.5047,-38.2396,285.750,175.4742,-38.2208,292.012,175.5619,-38.1346,293.114
175.5021,-38.1690,295.430,175.5619,-38.1346,293.114,175.4742,-38.2208,292.012,175.4433,-38.2025,297.901,175.5288,-38.1181,298.692
175.4700,-38.1518,301.008,175.5288,-38.1181,298.692,175.4433,-38.2025,297.901,175.4120,-38.1846,303.474,175.4961,-38.1019,303.965
175.4380,-38.1349,306.296,175.4961,-38.1019,303.965,175.4120,-38.1846,303.474,175.3802,-38.1672,308.770,175.4637,-38.0858,308.973
175.4059,-38.1183,311.326,175.4637,-38.0858,308.973,175.3802,-38.1672,308.770,175.3482,-38.1502,313.816,175.4315,-38.0700,313.746
175.3737,-38.1021,316.126,175.4315,-38.0700,313.746,175.3482,-38.1502,313.816,175.3159,-38.1336,318.636,175.3994,-38.0544,318.308
175.3416,-38.0862,320.717,175.3994,-38.0544,318.308,175.3159,-38.1336,318.636,175.2835,-38.1174,323.247,175.3675,-38.0391,322.677
175.3094,-38.0705,325.114,175.3675,-38.0391,322.677,175.2835,-38.1174,323.247,175.2509,-38.1015,327.663,175.3356,-38.0240,326.871
175.2772,-38.0552,329.333,175.3356,-38.0240,326.871,175.2509,-38.1015,327.663,175.2183,-38.0859,331.898,175.3039,-38.0091,330.900
175.2450,-38.0400,333.384,175.3039,-38.0091,330.900,175.2183,-38.0859,331.898,175.1856,-38.0706,335.962,175.2723,-37.9944,334.775
175.2129,-38.0251,337.277,175.2723,-37.9944,334.775,175.1856,-38.0706,335.962,175.1530,-38.0555,339.865,175.2408,-37.9799,338.507
175.1809,-38.0104,341.022,175.2408,-37.9799,338.507,175.1530,-38.0555,339.865,175.1205,-38.0406,343.615,175.2095,-37.9656,342.103
175.1491,-37.9959,344.627,175.2095,-37.9656,342.103,175.1205,-38.0406,343.615,175.0881,-38.0259,347.221,175.1782,-37.9515,345.570
175.1173,-37.9816,348.098,175.1782,-37.9515,345.570,175.0881,-38.0259,347.221,175.0558,-38.0115,350.689,175.1471,-37.9375,348.914
175.0857,-37.9675,351.443,175.1471,-37.9375,348.914,175.0558,-38.0115,350.689,175.0236,-37.9972,354.027,175.1162,-37.9237,352.142
175.0542,-37.9535,354.667,175.1162,-37.9237,352.142,175.0236,-37.9972,354.027,174.9916,-37.9830,357.240,175.0854,-37.9100,355.259
175.0230,-37.9396,357.776,175.0854,-37.9100,355.259,174.9916,-37.9830,357.240,174.9599,-37.9690,360.335,175.0548,-37.8965,358.269
174.9919,-37.9259,360.775,175.0548,-37.8965,358.269,174.9599,-37.9690,360.335,174.9283,-37.9552,363.317,175.0244,-37.8830,361.179
174.9610,-37.9124,363.670,175.0244,-37.8830,361.179,174.9283,-37.9552,363.317,174.8970,-37.9415,366.192,174.9942,-37.8698,363.991
174.9303,-37.8989,366.464,174.9942,-37.8698,363.991,174.8970,-37.9415,366.192,174.8659,-37.9279,368.964,174.9642,-37.8566,366.710
174.8999,-37.8856,369.163,174.9642,-37.8566,366.710,174.8659,-37.9279,368.964,174.8351,-37.9145,371.638,174.9344,-37.8435,369.339
174.8697,-37.8725,371.770,174.9344,-37.8435,369.339,174.8351,-37.9145,371.638,174.8045,-37.9012,374.218,174.9048,-37.8306,371.884
174.8397,-37.8594,374.289,174.9048,-37.8306,371.884,174.8045,-37.9012,374.218,174.7742,-37.8880,376.709,174.8754,-37.8178,374.346
174.8100,-37.8465,376.725,174.8754,-37.8178,374.346,174.7742,-37.8880,376.709,174.7441,-37.8749,379.115,174.8462,-37.8051,376.730
174.7805,-37.8336,379.081,174.8462,-37.8051,376.730,174.7441,-37.8749,379.115,174.7143,-37.8620,381.439,174.8173,-37.7925,379.038
174.7512,-37.8209,381.359,174.8173,-37.7925,379.038,174.7143,-37.8620,381.439,174.6847,-37.8492,383.685,174.7886,-37.7800,381.274
174.7222,-37.8083,383.564,174.7886,-37.7800,381.274,174.6847,-37.8492,383.685,174.6555,-37.8365,385.857,174.7601,-37.7676,383.441
174.6935,-37.7959,385.699,174.7601,-37.7676,383.441,174.6555,-37.8365,385.857,174.6264,-37.8239,387.958,174.7319,-37.7553,385.540
174.6650,-37.7835,387.766,174.7319,-37.7553,385.540,174.6264,-37.8239,387.958,174.5977,-37.8115,389.990,174.7039,-37.7432,387.576
174.6367,-37.7712,389.768,174.7039,-37.7432,387.576,174.5977,-37.8115,389.990,174.5692,-37.7991,391.957,174.6761,-37.7311,389.550
174.6087,-37.7591,391.708,174.6761,-37.7311,389.550,174.5692,-37.7991,391.957,174.5410,-37.7869,393.862,174.6485,-37.7191,391.464
174.5809,-37.7470,393.589,174.6485,-37.7191,391.464,174.5410,-37.7869,393.862,174.5130,-37.7748,395.707,174.6212,-37.7072,393.322
174.5534,-37.7351,395.412,174.6212,-37.7072,393.322,174.5130,-37.7748,395.707,174.4853,-37.7628,397.494,174.5941,-37.6955,395.125
174.5261,-37.7232,397.180,174.5941,-37.6955,395.125,174.4853,-37.7628,397.494,174.4579,-37.7509,399.227,174.5672,-37.6838,396.875
174.4991,-37.7115,398.896,174.5672,-37.6838,396.875,174.4579,-37.7509,399.227,174.4307,-37.7391,400.907,174.5406,-37.6722,398.575
174.4723,-37.6999,400.561,174.5406,-37.6722,398.575,174.4307,-37.7391,400.907,174.4038,-37.7274,402.537,174.5142,-37.6607,400.226
174.4458,-37.6883,402.177,174.5142,-37.6607,400.226,174.4038,-37.7274,402.537,174.3771,-37.7158,404.118,174.4880,-37.6494,401.830
174.4194,-37.6769,403.747,174.4880,-37.6494,401.830,174.3771,-37.7158,404.118,174.3506,-37.7043,405.652,174.4620,-37.6381,403.389
174.3934,-37.6656,405.272,174.4620,-37.6381,403.389,174.3506,-37.7043,405.652,174.3245,-37.6930,407.142,174.4363,-37.6269,404.904
174.3675,-37.6543,406.753,174.4363,-37.6269,404.904,174.3245,-37.6930,407.142,174.2985,-37.6817,408.589,174.4108,-37.6158,406.378
174.3419,-37.6432,408.193,174.4108,-37.6158,406.378,174.2985,-37.6817,408.589,174.2728,-37.6705,409.995,174.3855,-37.6048,407.811
174.3165,-37.6321,409.593,174.3855,-37.6048,407.811,174.2728,-37.6705,409.995,174.2473,-37.6595,411.361,174.3604,-37.5938,409.205
178.6588,-39.6229,33.188,178.7463,-39.6036,32.559,178.6806,-39.6915,32.700,178.5708,-39.6419,33.853,178.6374,-39.5546,33.638
178.5491,-39.5736,34.239,178.6374,-39.5546,33.638,178.5708,-39.6419,33.853,178.4607,-39.5921,34.886,178.5275,-39.5055,34.581
178.4394,-39.5240,35.255,178.5275,-39.5055,34.581,178.4607,-39.5921,34.886,178.3508,-39.5422,35.949,178.4186,-39.4561,35.605
178.3300,-39.4745,36.307,178.4186,-39.4561,35.605,178.3508,-39.5422,35.949,178.2411,-39.4927,37.008,178.3093,-39.4071,36.667
178.2208,-39.4256,37.359,178.3093,-39.4071,36.667,178.2411,-39.4927,37.008,178.1320,-39.4439,38.042,178.2009,-39.3585,37.720
178.1124,-39.3772,38.419,178.2009,-39.3585,37.720,178.1320,-39.4439,38.042,178.0236,-39.3959,39.093,178.0929,-39.3105,38.820
178.0046,-39.3296,39.519,178.0929,-39.3105,38.820,178.0236,-39.3959,39.093,177.9161,-39.3488,40.190,177.9858,-39.2631,39.971
177.8968,-39.2832,40.686,177.9858,-39.2631,39.971,177.9161,-39.3488,40.190,177.8085,-39.3030,41.366,177.8770,-39.2178,41.216
177.7879,-39.2386,41.954,177.8770,-39.2178,41.216,177.8085,-39.3030,41.366,177.7030,-39.2579,42.665,177.7633,-39.1758,42.569
177.6779,-39.1962,43.345,177.7633,-39.1758,42.569,177.7030,-39.2579,42.665,177.5956,-39.2161,44.092,177.6498,-39.1351,44.054
177.5707,-39.1554,44.888,177.6498,-39.1351,44.054,177.5956,-39.2161,44.092,177.4945,-39.1744,45.718,177.5429,-39.0959,45.689
177.4670,-39.1172,46.615,177.5429,-39.0959,45.689,177.4945,-39.1744,45.718,177.3917,-39.1381,47.524,177.4391,-39.0601,47.531
177.3658,-39.0823,48.579,177.4391,-39.0601,47.531,177.3917,-39.1381,47.524,177.2958,-39.1028,49.627,177.3367,-39.0283,49.633
177.2671,-39.0505,50.887,177.3367,-39.0283,49.633,177.2958,-39.1028,49.627,177.1977,-39.0720,52.135,177.2383,-38.9988,52.154
177.1708,-39.0207,53.656,177.2383,-38.9988,52.154,177.1977,-39.0720,52.135,177.1059,-39.0409,55.144,177.1414,-38.9711,55.191
177.0778,-38.9915,57.015,177.1414,-38.9711,55.191,177.1059,-39.0409,55.144,177.0139,-39.0116,58.785,177.0499,-38.9425,58.943
176.9878,-38.9618,61.088,177.0499,-38.9425,58.943,177.0139,-39.0116,58.785,176.9246,-38.9811,63.122,176.9626,-38.9121,63.503
176.8990,-38.9297,66.026,176.9626,-38.9121,63.503,176.9246,-38.9811,63.122,176.8372,-38.9467,68.448,176.8716,-38.8789,69.031
176.8124,-38.8932,71.957,176.8716,-38.8789,69.031,176.8372,-38.9467,68.448,176.7467,-38.9099,74.670,176.7941,-38.8375,75.680
176.7238,-38.8533,78.663,176.7941,-38.8375,75.680,176.7467,-38.9099,74.670,176.6582,-38.8688,81.423,176.6963,-38.7972,82.880
176.6354,-38.8099,85.735,176.6963,-38.7972,82.880,176.6582,-38.8688,81.423,176.5662,-38.8249,88.565,176.6209,-38.7486,90.072
176.5472,-38.7660,92.758,176.6209,-38.7486,90.072,176.5662,-38.8249,88.565,176.4747,-38.7847,95.279,176.5271,-38.7058,97.114
176.4614,-38.7303,98.756,176.5271,-38.7058,97.114,176.4747,-38.7847,95.279,176.3927,-38.7534,100.552,176.4510,-38.6774,102.077
176.3822,-38.7033,103.656,176.4510,-38.6774,102.077,176.3927,-38.7534,100.552,176.3093,-38.7271,105.580,176.3758,-38.6552,106.414
176.3065,-38.6771,109.033,176.3758,-38.6552,106.414,176.3093,-38.7271,105.580,176.2371,-38.6980,111.644,176.3040,-38.6280,112.494
176.2361,-38.6488,115.494,176.3040,-38.6280,112.494,176.2371,-38.6980,111.644,176.1642,-38.6730,117.754,176.2391,-38.5962,120.086
176.1670,-38.6218,122.335,176.2391,-38.5962,120.086,176.1642,-38.6730,117.754,176.0944,-38.6497,123.983,176.1704,-38.5684,127.518
176.1027,-38.5953,129.355,176.1704,-38.5684,127.518,176.0944,-38.6497,123.983,176.0370,-38.6223,131.130,176.1092,-38.5408,134.788
176.0430,-38.5692,136.652,176.1092,-38.5408,134.788,176.0370,-38.6223,131.130,175.9743,-38.5991,138.614,176.0516,-38.5147,142.077
175.9838,-38.5466,143.870,176.0516,-38.5147,142.077,175.9743,-38.5991,138.614,175.9139,-38.5798,145.755,175.9954,-38.4930,149.034
175.9327,-38.5270,150.299,175.9954,-38.4930,149.034,175.9139,-38.5798,145.755,175.8734,-38.5607,151.267,175.9479,-38.4745,155.139
175.8905,-38.5094,156.010,175.9479,-38.4745,155.139,175.8734,-38.5607,151.267,175.8332,-38.5448,156.820,175.9076,-38.4577,160.813
175.8515,-38.4943,161.782,175.9076,-38.4577,160.813,175.8332,-38.5448,156.820,175.7938,-38.5318,162.521,175.8712,-38.4426,166.976
175.8149,-38.4809,168.039,175.8712,-38.4426,166.976,175.7938,-38.5318,162.521,175.7561,-38.5210,168.260,175.8386,-38.4284,174.400
175.7832,-38.4676,175.806,175.8386,-38.4284,174.400,175.7561,-38.5210,168.260,175.7291,-38.5070,177.162,175.8093,-38.4140,183.401
175.7565,-38.4528,185.630,175.8093,-38.4140,183.401,175.7291,-38.5070,177.162,175.7062,-38.4910,188.147,175.7816,-38.3992,193.809
175.7305,-38.4374,196.730,175.7816,-38.3992,193.809,175.7062,-38.4910,188.147,175.6805,-38.4754,199.613,175.7538,-38.3839,205.350
175.7027,-38.4219,208.552,175.7538,-38.3839,205.350,175.6805,-38.4754,199.613,175.6518,-38.4602,211.493,175.7246,-38.3679,217.751
175.6724,-38.4062,220.875,175.7246,-38.3679,217.751,175.6518,-38.4602,211.493,175.6198,-38.4453,223.652,175.6933,-38.3514,230.606
175.6396,-38.3903,233.307,175.6933,-38.3514,230.606,175.6198,-38.4453,223.652,175.5848,-38.4306,235.870,175.6604,-38.3341,243.101
175.6058,-38.3739,245.120,175.6604,-38.3341,243.101,175.5848,-38.4306,235.870,175.5508,-38.4146,247.350,175.6274,-38.3162,254.156
175.5753,-38.3554,255.383,175.6274,-38.3162,254.156,175.5508,-38.4146,247.350,175.5273,-38.3936,256.484,175.5955,-38.2975,263.543
175.5478,-38.3353,264.129,175.5955,-38.2975,263.543,175.5273,-38.3936,256.484,175.5033,-38.3721,264.785,175.5649,-38.2782,271.706
175.5201,-38.3150,272.014,175.5649,-38.2782,271.706,175.5033,-38.3721,264.785,175.4773,-38.3510,272.536,175.5348,-38.2588,279.029
175.4915,-38.2950,279.278,175.5348,-38.2588,279.029,175.4773,-38.3510,272.536,175.4494,-38.3306,279.799,175.5047,-38.2396,285.750
175.4620,-38.2755,286.047,175.5047,-38.2396,285.750,175.4494,-38.3306,279.799,175.4199,-38.3109,286.629,175.4742,-38.2208,292.012
175.4316,-38.2565,292.404,175.4742,-38.2208,292.012,175.4199,-38.3109,286.629,175.3891,-38.2918,293.075,175.4433,-38.2025,297.901
175.4005,-38.2380,298.408,175.4433,-38.2025,297.901,175.3891,-38.2918,293.075,175.3574,-38.2733,299.179,175.4120,-38.1846,303.474
175.3686,-38.2201,304.099,175.4120,-38.1846,303.474,175.3574,-38.2733,299.179,175.3249,-38.2553,304.974,175.3802,-38.1672,308.770
175.3363,-38.2026,309.512,175.3802,-38.1672,308.770,175.3249,-38.2553,304.974,175.2918,-38.2378,310.486,175.3482,-38.1502,313.816
175.3036,-38.1856,314.669,175.3482,-38.1502,313.816,175.2918,-38.2378,310.486,175.2583,-38.2206,315.738,175.3159,-38.1336,318.636
175.2705,-38.1689,319.592,175.3159,-38.1336,318.636,175.2583,-38.2206,315.738,175.2244,-38.2039,320.748,175.2835,-38.1174,323.247
175.2373,-38.1526,324.297,175.2835,-38.1174,323.247,175.2244,-38.2039,320.748,175.1904,-38.1875,325.531,175.2509,-38.1015,327.663
175.2039,-38.1366,328.799,175.2509,-38.1015,327.663,175.1904,-38.1875,325.531,175.1562,-38.1714,330.102,175.2183,-38.0859,331.898
175.1705,-38.1209,333.109,175.2183,-38.0859,331.898,175.1562,-38.1714,330.102,175.1219,-38.1555,334.473,175.1856,-38.0706,335.962
175.1371,-38.1054,337.239,175.1856,-38.0706,335.962,175.1219,-38.1555,334.473,175.0877,-38.1399,338.655,175.1530,-38.0555,339.865
175.1037,-38.0902,341.198,175.1530,-38.0555,339.865,175.0877,-38.1399,338.655,175.0535,-38.1246,342.659,175.1205,-38.0406,343.615
175.0704,-38.0751,344.997,175.1205,-38.0406,343.615,175.0535,-38.1246,342.659,175.0195,-38.1094,346.495,175.0881,-38.0259,347.221
175.0372,-38.0603,348.644,175.0881,-38.0259,347.221,175.0195,-38.1094,346.495,174.9857,-38.0945,350.171,175.0558,-38.0115,350.689
175.0043,-38.0457,352.145,175.0558,-38.0115,350.689,174.9857,-38.0945,350.171,174.9520,-38.0797,353.695,175.0236,-37.9972,354.027
174.9715,-38.0312,355.510,175.0236,-37.9972,354.027,174.9520,-38.0797,353.695,174.9186,-38.0651,357.077,174.9916,-37.9830,357.240
174.9389,-38.0169,358.744,174.9916,-37.9830,357.240,174.9186,-38.0651,357.077,174.8854,-38.0506,360.323,174.9599,-37.9690,360.335
174.9065,-38.0028,361.854,174.9599,-37.9690,360.335,174.8854,-38.0506,360.323,174.8525,-38.0363,363.441,174.9283,-37.9552,363.317
174.8744,-37.9888,364.846,174.9283,-37.9552,363.317,174.8525,-38.0363,363.441,174.8199,-38.0221,366.436,174.8970,-37.9415,366.192
174.8426,-37.9749,367.727,174.8970,-37.9415,366.192,174.8199,-38.0221,366.436,174.7875,-38.0081,369.315,174.8659,-37.9279,368.964
174.8110,-37.9612,370.501,174.8659,-37.9279,368.964,174.7875,-38.0081,369.315,174.7555,-37.9943,372.085,174.8351,-37.9145,371.638
174.7797,-37.9476,373.173,174.8351,-37.9145,371.638,174.7555,-37.9943,372.085,174.7238,-37.9806,374.750,174.8045,-37.9012,374.218
174.7487,-37.9342,375.748,174.8045,-37.9012,374.218,174.7238,-37.9806,374.750,174.6923,-37.9670,377.316,174.7742,-37.8880,376.709
174.7179,-37.9209,378.232,174.7742,-37.8880,376.709,174.6923,-37.9670,377.316,174.6612,-37.9535,379.788,174.7441,-37.8749,379.115
174.6875,-37.9077,380.628,174.7441,-37.8749,379.115,174.6612,-37.9535,379.788,174.6304,-37.9402,382.170,174.7143,-37.8620,381.439
174.6573,-37.8946,382.940,174.7143,-37.8620,381.439,174.6304,-37.9402,382.170,174.5999,-37.9270,384.467,174.6847,-37.8492,383.685
174.6275,-37.8817,385.173,174.6847,-37.8492,383.685,174.5999,-37.9270,384.467,174.5697,-37.9140,386.682,174.6555,-37.8365,385.857
174.5979,-37.8689,387.330,174.6555,-37.8365,385.857,174.5697,-37.9140,386.682,174.5398,-37.9011,388.821,174.6264,-37.8239,387.958
174.5686,-37.8562,389.414,174.6264,-37.8239,387.958,174.5398,-37.9011,388.821,174.5103,-37.8883,390.885,174.5977,-37.8115,389.990
174.5395,-37.8436,391.428,174.5977,-37.8115,389.990,174.5103,-37.8883,390.885,174.4810,-37.8756,392.880,174.5692,-37.7991,391.957
174.5108,-37.8312,393.377,174.5692,-37.7991,391.957,174.4810,-37.8756,392.880,174.4520,-37.8631,394.807,174.5410,-37.7869,393.862
174.4823,-37.8188,395.262,174.5410,-37.7869,393.862,174.4520,-37.8631,394.807,174.4233,-37.8506,396.671,174.5130,-37.7748,395.707
174.4541,-37.8066,397.086,174.5130,-37.7748,395.707,174.4233,-37.8506,396.671,174.3949,-37.8383,398.473,174.4853,-37.7628,397.494
174.4262,-37.7945,398.853,174.4853,-37.7628,397.494,174.3949,-37.8383,398.473,174.3667,-37.8262,400.218,174.4579,-37.7509,399.227
174.3986,-37.7826,400.565,174.4579,-37.7509,399.227,174.3667,-37.8262,400.218,174.3389,-37.8141,401.906,174.4307,-37.7391,400.907
174.3712,-37.7707,402.223,174.4307,-37.7391,400.907,174.3389,-37.8141,401.906,174.3113,-37.8022,403.542,174.4038,-37.7274,402.537
174.3441,-37.7589,403.831,174.4038,-37.7274,402.537,174.3113,-37.8022,403.542,174.2840,-37.7904,405.127,174.3771,-37.7158,404.118
174.3172,-37.7473,405.390,174.3771,-37.7158,404.118,174.2840,-37.7904,405.127,174.2570,-37.7787,406.663,174.3506,-37.7043,405.652
174.2906,-37.7358,406.902,174.3506,-37.7043,405.652,174.2570,-37.7787,406.663,174.2302,-37.7671,408.152,174.3245,-37.6930,407.142
174.2642,-37.7243,408.370,174.3245,-37.6930,407.142,174.2302,-37.7671,408.152,174.2037,-37.7556,409.597,174.2985,-37.6817,408.589
174.2381,-37.7130,409.795,174.2985,-37.6817,408.589,174.2037,-37.7556,409.597,174.1775,-37.7442,410.999,174.2728,-37.6705,409.995
174.2123,-37.7018,411.179,174.2728,-37.6705,409.995,174.1775,-37.7442,410.999,174.1515,-37.7329,412.360,174.2473,-37.6595,411.361
178.5937,-39.7100,33.320,178.6806,-39.6915,32.700,178.6171,-39.7785,32.762,178.5065,-39.7283,33.966,178.5708,-39.6419,33.853
178.4834,-39.6600,34.446,178.5708,-39.6419,33.853,178.5065,-39.7283,33.966,178.3956,-39.6778,35.080,178.4607,-39.5921,34.886
178.3730,-39.6098,35.527,178.4607,-39.5921,34.886,178.3956,-39.6778,35.080,178.2850,-39.6273,36.193,178.3508,-39.5422,35.949
178.2629,-39.5599,36.600,178.3508,-39.5422,35.949,178.2850,-39.6273,36.193,178.1746,-39.5775,37.248,178.2411,-39.4927,37.008
178.1532,-39.5107,37.638,178.2411,-39.4927,37.008,178.1746,-39.5775,37.248,178.0650,-39.5286,38.253,178.1320,-39.4439,38.042
178.0442,-39.4623,38.662,178.1320,-39.4439,38.042,178.0650,-39.5286,38.253,177.9561,-39.4806,39.259,178.0236,-39.3959,39.093
177.9360,-39.4147,39.710,178.0236,-39.3959,39.093,177.9561,-39.4806,39.259,177.8482,-39.4337,40.297,177.9161,-39.3488,40.190
177.8285,-39.3683,40.818,177.9161,-39.3488,40.190,177.8482,-39.4337,40.297,177.7413,-39.3877,41.418,177.8085,-39.3030,41.366
177.7222,-39.3229,42.027,177.8085,-39.3030,41.366,177.7413,-39.3877,41.418,177.6360,-39.3428,42.660,177.7030,-39.2579,42.665
177.6165,-39.2791,43.368,177.7030,-39.2579,42.665,177.6360,-39.3428,42.660,177.5314,-39.2996,44.056,177.5956,-39.2161,44.092
177.5129,-39.2369,44.879,177.5956,-39.2161,44.092,177.5314,-39.2996,44.056,177.4302,-39.2576,45.652,177.4945,-39.1744,45.718
177.4117,-39.1972,46.587,177.4945,-39.1744,45.718,177.4302,-39.2576,45.652,177.3303,-39.2188,47.453,177.3917,-39.1381,47.524
177.3133,-39.1602,48.538,177.3917,-39.1381,47.524,177.3303,-39.2188,47.453,177.2355,-39.1811,49.548,177.2958,-39.1028,49.627
177.2174,-39.1258,50.832,177.2958,-39.1028,49.627,177.2355,-39.1811,49.548,177.1408,-39.1473,52.018,177.1977,-39.0720,52.135
177.1245,-39.0931,53.559,177.1977,-39.0720,52.135,177.1408,-39.1473,52.018,177.0536,-39.1121,54.940,177.1059,-39.0409,55.144
177.0342,-39.0616,56.817,177.1059,-39.0409,55.144,177.0536,-39.1121,54.940,176.9633,-39.0819,58.401,177.0139,-39.0116,58.785
176.9462,-39.0304,60.682,177.0139,-39.0116,58.785,176.9633,-39.0819,58.401,176.8831,-39.0469,62.420,176.9246,-38.9811,63.122
176.8596,-38.9973,65.371,176.9246,-38.9811,63.122,176.8831,-39.0469,62.420,176.7934,-39.0147,67.496,176.8372,-38.9467,68.448
176.7720,-38.9621,70.959,176.8372,-38.9467,68.448,176.7934,-39.0147,67.496,176.7109,-38.9773,73.222,176.7467,-38.9099,74.670
176.6848,-38.9234,77.253,176.7467,-38.9099,74.670,176.7109,-38.9773,73.222,176.6234,-38.9378,79.699,176.6582,-38.8688,81.423
176.5945,-38.8821,84.127,176.6582,-38.8688,81.423,176.6234,-38.9378,79.699,176.5301,-38.8969,86.821,176.5662,-38.8249,88.565
176.5045,-38.8397,91.117,176.5662,-38.8249,88.565,176.5301,-38.8969,86.821,176.4472,-38.8524,93.802,176.4747,-38.7847,95.279
176.4172,-38.8026,97.322,176.4747,-38.7847,95.279,176.4472,-38.8524,93.802,176.3544,-38.8201,99.655,176.3927,-38.7534,100.552
176.3328,-38.7707,102.898,176.3927,-38.7534,100.552,176.3544,-38.8201,99.655,176.2750,-38.7825,105.804,176.3093,-38.7271,105.580
176.2545,-38.7412,108.544,176.3093,-38.7271,105.580,176.2750,-38.7825,105.804,176.1967,-38.7572,111.150,176.2371,-38.6980,111.644
176.1814,-38.7158,114.142,176.2371,-38.6980,111.644,176.1967,-38.7572,111.150,176.1277,-38.7350,116.020,176.1642,-38.6730,117.754
176.1134,-38.6921,119.790,176.1642,-38.6730,117.754,176.1277,-38.7350,116.020,176.0674,-38.7107,121.403,176.0944,-38.6497,123.983
176.0505,-38.6680,126.146,176.0944,-38.6497,123.983,176.0674,-38.7107,121.403,176.0033,-38.6892,128.069,176.0370,-38.6223,131.130
