clon,clat,cdep,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
167.5244,-47.2862,243.730,167.4779,-47.3225,241.920,167.5400,-47.2321,243.720,167.5708,-47.2498,245.527,167.5088,-47.3402,243.754
167.5551,-47.3037,245.502,167.5088,-47.3402,243.754,167.5708,-47.2498,245.527,167.6013,-47.2672,247.236,167.5394,-47.3576,245.491
167.5854,-47.3210,247.178,167.5394,-47.3576,245.491,167.6013,-47.2672,247.236,167.6313,-47.2844,248.852,167.5695,-47.3748,247.136
167.6153,-47.3381,248.766,167.5695,-47.3748,247.136,167.6313,-47.2844,248.852,167.6611,-47.3013,250.381,167.5993,-47.3918,248.696
167.6449,-47.3549,250.271,167.5993,-47.3918,248.696,167.6611,-47.3013,250.381,167.6904,-47.3181,251.829,167.6287,-47.4085,250.176
167.6741,-47.3716,251.697,167.6287,-47.4085,250.176,167.6904,-47.3181,251.829,167.7194,-47.3346,253.201,167.6578,-47.4251,251.581
167.7030,-47.3880,253.049,167.6578,-47.4251,251.581,167.7194,-47.3346,253.201,167.7481,-47.3510,254.501,167.6866,-47.4415,252.914
167.7315,-47.4043,254.333,167.6866,-47.4415,252.914,167.7481,-47.3510,254.501,167.7764,-47.3671,255.735,167.7150,-47.4576,254.182
167.7597,-47.4204,255.552,167.7150,-47.4576,254.182,167.7764,-47.3671,255.735,167.8045,-47.3831,256.904,167.7430,-47.4736,255.386
167.7876,-47.4363,256.709,167.7430,-47.4736,255.386,167.8045,-47.3831,256.904,167.8322,-47.3989,258.015,167.7708,-47.4894,256.531
167.8152,-47.4520,257.809,167.7708,-47.4894,256.531,167.8322,-47.3989,258.015,167.8596,-47.4145,259.069,167.7983,-47.5050,257.620
165.5797,-46.0068,20.198,165.4833,-46.0147,19.294,165.5685,-45.9367,18.381,165.6762,-45.9988,21.175,165.5908,-46.0769,21.943
165.6815,-46.0670,22.845,165.5908,-46.0769,21.943,165.6762,-45.9988,21.175,165.7721,-46.0571,23.789,165.6870,-46.1353,24.472
165.7751,-46.1243,25.703,165.6870,-46.1353,24.472,165.7721,-46.0571,23.789,165.8612,-46.1126,26.945,165.7799,-46.1921,27.606
165.8649,-46.1797,29.237,165.7799,-46.1921,27.606,165.8612,-46.1126,26.945,165.9476,-46.1664,30.968,165.8708,-46.2477,31.430
165.9523,-46.2335,33.554,165.8708,-46.2477,31.430,165.9476,-46.1664,30.968,166.0319,-46.2185,35.895,165.9588,-46.3016,35.924
166.0366,-46.2854,38.618,165.9588,-46.3016,35.924,166.0319,-46.2185,35.895,166.1130,-46.2683,41.586,166.0426,-46.3531,41.068
166.1165,-46.3347,44.369,166.0426,-46.3531,41.068,166.1130,-46.2683,41.586,166.1896,-46.3154,47.937,166.1210,-46.4017,46.884
166.1913,-46.3809,50.800,166.1210,-46.4017,46.884,166.1896,-46.3154,47.937,166.2610,-46.3595,54.940,166.1937,-46.4470,53.439
166.2608,-46.4239,57.943,166.1937,-46.4470,53.439,166.2610,-46.3595,54.940,166.3276,-46.4004,62.615,166.2611,-46.4888,60.780
166.3254,-46.4636,65.786,166.2611,-46.4888,60.780,166.3276,-46.4004,62.615,166.3896,-46.4381,70.896,166.3235,-46.5271,68.853
166.3855,-46.5001,74.245,166.3235,-46.5271,68.853,166.3896,-46.4381,70.896,166.4473,-46.4729,79.691,166.3814,-46.5621,77.540
166.4412,-46.5336,83.203,166.3814,-46.5621,77.540,166.4473,-46.4729,79.691,166.5012,-46.5052,88.890,166.4351,-46.5943,86.693
166.4933,-46.5647,92.556,166.4351,-46.5943,86.693,166.5012,-46.5052,88.890,166.5518,-46.5352,98.424,166.4852,-46.6241,96.218
166.5428,-46.5938,102.292,166.4852,-46.6241,96.218,166.5518,-46.5352,98.424,166.6008,-46.5638,108.342,166.5334,-46.6522,106.184
166.5910,-46.6219,112.315,166.5334,-46.6522,106.184,166.6008,-46.5638,108.342,166.6488,-46.5917,118.395,166.5810,-46.6797,116.340
166.6385,-46.6494,122.431,166.5810,-46.6797,116.340,166.6488,-46.5917,118.395,166.6960,-46.6191,128.484,166.6281,-46.7070,126.504
166.6853,-46.6765,132.574,166.6281,-46.7070,126.504,166.6960,-46.6191,128.484,166.7424,-46.6460,138.619,166.6747,-46.7340,136.689
166.7314,-46.7032,142.766,166.6747,-46.7340,136.689,166.7424,-46.6460,138.619,166.7880,-46.6725,148.830,166.7206,-46.7605,146.926
166.7768,-46.7295,152.995,166.7206,-46.7605,146.926,166.7880,-46.6725,148.830,166.8327,-46.6984,159.063,166.7659,-46.7867,157.161
166.8213,-46.7553,162.805,166.7659,-46.7867,157.161,166.8327,-46.6984,159.063,166.8766,-46.7238,168.398,166.8102,-46.8124,166.598
166.8650,-46.7806,171.359,166.8102,-46.8124,166.598,166.8766,-46.7238,168.398,166.9195,-46.7487,176.071,166.8537,-46.8375,174.369
166.9077,-46.8053,178.610,166.8537,-46.8375,174.369,166.9195,-46.7487,176.071,166.9614,-46.7730,182.850,166.8962,-46.8621,181.148
166.9495,-46.8295,185.052,166.8962,-46.8621,181.148,166.9614,-46.7730,182.850,167.0025,-46.7968,188.969,166.9377,-46.8861,187.239
166.9904,-46.8532,190.887,166.9377,-46.8861,187.239,167.0025,-46.7968,188.969,167.0428,-46.8201,194.554,166.9784,-46.9096,192.787
167.0304,-46.8763,196.227,166.9784,-46.9096,192.787,167.0428,-46.8201,194.554,167.0822,-46.8429,199.687,167.0183,-46.9326,197.881
167.0697,-46.8990,201.145,167.0183,-46.9326,197.881,167.0822,-46.8429,199.687,167.1209,-46.8652,204.428,167.0574,-46.9551,202.585
167.1082,-46.9212,205.696,167.0574,-46.9551,202.585,167.1209,-46.8652,204.428,167.1589,-46.8871,208.823,167.0957,-46.9772,206.946
167.1460,-46.9430,209.920,167.0957,-46.9772,206.946,167.1589,-46.8871,208.823,167.1962,-46.9087,212.907,167.1333,-46.9989,211.003
167.1832,-46.9644,213.851,167.1333,-46.9989,211.003,167.1962,-46.9087,212.907,167.2329,-46.9298,216.710,167.1702,-47.0201,214.785
167.2196,-46.9854,217.518,167.1702,-47.0201,214.785,167.2329,-46.9298,216.710,167.2690,-46.9505,220.260,167.2065,-47.0410,218.318
167.2555,-47.0060,220.945,167.2065,-47.0410,218.318,167.2690,-46.9505,220.260,167.3044,-46.9710,223.576,167.2422,-47.0615,221.625
167.2908,-47.0263,224.151,167.2422,-47.0615,221.625,167.3044,-46.9710,223.576,167.3394,-46.9911,226.679,167.2773,-47.0817,224.724
167.3256,-47.0463,227.155,167.2773,-47.0817,224.724,167.3394,-46.9911,226.679,167.3737,-47.0108,229.586,167.3118,-47.1015,227.633
167.3598,-47.0659,229.974,167.3118,-47.1015,227.633,167.3737,-47.0108,229.586,167.4076,-47.0303,232.311,167.3459,-47.1210,230.365
167.3935,-47.0852,232.620,167.3459,-47.1210,230.365,167.4076,-47.0303,232.311,167.4410,-47.0495,234.869,167.3794,-47.1402,232.935
167.4267,-47.1043,235.107,167.3794,-47.1402,232.935,167.4410,-47.0495,234.869,167.4739,-47.0684,237.271,167.4124,-47.1591,235.353
167.4594,-47.1231,237.447,167.4124,-47.1591,235.353,167.4739,-47.0684,237.271,167.5064,-47.0870,239.530,167.4449,-47.1778,237.632
167.4917,-47.1416,239.649,167.4449,-47.1778,237.632,167.5064,-47.0870,239.530,167.5384,-47.1054,241.655,167.4770,-47.1962,239.780
167.5236,-47.1598,241.724,167.4770,-47.1962,239.780,167.5384,-47.1054,241.655,167.5701,-47.1235,243.655,167.5087,-47.2143,241.806
167.5550,-47.1778,243.680,167.5087,-47.2143,241.806,167.5701,-47.1235,243.655,167.6013,-47.1413,245.540,167.5400,-47.2321,243.720
167.5860,-47.1956,245.526,167.5400,-47.2321,243.720,167.6013,-47.1413,245.540,167.6321,-47.1590,247.316,167.5708,-47.2498,245.527
167.6167,-47.2131,247.268,167.5708,-47.2498,245.527,167.6321,-47.1590,247.316,167.6625,-47.1764,248.992,167.6013,-47.2672,247.236
167.6469,-47.2304,248.913,167.6013,-47.2672,247.236,167.6625,-47.1764,248.992,167.6925,-47.1936,250.573,167.6313,-47.2844,248.852
167.6768,-47.2475,250.468,167.6313,-47.2844,248.852,167.6925,-47.1936,250.573,167.7222,-47.2106,252.066,167.6611,-47.3013,250.381
167.7063,-47.2643,251.938,167.6611,-47.3013,250.381,167.7222,-47.2106,252.066,167.7515,-47.2273,253.477,167.6904,-47.3181,251.829
167.7355,-47.2810,253.330,167.6904,-47.3181,251.829,167.7515,-47.2273,253.477,167.7805,-47.2439,254.811,167.7194,-47.3346,253.201
167.7643,-47.2975,254.646,167.7194,-47.3346,253.201,167.7805,-47.2439,254.811,167.8092,-47.2603,256.072,167.7481,-47.3510,254.501
167.7928,-47.3137,255.894,167.7481,-47.3510,254.501,167.8092,-47.2603,256.072,167.8375,-47.2765,257.266,167.7764,-47.3671,255.735
167.8210,-47.3298,257.075,167.7764,-47.3671,255.735,167.8375,-47.2765,257.266,167.8656,-47.2925,258.396,167.8045,-47.3831,256.904
167.8489,-47.3457,258.195,167.8045,-47.3831,256.904,167.8656,-47.2925,258.396,167.8933,-47.3083,259.466,167.8322,-47.3989,258.015
167.8764,-47.3614,259.258,167.8322,-47.3989,258.015,167.8933,-47.3083,259.466,167.9207,-47.3239,260.481,167.8596,-47.4145,259.069
165.6674,-45.9297,19.329,165.5685,-45.9367,18.381,165.6584,-45.8605,17.514,165.7666,-45.9228,20.248,165.6762,-45.9988,21.175
165.7694,-45.9900,21.976,165.6762,-45.9988,21.175,165.7666,-45.9228,20.248,165.8626,-45.9812,22.692,165.7721,-46.0571,23.789
165.8601,-46.0463,24.747,165.7721,-46.0571,23.789,165.8626,-45.9812,22.692,165.9444,-46.0345,25.561,165.8612,-46.1126,26.945
165.9442,-46.0998,28.302,165.8612,-46.1126,26.945,165.9444,-46.0345,25.561,166.0235,-46.0855,29.737,165.9476,-46.1664,30.968
166.0266,-46.1513,32.965,165.9476,-46.1664,30.968,166.0235,-46.0855,29.737,166.1032,-46.1350,35.259,166.0319,-46.2185,35.895
166.1074,-46.2011,38.609,166.0319,-46.2185,35.895,166.1032,-46.1350,35.259,166.1815,-46.1826,41.695,166.1130,-46.2683,41.586
166.1851,-46.2486,44.979,166.1130,-46.2683,41.586,166.1815,-46.1826,41.695,166.2562,-46.2280,48.697,166.1896,-46.3154,47.937
166.2583,-46.2934,51.939,166.1896,-46.3154,47.937,166.2562,-46.2280,48.697,166.3264,-46.2708,56.182,166.2610,-46.3595,54.940
166.3268,-46.3353,59.476,166.2610,-46.3595,54.940,166.3264,-46.2708,56.182,166.3922,-46.3108,64.166,166.3276,-46.4004,62.615
166.3908,-46.3743,67.577,166.3276,-46.4004,62.615,166.3922,-46.3108,64.166,166.4539,-46.3481,72.633,166.3896,-46.4381,70.896
166.4507,-46.4105,76.186,166.3896,-46.4381,70.896,166.4539,-46.3481,72.633,166.5119,-46.3829,81.523,166.4473,-46.4729,79.691
166.5067,-46.4441,85.215,166.4473,-46.4729,79.691,166.5119,-46.3829,81.523,166.5664,-46.4154,90.756,166.5012,-46.5052,88.890
166.5594,-46.4754,94.589,166.5012,-46.5052,88.890,166.5664,-46.4154,90.756,166.6180,-46.4460,100.284,166.5518,-46.5352,98.424
166.6096,-46.5050,104.284,166.5518,-46.5352,98.424,166.6180,-46.4460,100.284,166.6677,-46.4751,110.085,166.6008,-46.5638,108.342
166.6583,-46.5335,114.212,166.6008,-46.5638,108.342,166.6677,-46.4751,110.085,166.7160,-46.5034,120.025,166.6488,-46.5917,118.395
166.7060,-46.5612,124.238,166.6488,-46.5917,118.395,166.7160,-46.5034,120.025,166.7630,-46.5308,130.049,166.6960,-46.6191,128.484
166.7526,-46.5884,134.327,166.6960,-46.6191,128.484,166.7630,-46.5308,130.049,166.8090,-46.5575,140.157,166.7424,-46.6460,138.619
166.7983,-46.6149,144.493,166.7424,-46.6460,138.619,166.8090,-46.5575,140.157,166.8539,-46.5837,150.366,166.7880,-46.6725,148.830
166.8432,-46.6410,154.722,166.7880,-46.6725,148.830,166.8539,-46.5837,150.366,166.8981,-46.6093,160.630,166.8327,-46.6984,159.063
166.8871,-46.6665,164.503,166.8327,-46.6984,159.063,166.8981,-46.6093,160.630,166.9412,-46.6344,169.923,166.8766,-46.7238,168.398
166.9302,-46.6915,172.993,166.8766,-46.7238,168.398,166.9412,-46.6344,169.923,166.9835,-46.6589,177.579,166.9195,-46.7487,176.071
166.9723,-46.7159,180.229,166.9195,-46.7487,176.071,166.9835,-46.6589,177.579,167.0249,-46.6830,184.415,166.9614,-46.7730,182.850
167.0136,-46.7398,186.710,166.9614,-46.7730,182.850,167.0249,-46.6830,184.415,167.0654,-46.7065,190.605,167.0025,-46.7968,188.969
167.0540,-46.7632,192.597,167.0025,-46.7968,188.969,167.0654,-46.7065,190.605,167.1052,-46.7295,196.261,167.0428,-46.8201,194.554
167.0936,-46.7861,197.991,167.0428,-46.8201,194.554,167.1052,-46.7295,196.261,167.1442,-46.7521,201.462,167.0822,-46.8429,199.687
167.1325,-46.8086,202.960,167.0822,-46.8429,199.687,167.1442,-46.7521,201.462,167.1826,-46.7742,206.262,167.1209,-46.8652,204.428
167.1707,-46.8306,207.555,167.1209,-46.8652,204.428,167.1826,-46.7742,206.262,167.2203,-46.7960,210.706,167.1589,-46.8871,208.823
167.2082,-46.8523,211.817,167.1589,-46.8871,208.823,167.2203,-46.7960,210.706,167.2573,-46.8174,214.831,167.1962,-46.9087,212.907
167.2450,-46.8736,215.778,167.1962,-46.9087,212.907,167.2573,-46.8174,214.831,167.2937,-46.8384,218.666,167.2329,-46.9298,216.710
167.2813,-46.8945,219.468,167.2329,-46.9298,216.710,167.2937,-46.8384,218.666,167.3296,-46.8591,222.236,167.2690,-46.9505,220.260
167.3170,-46.9150,222.909,167.2690,-46.9505,220.260,167.3296,-46.8591,222.236,167.3649,-46.8795,225.566,167.3044,-46.9710,223.576
167.3521,-46.9352,226.124,167.3044,-46.9710,223.576,167.3649,-46.8795,225.566,167.3997,-46.8995,228.674,167.3394,-46.9911,226.679
167.3867,-46.9552,229.129,167.3394,-46.9911,226.679,167.3997,-46.8995,228.674,167.4340,-46.9192,231.579,167.3737,-47.0108,229.586
167.4208,-46.9748,231.943,167.3737,-47.0108,229.586,167.4340,-46.9192,231.579,167.4679,-46.9387,234.295,167.4076,-47.0303,232.311
167.4544,-46.9941,234.578,167.4076,-47.0303,232.311,167.4679,-46.9387,234.295,167.5012,-46.9579,236.839,167.4410,-47.0495,234.869
167.4876,-47.0131,237.050,167.4410,-47.0495,234.869,167.5012,-46.9579,236.839,167.5341,-46.9768,239.221,167.4739,-47.0684,237.271
167.5202,-47.0319,239.370,167.4739,-47.0684,237.271,167.5341,-46.9768,239.221,167.5665,-46.9954,241.455,167.5064,-47.0870,239.530
167.5525,-47.0504,241.548,167.5064,-47.0870,239.530,167.5665,-46.9954,241.455,167.5986,-47.0138,243.552,167.5384,-47.1054,241.655
167.5843,-47.0687,243.596,167.5384,-47.1054,241.655,167.5986,-47.0138,243.552,167.6302,-47.0320,245.520,167.5701,-47.1235,243.655
167.6157,-47.0867,245.521,167.5701,-47.1235,243.655,167.6302,-47.0320,245.520,167.6614,-47.0499,247.370,167.6013,-47.1413,245.540
167.6467,-47.1045,247.334,167.6013,-47.1413,245.540,167.6614,-47.0499,247.370,167.6922,-47.0676,249.108,167.6321,-47.1590,247.316
167.6774,-47.1220,249.040,167.6321,-47.1590,247.316,167.6922,-47.0676,249.108,167.7227,-47.0850,250.744,167.6625,-47.1764,248.992
167.7076,-47.1393,250.648,167.6625,-47.1764,248.992,167.7227,-47.0850,250.744,167.7528,-47.1023,252.284,167.6925,-47.1936,250.573
167.7375,-47.1564,252.165,167.6925,-47.1936,250.573,167.7528,-47.1023,252.284,167.7825,-47.1193,253.735,167.7222,-47.2106,252.066
167.7670,-47.1733,253.595,167.7222,-47.2106,252.066,167.7825,-47.1193,253.735,167.8119,-47.1361,255.102,167.7515,-47.2273,253.477
167.7962,-47.1900,254.945,167.7515,-47.2273,253.477,167.8119,-47.1361,255.102,167.8409,-47.1528,256.391,167.7805,-47.2439,254.811
167.8251,-47.2065,256.220,167.7805,-47.2439,254.811,167.8409,-47.1528,256.391,167.8696,-47.1692,257.607,167.8092,-47.2603,256.072
167.8536,-47.2228,257.425,167.8092,-47.2603,256.072,167.8696,-47.1692,257.607,167.8980,-47.1854,258.755,167.8375,-47.2765,257.266
167.8818,-47.2390,258.564,167.8375,-47.2765,257.266,167.8980,-47.1854,258.755,167.9261,-47.2015,259.839,167.8656,-47.2925,258.396
167.9097,-47.2549,259.641,167.8656,-47.2925,258.396,167.9261,-47.2015,259.839,167.9538,-47.2173,260.864,167.8933,-47.3083,259.466
167.9373,-47.2706,260.661,167.8933,-47.3083,259.466,167.9538,-47.2173,260.864,167.9813,-47.2330,261.832,167.9207,-47.3239,260.481
165.7609,-45.8549,18.414,165.6584,-45.8605,17.514,165.7538,-45.7865,16.745,165.8649,-45.8500,19.148,165.7666,-45.9228,20.248
165.8634,-45.9156,20.783,165.7666,-45.9228,20.248,165.8649,-45.8500,19.148,165.9596,-45.9083,21.045,165.8626,-45.9812,22.692
165.9489,-45.9704,23.171,165.8626,-45.9812,22.692,165.9596,-45.9083,21.045,166.0290,-45.9577,23.385,165.9444,-46.0345,25.561
166.0243,-46.0208,26.625,165.9444,-46.0345,25.561,166.0290,-45.9577,23.385,166.1003,-46.0056,27.816,166.0235,-46.0855,29.737
166.1006,-46.0695,31.731,166.0235,-46.0855,29.737,166.1003,-46.0056,27.816,166.1751,-46.0520,34.110,166.1032,-46.1350,35.259
166.1774,-46.1166,38.109,166.1032,-46.1350,35.259,166.1751,-46.0520,34.110,166.2497,-46.0969,41.373,166.1815,-46.1826,41.695
166.2523,-46.1619,45.208,166.1815,-46.1826,41.695,166.2497,-46.0969,41.373,166.3218,-46.1400,49.066,166.2562,-46.2280,48.697
166.3237,-46.2050,52.747,166.2562,-46.2280,48.697,166.3218,-46.1400,49.066,166.3905,-46.1813,57.045,166.3264,-46.2708,56.182
166.3911,-46.2458,60.684,166.3264,-46.2708,56.182,166.3905,-46.1813,57.045,166.4553,-46.2203,65.343,166.3922,-46.3108,64.166
166.4546,-46.2841,69.036,166.3922,-46.3108,64.166,166.4553,-46.2203,65.343,166.5167,-46.2572,74.001,166.4539,-46.3481,72.633
166.5144,-46.3200,77.788,166.4539,-46.3481,72.633,166.5167,-46.2572,74.001,166.5749,-46.2919,82.993,166.5119,-46.3829,81.523
166.5708,-46.3537,86.885,166.5119,-46.3829,81.523,166.5749,-46.2919,82.993,166.6302,-46.3248,92.267,166.5664,-46.4154,90.756
166.6244,-46.3855,96.267,166.5664,-46.4154,90.756,166.6302,-46.3248,92.267,166.6829,-46.3560,101.761,166.6180,-46.4460,100.284
166.6755,-46.4157,105.888,166.6180,-46.4460,100.284,166.6829,-46.3560,101.761,166.7332,-46.3857,111.421,166.6677,-46.4751,110.085
166.7246,-46.4446,115.699,166.6677,-46.4751,110.085,166.7332,-46.3857,111.421,166.7814,-46.4141,121.265,166.7160,-46.5034,120.025
166.7721,-46.4724,125.647,166.7160,-46.5034,120.025,166.7814,-46.4141,121.265,166.8281,-46.4414,131.249,166.7630,-46.5308,130.049
166.8184,-46.4994,135.704,166.7630,-46.5308,130.049,166.8281,-46.4414,131.249,166.8734,-46.4679,141.361,166.8090,-46.5575,140.157
166.8635,-46.5257,145.868,166.8090,-46.5575,140.157,166.8734,-46.4679,141.361,166.9176,-46.4937,151.587,166.8539,-46.5837,150.366
166.9077,-46.5514,156.120,166.8539,-46.5837,150.366,166.9176,-46.4937,151.587,166.9610,-46.5189,161.897,166.8981,-46.6093,160.630
166.9509,-46.5765,165.927,166.8981,-46.6093,160.630,166.9610,-46.5189,161.897,167.0034,-46.5436,171.260,166.9412,-46.6344,169.923
166.9933,-46.6012,174.437,166.9412,-46.6344,169.923,167.0034,-46.5436,171.260,167.0450,-46.5677,178.987,166.9835,-46.6589,177.579
167.0348,-46.6253,181.728,166.9835,-46.6589,177.579,167.0450,-46.5677,178.987,167.0858,-46.5914,185.932,167.0249,-46.6830,184.415
167.0755,-46.6489,188.296,167.0249,-46.6830,184.415,167.0858,-46.5914,185.932,167.1258,-46.6147,192.232,167.0654,-46.7065,190.605
167.1154,-46.6720,194.272,167.0654,-46.7065,190.605,167.1258,-46.6147,192.232,167.1652,-46.6374,197.989,167.1052,-46.7295,196.261
167.1546,-46.6947,199.748,167.1052,-46.7295,196.261,167.1652,-46.6374,197.989,167.2038,-46.6598,203.278,167.1442,-46.7521,201.462
167.1931,-46.7170,204.789,167.1442,-46.7521,201.462,167.2038,-46.6598,203.278,167.2419,-46.6819,208.153,167.1826,-46.7742,206.262
167.2310,-46.7389,209.445,167.1826,-46.7742,206.262,167.2419,-46.6819,208.153,167.2793,-46.7035,212.659,167.2203,-46.7960,210.706
167.2682,-46.7604,213.756,167.2203,-46.7960,210.706,167.2793,-46.7035,212.659,167.3161,-46.7248,216.830,167.2573,-46.8174,214.831
167.3049,-46.7816,217.756,167.2573,-46.8174,214.831,167.3161,-46.7248,216.830,167.3524,-46.7458,220.699,167.2937,-46.8384,218.666
167.3410,-46.8024,221.473,167.2937,-46.8384,218.666,167.3524,-46.7458,220.699,167.3882,-46.7664,224.293,167.3296,-46.8591,222.236
167.3766,-46.8229,224.932,167.3296,-46.8591,222.236,167.3882,-46.7664,224.293,167.4235,-46.7868,227.633,167.3649,-46.8795,225.566
167.4116,-46.8432,228.154,167.3649,-46.8795,225.566,167.4235,-46.7868,227.633,167.4582,-46.8069,230.743,167.3997,-46.8995,228.674
167.4461,-46.8631,231.159,167.3997,-46.8995,228.674,167.4582,-46.8069,230.743,167.4925,-46.8266,233.640,167.4340,-46.9192,231.579
167.4802,-46.8827,233.964,167.4340,-46.9192,231.579,167.4925,-46.8266,233.640,167.5263,-46.8461,236.341,167.4679,-46.9387,234.295
167.5138,-46.9020,236.584,167.4679,-46.9387,234.295,167.5263,-46.8461,236.341,167.5597,-46.8654,238.863,167.5012,-46.9579,236.839
167.5469,-46.9211,239.035,167.5012,-46.9579,236.839,167.5597,-46.8654,238.863,167.5927,-46.8843,241.217,167.5341,-46.9768,239.221
167.5796,-46.9399,241.328,167.5341,-46.9768,239.221,167.5927,-46.8843,241.217,167.6252,-46.9030,243.418,167.5665,-46.9954,241.455
167.6119,-46.9585,243.476,167.5665,-46.9954,241.455,167.6252,-46.9030,243.418,167.6573,-46.9215,245.477,167.5986,-47.0138,243.552
167.6438,-46.9768,245.488,167.5986,-47.0138,243.552,167.6573,-46.9215,245.477,167.6890,-46.9397,247.404,167.6302,-47.0320,245.520
167.6752,-46.9948,247.376,167.6302,-47.0320,245.520,167.6890,-46.9397,247.404,167.7203,-46.9577,249.209,167.6614,-47.0499,247.370
167.7063,-47.0127,249.147,167.6614,-47.0499,247.370,167.7203,-46.9577,249.209,167.7512,-46.9755,250.901,167.6922,-47.0676,249.108
167.7370,-47.0303,250.811,167.6922,-47.0676,249.108,167.7512,-46.9755,250.901,167.7818,-46.9931,252.488,167.7227,-47.0850,250.744
167.7673,-47.0477,252.374,167.7227,-47.0850,250.744,167.7818,-46.9931,252.488,167.8120,-47.0104,253.978,167.7528,-47.1023,252.284
167.7972,-47.0649,253.843,167.7528,-47.1023,252.284,167.8120,-47.0104,253.978,167.8418,-47.0275,255.377,167.7825,-47.1193,253.735
167.8268,-47.0818,255.226,167.7825,-47.1193,253.735,167.8418,-47.0275,255.377,167.8713,-47.0444,256.691,167.8119,-47.1361,255.102
167.8561,-47.0986,256.528,167.8119,-47.1361,255.102,167.8713,-47.0444,256.691,167.9004,-47.0611,257.927,167.8409,-47.1528,256.391
167.8850,-47.1152,257.754,167.8409,-47.1528,256.391,167.9004,-47.0611,257.927,167.9292,-47.0776,259.090,167.8696,-47.1692,257.607
167.9136,-47.1316,258.909,167.8696,-47.1692,257.607,167.9292,-47.0776,259.090,167.9577,-47.0940,260.185,167.8980,-47.1854,258.755
167.9419,-47.1477,259.999,167.8980,-47.1854,258.755,167.9577,-47.0940,260.185,167.9859,-47.1101,261.216,167.9261,-47.2015,259.839
167.9699,-47.1637,261.027,167.9261,-47.2015,259.839,167.9859,-47.1101,261.216,168.0138,-47.1261,262.188,167.9538,-47.2173,260.864
167.9975,-47.1796,261.997,167.9538,-47.2173,260.864,168.0138,-47.1261,262.188,168.0413,-47.1418,263.104,167.9813,-47.2330,261.832
165.8602,-45.7826,17.494,165.7538,-45.7865,16.745,165.8536,-45.7143,16.133,165.9683,-45.7794,17.949,165.8649,-45.8500,19.148
165.9621,-45.8433,19.319,165.8649,-45.8500,19.148,165.9683,-45.7794,17.949,166.0557,-45.8355,19.135,165.9596,-45.9083,21.045
166.0392,-45.8956,21.188,165.9596,-45.9083,21.045,166.0557,-45.8355,19.135,166.1123,-45.8808,21.186,166.0290,-45.9577,23.385
166.1052,-45.9426,24.647,166.0290,-45.9577,23.385,166.1123,-45.8808,21.186,166.1789,-45.9262,26.200,166.1003,-46.0056,27.816
166.1761,-45.9884,30.349,166.1003,-46.0056,27.816,166.1789,-45.9262,26.200,166.2500,-45.9699,33.270,166.1751,-46.0520,34.110
166.2489,-46.0328,37.483,166.1751,-46.0520,34.110,166.2500,-45.9699,33.270,166.3209,-46.0122,41.179,166.2497,-46.0969,41.373
166.3206,-46.0756,45.248,166.2497,-46.0969,41.373,166.3209,-46.0122,41.179,166.3901,-46.0533,49.372,166.3218,-46.1400,49.066
166.3897,-46.1169,53.299,166.3218,-46.1400,49.066,166.3901,-46.0533,49.372,166.4565,-46.0929,57.712,166.3905,-46.1813,57.045
166.4555,-46.1563,61.595,166.3905,-46.1813,57.045,166.4565,-46.0929,57.712,166.5197,-46.1307,66.279,166.4553,-46.2203,65.343
166.5179,-46.1937,70.191,166.4553,-46.2203,65.343,166.5197,-46.1307,66.279,166.5800,-46.1668,75.143,166.5167,-46.2572,74.001
166.5774,-46.2292,79.106,166.5167,-46.2572,74.001,166.5800,-46.1668,75.143,166.6380,-46.2012,84.288,166.5749,-46.2919,82.993
166.6342,-46.2630,88.300,166.5749,-46.2919,82.993,166.6380,-46.2012,84.288,166.6937,-46.2342,93.654,166.6302,-46.3248,92.267
166.6885,-46.2952,97.701,166.6302,-46.3248,92.267,166.6937,-46.2342,93.654,166.7471,-46.2658,103.121,166.6829,-46.3560,101.761
166.7402,-46.3258,107.242,166.6829,-46.3560,101.761,166.7471,-46.2658,103.121,166.7976,-46.2958,112.665,166.7332,-46.3857,111.421
166.7894,-46.3549,116.951,166.7332,-46.3857,111.421,166.7976,-46.2958,112.665,166.8455,-46.3241,122.454,166.7814,-46.4141,121.265
166.8366,-46.3827,126.853,166.7814,-46.4141,121.265,166.8455,-46.3241,122.454,166.8914,-46.3511,132.446,166.8281,-46.4414,131.249
166.8822,-46.4094,136.914,166.8281,-46.4414,131.249,166.8914,-46.3511,132.446,166.9359,-46.3771,142.599,166.8734,-46.4679,141.361
166.9266,-46.4353,147.105,166.8734,-46.4679,141.361,166.9359,-46.3771,142.599,166.9793,-46.4025,152.875,166.9176,-46.4937,151.587
166.9699,-46.4606,157.398,166.9176,-46.4937,151.587,166.9793,-46.4025,152.875,167.0218,-46.4273,163.232,166.9610,-46.5189,161.897
167.0124,-46.4853,167.287,166.9610,-46.5189,161.897,167.0218,-46.4273,163.232,167.0635,-46.4515,172.758,167.0034,-46.5436,171.260
167.0541,-46.5096,175.907,167.0034,-46.5436,171.260,167.0635,-46.4515,172.758,167.1045,-46.4754,180.623,167.0450,-46.5677,178.987
