lon,lat, dep, mag, year, slat, slon, sdep, dproj
167.2600, -45.3500, 88.0000, 3.2400, 1971, 167.3056, -45.3808, 85.5219,6.6015
167.6200, -45.1200, 115.0000, 3.4990, 1972, 167.6368, -45.1312, 114.8652,2.2492
167.7100, -45.1100, 122.0000, 3.0940, 1972, 167.7034, -45.1004, 121.8462,1.3045
167.2700, -45.9000, 104.0000, 3.6180, 1972, 167.1829, -45.8781, 109.3097,-11.3103
167.4900, -45.0600, 112.0000, 3.0670, 1972, 167.5812, -45.1584, 107.6346,15.5439
167.6300, -44.9900, 88.0000, 3.4480, 1972, 167.6532, -45.0196, 87.1833,4.2609
167.5100, -45.1000, 91.0000, 3.2910, 1972, 167.5444, -45.1275, 89.1846,5.2228
167.5200, -45.0200, 107.0000, 3.3480, 1972, 167.6114, -45.1098, 102.4421,14.9590
167.5500, -44.9800, 97.0000, 3.1900, 1972, 167.6259, -45.0642, 93.2171,13.1604
167.5400, -45.0800, 90.0000, 3.3540, 1972, 167.5687, -45.1026, 88.9432,4.1972
167.6200, -45.1300, 124.0000, 3.2130, 1972, 167.6479, -45.1545, 123.1543,4.2144
167.4700, -45.0900, 96.0000, 4.0880, 1972, 167.5361, -45.1503, 92.9326,10.4110
167.7200, -44.8800, 145.0000, 3.2570, 1972, 167.8244, -45.0696, 135.2080,25.9831
165.1600, -46.7100, 139.0000, 3.1440, 1972, 165.4025, -46.8389, 14.7817,127.9168
167.5500, -45.1400, 102.0000, 3.0710, 1972, 167.5603, -45.1558, 101.3132,2.2068
167.2200, -45.4600, 86.0000, 3.0460, 1972, 167.2364, -45.4691, 85.0618,2.2868
167.4900, -45.2700, 104.0000, 3.2390, 1972, 167.4756, -45.2630, 104.8828,-1.9872
167.6900, -45.0500, 123.0000, 3.5450, 1972, 167.7184, -45.0845, 121.1329,5.3080
167.5000, -45.2500, 107.0000, 3.6920, 1972, 167.4960, -45.2513, 107.5220,-0.7009
167.2000, -45.4600, 94.0000, 3.1140, 1973, 167.2466, -45.4927, 91.4238,6.8343
167.7100, -45.0200, 117.0000, 4.9690, 1973, 167.7323, -45.0542, 115.2582,4.8625
167.4300, -45.4400, 106.0000, 3.4010, 1973, 167.3788, -45.3989, 108.1444,-7.6090
167.6900, -45.0700, 120.0000, 3.1130, 1973, 167.7074, -45.0848, 118.7705,2.8219
167.5500, -45.1800, 100.0000, 3.0800, 1973, 167.5423, -45.1704, 100.1600,-1.3777
167.3600, -45.1000, 94.0000, 3.5530, 1973, 167.4725, -45.2019, 88.7957,17.6623
167.5900, -45.1100, 91.0000, 3.2330, 1973, 167.5814, -45.0985, 91.1429,-1.6031
167.6500, -45.0500, 117.0000, 4.5370, 1973, 167.6824, -45.0921, 115.0839,6.2101
167.5400, -45.1400, 130.0000, 3.6830, 1973, 167.6147, -45.2015, 126.7865,11.2288
167.5800, -45.0400, 97.0000, 3.4290, 1973, 167.6178, -45.0784, 95.3576,6.2126
167.6700, -45.0400, 125.0000, 3.2850, 1973, 167.7152, -45.0914, 122.1685,8.1206
167.6100, -45.0700, 108.0000, 3.1140, 1973, 167.6345, -45.1039, 106.6516,4.8424
167.3400, -45.5100, 120.0000, 3.2830, 1973, 167.3493, -45.5184, 119.9280,1.3953
