row major: 61 x 57
lon(deg), lat(deg), dep(km), dipAn(deg), strikeAn(deg)
167.2928, -50.0261, 557.5938
167.3429, -50.0644, 572.1135
167.3930, -50.1027, 586.7317
167.4431, -50.1410, 601.4565
167.4933, -50.1793, 616.2878
167.5435, -50.2176, 631.2176
167.5938, -50.2559, 646.2384
167.6441, -50.2941, 661.3573
167.6945, -50.3324, 676.5791
164.4994, -47.6927, 6.1112
164.5943, -47.7686, 7.5596
164.6884, -47.8439, 9.8813
164.7798, -47.9168, 13.7198
164.8656, -47.9852, 19.1230
164.9438, -48.0475, 25.8677
165.0148, -48.1040, 33.5032
165.0801, -48.1559, 41.7152
165.1411, -48.2044, 50.2275
165.1994, -48.2506, 58.9333
165.2558, -48.2953, 67.7809
165.3109, -48.3389, 76.7166
165.3652, -48.3819, 85.6984
165.4188, -48.4243, 94.7297
165.4717, -48.4661, 103.8127
165.5240, -48.5073, 112.9604
165.5752, -48.5478, 122.1699
165.6254, -48.5873, 131.4611
165.6746, -48.6260, 140.8101
165.7227, -48.6639, 150.2079
165.7714, -48.7022, 159.9447
165.8201, -48.7405, 169.9001
165.8689, -48.7788, 180.0652
165.9177, -48.8171, 190.4337
165.9666, -48.8554, 200.9982
166.0154, -48.8936, 211.7533
166.0644, -48.9319, 222.6889
166.1133, -48.9702, 233.7970
166.1623, -49.0085, 245.0752
166.2114, -49.0468, 256.5180
166.2604, -49.0851, 268.1291
166.3095, -49.1234, 279.8856
166.3587, -49.1617, 291.7937
166.4079, -49.2000, 303.8493
166.4571, -49.2383, 316.0552
166.5064, -49.2766, 328.4007
166.5557, -49.3149, 340.8788
166.6050, -49.3531, 353.4921
166.6544, -49.3914, 366.2414
166.7038, -49.4297, 379.1265
166.7533, -49.4680, 392.1308
166.8027, -49.5063, 405.2600
166.8523, -49.5446, 418.5134
166.9018, -49.5829, 431.8966
166.9515, -49.6212, 445.3948
167.0011, -49.6595, 459.0061
167.0508, -49.6978, 472.7328
167.1005, -49.7361, 486.5814
167.1503, -49.7744, 500.5427
167.2001, -49.8126, 514.6071
167.2499, -49.8509, 528.7802
167.2998, -49.8892, 543.0659
167.3498, -49.9275, 557.4612
167.3997, -49.9658, 571.9544
167.4497, -50.0041, 586.5485
167.4998, -50.0424, 601.2465
167.5499, -50.0807, 616.0507
167.6000, -50.1190, 630.9490
167.6501, -50.1573, 645.9407
167.7003, -50.1956, 661.0282
167.7506, -50.2339, 676.2186
164.5716, -47.5988, 6.2598
164.6664, -47.6749, 7.6662
164.7603, -47.7501, 10.0891
164.8512, -47.8228, 14.0272
164.9365, -47.8910, 19.4352
165.0146, -47.9532, 26.1641
165.0856, -48.0098, 33.8127
165.1511, -48.0620, 41.9454
165.2126, -48.1109, 50.3857
165.2714, -48.1576, 59.0544
165.3282, -48.2028, 67.8795
165.3838, -48.2468, 76.7754
165.4383, -48.2900, 85.7682
165.4918, -48.3324, 94.8315
165.5445, -48.3741, 103.9606
165.5963, -48.4151, 113.1542
165.6470, -48.4551, 122.4117
165.6966, -48.4943, 131.7461
165.7450, -48.5325, 141.1561
165.7924, -48.5698, 150.6091
165.8410, -48.6081, 160.5142
165.8896, -48.6464, 170.6180
165.9383, -48.6847, 180.9255
165.9870, -48.7230, 191.4256
166.0358, -48.7613, 202.1115
166.0846, -48.7996, 212.9653
166.1334, -48.8379, 223.9986
166.1823, -48.8762, 235.2032
166.2312, -48.9145, 246.5713
166.2801, -48.9528, 258.0953
166.3291, -48.9911, 269.7693
166.3781, -49.0293, 281.5981
166.4272, -49.0676, 293.5732
166.4763, -49.1059, 305.6908
166.5254, -49.1442, 317.9436
166.5746, -49.1825, 330.3367
166.6238, -49.2208, 342.8632
166.6730, -49.2591, 355.5206
166.7223, -49.2974, 368.3061
166.7716, -49.3357, 381.2176
166.8210, -49.3740, 394.2541
166.8704, -49.4123, 407.4129
166.9198, -49.4506, 420.6918
166.9693, -49.4889, 434.0901
167.0188, -49.5271, 447.6043
167.0684, -49.5654, 461.2326
167.1179, -49.6037, 474.9733
167.1676, -49.6420, 488.8274
167.2172, -49.6803, 502.7903
167.2670, -49.7186, 516.8609
167.3167, -49.7569, 531.0375
167.3665, -49.7952, 545.3195
167.4163, -49.8335, 559.7086
167.4662, -49.8718, 574.1974
167.5161, -49.9101, 588.7867
167.5660, -49.9483, 603.4750
167.6160, -49.9866, 618.2659
167.6661, -50.0249, 633.1510
167.7161, -50.0632, 648.1313
167.7662, -50.1015, 663.2055
167.8164, -50.1398, 678.3763
164.6018, -47.4847, 5.9139
164.6961, -47.5606, 7.3046
164.7902, -47.6361, 9.3690
164.8821, -47.7098, 12.7653
164.9695, -47.7797, 17.6303
165.0501, -47.8441, 23.9118
165.1239, -47.9030, 31.1511
