lon,lat, dep, mag, year, slat, slon, sdep, dproj
172.6200, -41.2900, 191.0000, 3.3520, 1953, 172.4062, -41.1932, 191.0527,-0.2405
175.3400, -39.1900, 139.0000, 3.7810, 1953, 175.1329, -38.9293, 138.9736,0.3340
176.0700, -38.7300, 148.0000, 3.5560, 1954, 175.7139, -38.2967, 148.0475,-0.5628
177.4100, -36.2200, 213.0000, 3.9110, 1954, 177.2134, -36.0979, 212.9910,0.2316
174.1700, -39.6800, 192.0000, 3.6550, 1954, 173.9871, -39.5044, 192.0179,-0.2542
174.0400, -39.8900, 110.0000, 4.7680, 1954, 174.0204, -39.8539, 109.9890,0.0425
177.9800, -38.2500, 102.0000, 4.0740, 1954, 177.1495, -37.5357, 101.9733,1.0958
173.4100, -40.3200, 174.0000, 4.4120, 1954, 173.2760, -40.2691, 174.0339,-0.1473
176.2400, -38.4700, 172.0000, 3.6010, 1954, 175.9140, -38.0331, 172.0435,-0.5468
179.1600, -36.9700, 107.0000, 4.6730, 1954, 178.2321, -36.0509, 106.9737,1.3063
177.2500, -38.6900, 78.0000, 3.3150, 1954, 176.8205, -38.2126, 78.0189,-0.6424
177.4600, -36.8300, 257.0000, 3.6540, 1954, 177.2344, -35.6579, 256.9478,1.1948
175.9200, -38.5400, 169.0000, 3.8630, 1954, 175.5628, -38.3182, 169.0003,-0.4204
176.2100, -38.8400, 106.0000, 3.8090, 1954, 175.9478, -38.4925, 106.0101,-0.4354
177.3600, -37.9900, 135.0000, 3.3320, 1954, 176.8389, -37.5095, 135.0306,-0.7095
176.0300, -38.4900, 161.0000, 3.6270, 1954, 175.8878, -38.1058, 161.0477,-0.4124
175.4800, -38.1600, 290.0000, 3.6770, 1954, 177.7565, -34.9299, 262.5642,27.7189
175.6400, -38.7200, 167.0000, 3.6130, 1954, 175.3664, -38.5578, 167.0849,-0.3292
173.1200, -41.1900, 141.0000, 3.4710, 1954, 172.9343, -40.9333, 141.0596,-0.3224
173.4400, -40.4700, 182.0000, 4.0870, 1954, 173.2167, -40.2962, 181.9594,0.2859
175.0200, -39.1500, 218.0000, 3.5940, 1954, 174.8380, -38.8125, 218.0357,-0.3851
174.0900, -39.8100, 190.0000, 3.7620, 1954, 173.9872, -39.5098, 190.0497,-0.3212
176.6300, -38.8000, 105.0000, 3.9130, 1954, 176.3575, -38.2450, 104.9707,0.6190
175.5500, -39.3100, 97.0000, 3.3720, 1954, 175.4029, -39.0134, 97.0173,-0.3315
176.2300, -38.7200, 100.0000, 3.1600, 1954, 176.0780, -38.4668, 99.9873,0.2956
174.9900, -39.2600, 176.0000, 5.4600, 1954, 174.7569, -39.0254, 176.0204,-0.3313
175.9400, -38.6400, 166.0000, 4.0230, 1954, 175.6745, -38.2207, 165.9953,0.4963
173.9100, -40.2000, 157.0000, 4.7580, 1954, 173.6132, -39.9552, 157.0039,-0.3847
175.6400, -38.4700, 179.0000, 3.2780, 1955, 175.5048, -38.3397, 178.9491,0.1946
177.0300, -38.2300, 94.0000, 3.8890, 1955, 176.8403, -37.9951, 93.9663,0.3038
175.5200, -38.7300, 133.0000, 3.9490, 1955, 175.4286, -38.7023, 133.0495,-0.1076
173.0600, -41.4000, 82.0000, 4.1210, 1955, 173.0465, -41.4018, 82.0128,-0.0187
178.5900, -37.0400, 178.0000, 4.8620, 1955, 177.5054, -36.0914, 178.0053,-1.4409
176.1100, -38.6400, 131.0000, 3.2400, 1955, 175.8343, -38.3460, 130.9783,0.4037
176.2500, -38.4500, 162.0000, 4.0840, 1955, 176.0467, -38.0088, 161.9845,0.4860
179.1000, -35.4800, 232.0000, 4.9440, 1955, 178.0618, -34.8153, 231.9649,1.2333
173.0000, -40.8000, 215.0000, 3.9580, 1955, 172.7888, -40.6408, 214.8897,0.2866
174.3400, -40.8700, 84.0000, 4.1160, 1955, 173.7542, -40.5696, 84.0020,-0.6584
177.7800, -37.2100, 206.0000, 3.9280, 1955, 176.8554, -36.7459, 206.0216,-1.0347
173.7900, -40.9000, 107.0000, 3.7560, 1955, 173.4375, -40.6962, 107.0537,-0.4107
175.2400, -38.4900, 271.0000, 4.1300, 1955, 177.7565, -34.9299, 262.5642,9.4958
177.7800, -38.0200, 140.0000, 3.9830, 1955, 176.9032, -37.3807, 139.8630,1.0938
175.5800, -38.6800, 165.0000, 3.3120, 1955, 175.4403, -38.4852, 165.0779,-0.2521
172.6300, -41.3900, 186.0000, 3.6700, 1955, 172.4650, -41.1602, 185.9447,0.2883
176.0600, -39.8600, 220.0000, 3.4870, 1955, 175.0365, -38.6367, 219.9288,1.5966
176.2800, -38.4000, 135.0000, 3.7400, 1955, 176.1394, -38.1302, 134.9522,0.3079
175.7300, -38.6700, 165.0000, 5.1580, 1955, 175.5057, -38.4089, 165.0045,-0.3442
174.2200, -39.5300, 136.0000, 4.2980, 1955, 174.2057, -39.5062, 136.0639,-0.0697
176.0300, -38.4500, 155.0000, 4.0490, 1955, 175.8892, -38.1382, 154.9925,0.3422
177.2300, -37.1800, 231.0000, 3.8170, 1955, 176.6505, -36.8998, 230.9827,0.6439
177.3900, -37.8300, 152.0000, 4.2100, 1955, 176.8078, -37.3580, 151.8840,0.7584
175.0500, -39.0200, 211.0000, 3.4060, 1955, 174.8835, -38.8065, 211.0167,-0.2712
174.5100, -39.4900, 205.0000, 3.8280, 1955, 174.3150, -39.2256, 205.0392,-0.3309
172.9700, -41.2800, 128.0000, 4.6230, 1955, 172.8483, -41.1140, 128.0332,-0.2085
173.5900, -40.2500, 164.0000, 4.9970, 1955, 173.3940, -40.1775, 163.9830,0.2096
173.8700, -40.1200, 224.0000, 3.6810, 1955, 173.7838, -39.5627, 224.1738,-0.5901
173.9800, -39.5500, 171.0000, 4.0110, 1955, 173.9880, -39.5633, 171.0439,-0.0465
174.3300, -40.4700, 89.0000, 4.1550, 1955, 174.0078, -40.1561, 89.0089,-0.4499
177.5000, -37.5300, 120.0000, 4.1840, 1955, 177.1310, -37.3112, 120.0069,-0.4291
174.1600, -41.6700, 83.0000, 3.4050, 1956, 173.4587, -41.0451, 82.9899,0.9394
173.7100, -41.4700, 77.0000, 3.2150, 1956, 173.4316, -41.1658, 77.0098,-0.4124
175.0000, -39.2100, 213.0000, 5.3720, 1956, 174.7836, -38.8730, 212.9352,0.4057
178.6400, -35.4700, 248.0000, 4.2870, 1956, 177.8573, -34.9511, 247.9910,0.9391
177.8300, -39.2300, 60.0000, 4.8870, 1956, 176.9259, -38.3761, 59.9998,1.2436
175.9600, -38.2600, 229.0000, 5.3340, 1956, 175.6889, -37.9730, 228.9345,0.4002
174.8200, -39.2400, 220.0000, 4.4560, 1956, 174.6276, -38.9621, 220.0523,-0.3420
176.3200, -38.9400, 84.0000, 3.8100, 1956, 176.1013, -38.6831, 84.0070,-0.3374
177.2800, -37.1700, 132.0000, 3.4920, 1956, 177.1307, -37.1001, 132.0469,-0.1714
178.1000, -37.6800, 100.0000, 4.2820, 1956, 177.4785, -37.1390, 99.9933,0.8240
173.9400, -39.8100, 132.0000, 3.9510, 1956, 173.9290, -39.7603, 131.9019,0.1105
174.3800, -39.9500, 117.0000, 4.4970, 1956, 174.1724, -39.6453, 116.9631,0.3706
174.3100, -40.2800, 86.0000, 3.6020, 1956, 174.1361, -40.0749, 86.0304,-0.2706
178.3400, -37.9000, 137.0000, 4.1430, 1956, 177.1907, -36.9642, 136.9784,1.4822
177.3900, -38.9300, 73.0000, 4.0400, 1956, 176.8023, -38.2991, 73.0314,-0.8628
174.3600, -41.0800, 55.0000, 3.8790, 1956, 174.0607, -40.8891, 55.0088,-0.3551
174.0300, -41.2900, 55.0000, 3.2680, 1956, 173.8715, -41.1347, 54.9764,0.2232
177.6900, -37.1400, 292.0000, 3.6720, 1956, 177.7565, -34.9299, 262.5642,29.5187
175.5500, -38.7500, 135.0000, 3.8420, 1956, 175.4380, -38.6800, 135.0535,-0.1425
177.7700, -36.8900, 131.0000, 4.1060, 1956, 177.4218, -36.6701, 131.0036,-0.4118
176.2500, -37.6300, 212.0000, 4.4240, 1956, 176.2786, -37.5487, 212.1048,-0.1357
176.6100, -37.2800, 240.0000, 4.0510, 1956, 176.4584, -37.1922, 239.9893,0.1755
173.4400, -40.3400, 176.0000, 3.9990, 1956, 173.3019, -40.2166, 176.0110,-0.1855
174.2400, -41.4600, 44.0000, 3.9570, 1956, 174.0447, -41.2469, 43.9844,0.2895
177.8600, -38.8400, 54.0000, 4.0860, 1956, 177.1770, -38.2060, 53.9683,0.9324
173.5500, -40.2600, 143.0000, 3.5680, 1956, 173.5048, -40.1891, 143.0393,-0.0928
175.7100, -38.8100, 116.0000, 3.8360, 1956, 175.5944, -38.6870, 115.9672,0.1720
175.3400, -38.8300, 113.0000, 3.5370, 1956, 175.4246, -38.8539, 112.9675,0.0937
173.2100, -40.6600, 195.0000, 4.6680, 1956, 173.0285, -40.4690, 195.0722,-0.2732
174.4400, -39.6800, 100.0000, 4.0780, 1956, 174.4232, -39.6931, 100.0063,-0.0222
172.6700, -41.4100, 186.0000, 4.0780, 1956, 172.4650, -41.1602, 185.9447,0.3279
177.2800, -36.3800, 266.0000, 3.9890, 1957, 177.7565, -34.9299, 262.5642,3.7596
175.8000, -38.1800, 274.0000, 3.9190, 1957, 177.7565, -34.9299, 262.5642,12.0486
175.1300, -40.1600, 69.0000, 3.9990, 1957, 174.9075, -39.7917, 69.0187,-0.4307
176.2000, -39.0400, 88.0000, 4.2600, 1957, 175.9586, -38.7402, 87.9966,0.3849
174.1900, -39.6500, 197.0000, 3.3890, 1957, 174.0391, -39.4478, 197.0919,-0.2685
176.7300, -38.3200, 177.0000, 3.7930, 1957, 176.1685, -37.8316, 177.0180,-0.7444
178.4400, -36.5800, 193.0000, 3.5510, 1957, 177.5878, -35.8552, 192.9985,1.1188
175.3000, -38.7200, 266.0000, 3.5810, 1957, 177.7565, -34.9299, 262.5642,5.6749
176.2700, -37.8700, 208.0000, 3.4640, 1957, 176.1462, -37.6945, 207.9756,0.2162
176.1300, -38.5400, 176.0000, 3.7440, 1957, 175.7695, -38.0997, 176.0052,-0.5691
178.2500, -37.1200, 136.0000, 3.7380, 1957, 177.5364, -36.4700, 135.9400,0.9671
175.3300, -38.6900, 273.0000, 5.2300, 1957, 177.7565, -34.9299, 262.5642,11.3548
176.0300, -38.1400, 168.0000, 3.8140, 1957, 175.9286, -38.0450, 168.0353,-0.1434
173.3000, -40.5800, 169.0000, 4.2710, 1957, 173.1793, -40.4394, 168.9219,0.2011
172.9900, -41.4200, 165.0000, 3.2100, 1957, 172.5909, -41.1297, 165.0199,-0.4939
176.6200, -37.5300, 255.0000, 4.0150, 1957, 177.1081, -35.8317, 255.6117,-1.8700
176.1100, -38.2400, 193.0000, 3.7040, 1957, 175.9710, -37.9108, 193.1647,-0.3935
177.3400, -37.5600, 145.0000, 3.7670, 1957, 176.9008, -37.3057, 144.9863,0.5077
177.7600, -37.4400, 188.0000, 3.7670, 1957, 176.8969, -36.8550, 187.9886,1.0428
176.4800, -40.1100, 202.0000, 3.5800, 1957, 175.1414, -38.6204, 201.9124,2.0046
174.6700, -39.3600, 198.0000, 3.6410, 1957, 174.5254, -39.1021, 198.0175,-0.2962
173.3100, -41.3600, 100.0000, 4.0780, 1957, 173.1007, -41.1652, 100.0161,-0.2864
174.3300, -39.5200, 254.0000, 3.3550, 1957, 174.8823, -38.6203, 252.6715,1.6969
178.0300, -35.3500, 286.0000, 3.7380, 1957, 177.7565, -34.9299, 262.5642,23.4412
175.9200, -39.0500, 99.0000, 5.2060, 1957, 175.6913, -38.7836, 99.0443,-0.3539
176.3500, -38.1400, 247.0000, 3.5240, 1957, 175.5198, -38.0603, 246.3821,1.0380
174.8400, -39.2700, 212.0000, 3.6080, 1957, 174.5885, -39.0136, 212.1665,-0.3959
173.8200, -40.2500, 145.0000, 4.9910, 1957, 173.6122, -40.0291, 144.9845,0.3037
177.2900, -37.5300, 165.0000, 4.2290, 1957, 176.7920, -37.2293, 164.9000,0.5903
175.9200, -38.2500, 175.0000, 3.9000, 1957, 175.8436, -38.0645, 175.0686,-0.2120
173.8600, -40.2400, 147.0000, 3.7620, 1957, 173.5393, -40.1033, 147.0553,-0.3529
177.1900, -36.8100, 212.0000, 3.6080, 1957, 176.8576, -36.6464, 211.9695,0.3717
174.1400, -39.5300, 126.0000, 4.3220, 1957, 174.2105, -39.5507, 125.8806,0.1402
174.9600, -39.5800, 106.0000, 3.9620, 1957, 174.8029, -39.4012, 106.0081,-0.2382
177.3800, -36.8900, 298.0000, 4.4230, 1957, 177.7565, -34.9299, 262.5642,35.4920
174.1700, -39.4300, 203.0000, 3.9350, 1957, 174.0390, -39.4318, 202.9610,0.1367
176.6500, -38.2400, 159.0000, 4.2440, 1957, 176.2239, -37.8939, 159.0124,-0.5491
177.3000, -37.4600, 180.0000, 4.0920, 1957, 176.7866, -37.0947, 179.9501,0.6321
175.6600, -39.1800, 96.0000, 4.7000, 1957, 175.5067, -38.9543, 95.9937,0.2729
176.7600, -37.2600, 257.0000, 4.1130, 1957, 177.2317, -35.6619, 256.8861,1.6702
174.8500, -38.9700, 206.0000, 3.3160, 1958, 174.7967, -38.8895, 206.0433,-0.1058
175.6500, -38.3800, 202.0000, 3.6310, 1958, 175.4809, -38.2652, 202.0571,-0.2122
176.6900, -37.7500, 261.0000, 4.4600, 1958, 177.3377, -35.4999, 260.0784,2.5163
177.7200, -37.0800, 186.0000, 4.1790, 1958, 176.9852, -36.7003, 186.0136,-0.8272
