lon,lat, dep, mag, year, slat, slon, sdep, dproj
178.6436, -38.6376, 20.8700, 3.4000, 1991, 178.1479, -38.1642, 20.8583,0.6855
178.8182, -38.2617, 20.9900, 3.1930, 1991, 178.3049, -37.9635, 20.9646,0.5942
178.5033, -39.1477, 22.8500, 3.8950, 1991, 177.8129, -38.3892, 22.8319,1.0258
178.1636, -38.6131, 29.7400, 3.1320, 1991, 177.7747, -38.1781, 29.7064,0.5845
179.0302, -37.7746, 21.6900, 3.5900, 1991, 178.6889, -37.4221, 21.6693,0.4911
178.0856, -37.9811, 39.0700, 3.1150, 1991, 177.8738, -37.7617, 39.0764,-0.3050
176.7906, -39.9943, 26.4200, 4.4430, 1991, 176.4158, -39.6450, 26.3992,0.5128
175.6724, -40.5808, 36.0500, 4.0580, 1991, 175.4475, -40.3099, 36.0612,-0.3522
176.0281, -40.6117, 37.5300, 3.4420, 1991, 175.5718, -40.1489, 37.5164,0.6500
178.0264, -39.3208, 27.7000, 3.0690, 1991, 177.3364, -38.6614, 27.6850,0.9545
176.3064, -40.4406, 30.5500, 4.0520, 1991, 175.9018, -40.0580, 30.5342,0.5570
176.0215, -40.9301, 29.5700, 3.4250, 1991, 175.5776, -40.4092, 29.5412,0.6850
174.2633, -42.1673, 27.5200, 3.0400, 1991, 173.9943, -41.8005, 27.4905,0.4558
177.4427, -39.1833, 38.3900, 3.1140, 1991, 176.9727, -38.7441, 38.3634,0.6438
177.3114, -38.9677, 32.8700, 4.0800, 1991, 177.0995, -38.7540, 32.8708,-0.3009
176.9194, -39.7266, 36.4900, 3.1240, 1991, 176.4587, -39.2543, 36.4750,0.6600
177.1944, -39.5381, 29.4500, 3.0250, 1991, 176.8195, -39.1374, 29.4267,0.5492
177.9613, -38.4974, 38.5100, 3.0170, 1991, 177.5844, -38.1179, 38.4771,0.5359
179.2058, -38.2553, 17.0600, 3.1150, 1991, 178.5459, -37.8588, 17.0261,0.7706
178.2254, -38.4844, 25.8400, 3.2280, 1991, 177.9265, -38.1684, 25.8415,-0.4349
175.3542, -41.2483, 30.5400, 4.1480, 1991, 175.0099, -40.8023, 30.5368,0.5634
