lon,lat,dep,rate
165.2049,-47.4677,38.074,0.0010405827
165.2858,-47.5163,44.130,0.0010405827
165.3637,-47.5627,50.826,0.0010405827
165.4382,-47.6068,58.032,0.0010405827
165.5089,-47.6486,65.674,0.0010405827
165.5757,-47.6879,73.728,0.0010405827
165.6386,-47.7248,82.175,0.0010405827
165.6978,-47.7594,90.990,0.0010405827
165.7538,-47.7919,100.157,0.0010405827
165.8073,-47.8227,109.664,0.0010405827
165.8590,-47.8522,119.435,0.0010405827
165.9094,-47.8809,129.371,0.0010405827
165.9589,-47.9090,139.426,0.0010405827
166.0073,-47.9365,149.193,0.0010405827
164.8435,-47.1159,22.260,0.0010405827
164.9426,-47.1751,24.106,0.0010405827
165.0348,-47.2318,26.625,0.0010405827
165.1240,-47.2867,30.050,0.0010405827
165.2111,-47.3400,34.396,0.0010405827
165.2960,-47.3914,39.579,0.0010405827
165.3779,-47.4407,45.461,0.0010405827
165.4560,-47.4875,51.930,0.0010405827
165.5296,-47.5316,58.941,0.0010405827
165.5986,-47.5728,66.492,0.0010405827
165.6631,-47.6111,74.570,0.0010405827
165.7234,-47.6467,83.134,0.0010405827
165.7798,-47.6797,92.130,0.0010405827
165.8331,-47.7107,101.528,0.0010405827
165.8844,-47.7401,111.276,0.0010405827
165.9345,-47.7687,121.230,0.0010405827
165.9837,-47.7966,131.295,0.0010405827
166.0320,-47.8241,141.442,0.0010405827
164.9324,-47.0393,23.065,0.0010405827
165.0291,-47.0977,25.084,0.0010405827
165.1222,-47.1546,27.849,0.0010405827
165.2133,-47.2100,31.437,0.0010405827
165.3024,-47.2640,35.809,0.0010405827
165.3886,-47.3161,40.870,0.0010405827
165.4707,-47.3657,46.542,0.0010405827
165.5478,-47.4125,52.814,0.0010405827
165.6195,-47.4560,59.726,0.0010405827
165.6861,-47.4962,67.311,0.0010405827
165.7480,-47.5332,75.529,0.0010405827
165.8054,-47.5672,84.290,0.0010405827
165.8591,-47.5986,93.509,0.0010405827
165.9100,-47.6281,103.156,0.0010405827
165.9595,-47.6563,113.125,0.0010405827
166.0082,-47.6840,123.231,0.0010405827
166.0563,-47.7114,133.401,0.0010405827
166.1038,-47.7383,143.617,0.0010405827
164.9193,-46.9024,22.043,0.0010405827
165.0198,-46.9623,23.875,0.0010405827
165.1161,-47.0206,26.119,0.0010405827
165.2106,-47.0777,29.085,0.0010405827
165.3035,-47.1338,32.765,0.0010405827
165.3941,-47.1883,37.096,0.0010405827
165.4809,-47.2408,42.009,0.0010405827
165.5621,-47.2904,47.502,0.0010405827
165.6373,-47.3366,53.667,0.0010405827
165.7067,-47.3792,60.609,0.0010405827
165.7709,-47.4182,68.337,0.0010405827
165.8301,-47.4537,76.761,0.0010405827
165.8849,-47.4862,85.743,0.0010405827
165.9361,-47.5161,95.185,0.0010405827
165.9851,-47.5443,105.047,0.0010405827
166.0331,-47.5717,115.182,0.0010405827
166.0807,-47.5987,125.400,0.0010405827
166.1279,-47.6256,135.648,0.0010405827
166.1747,-47.6521,145.891,0.0010405827
165.0075,-46.8257,22.862,0.0010405827
165.1065,-46.8850,24.722,0.0010405827
165.2034,-46.9434,27.197,0.0010405827
165.2993,-47.0010,30.330,0.0010405827
