lon,lat,dep,rate
179.2285,-36.4099,78.002,0.0000535332
179.1427,-36.3737,83.500,0.0000535332
179.0589,-36.3394,89.022,0.0000535332
178.9781,-36.3073,94.547,0.0000535332
178.9009,-36.2772,100.093,0.0000535332
178.8262,-36.2488,105.799,0.0000535332
178.7549,-36.2212,111.737,0.0000535332
178.6856,-36.1945,117.977,0.0000535332
178.6194,-36.1678,124.590,0.0000535332
178.5552,-36.1412,131.564,0.0000535332
178.4924,-36.1150,138.899,0.0000535332
178.4325,-36.0881,146.604,0.0000535332
178.3731,-36.0615,154.613,0.0000535332
178.3144,-36.0352,162.908,0.0000535332
178.2580,-36.0080,171.490,0.0000535332
178.2020,-35.9808,180.295,0.0000535332
178.1452,-35.9540,189.274,0.0000535332
178.0894,-35.9268,198.400,0.0000535332
178.0348,-35.8990,207.634,0.0000535332
177.9796,-35.8717,216.915,0.0000535332
177.9240,-35.8451,226.169,0.0000535332
177.8699,-35.8184,235.363,0.0000535332
177.8178,-35.7914,244.499,0.0000535332
177.7650,-35.7665,253.612,0.0000535332
180.2537,-36.9066,46.343,0.0000535332
180.1525,-36.8645,46.968,0.0000535332
180.0536,-36.8250,47.723,0.0000535332
179.9577,-36.7889,48.698,0.0000535332
179.8652,-36.7560,49.919,0.0000535332
179.7754,-36.7256,51.479,0.0000535332
179.6880,-36.6963,53.480,0.0000535332
179.6012,-36.6663,56.078,0.0000535332
179.5143,-36.6346,59.354,0.0000535332
179.4268,-36.6004,63.318,0.0000535332
179.3388,-36.5643,67.895,0.0000535332
179.2506,-36.5269,72.908,0.0000535332
179.1629,-36.4894,78.206,0.0000535332
179.0767,-36.4532,83.598,0.0000535332
178.9928,-36.4188,89.016,0.0000535332
178.9117,-36.3870,94.430,0.0000535332
178.8331,-36.3578,99.875,0.0000535332
178.7580,-36.3299,105.494,0.0000535332
178.6852,-36.3034,111.357,0.0000535332
178.6152,-36.2774,117.540,0.0000535332
178.5479,-36.2515,124.121,0.0000535332
178.4819,-36.2260,131.079,0.0000535332
178.4183,-36.2004,138.413,0.0000535332
178.3571,-36.1742,146.137,0.0000535332
178.2959,-36.1487,154.172,0.0000535332
178.2363,-36.1229,162.500,0.0000535332
178.1789,-36.0962,171.118,0.0000535332
178.1209,-36.0700,179.957,0.0000535332
178.0629,-36.0439,188.963,0.0000535332
178.0069,-36.0168,198.107,0.0000535332
177.9507,-35.9900,207.346,0.0000535332
177.8937,-35.9638,216.615,0.0000535332
177.8385,-35.9372,225.842,0.0000535332
177.7844,-35.9110,234.997,0.0000535332
177.7298,-35.8861,244.098,0.0000535332
177.6772,-35.8618,253.170,0.0000535332
180.1903,-36.9942,46.404,0.0000535332
180.0885,-36.9525,47.062,0.0000535332
179.9886,-36.9132,47.868,0.0000535332
179.8914,-36.8771,48.900,0.0000535332
179.7969,-36.8440,50.184,0.0000535332
179.7052,-36.8132,51.804,0.0000535332
179.6156,-36.7834,53.860,0.0000535332
