lon,lat,dep,rate
179.2008,-35.2689,113.156,0.0002676660
179.1360,-35.2394,120.730,0.0002676660
179.0730,-35.2100,128.539,0.0002676660
179.0106,-35.1811,136.535,0.0002676660
178.9498,-35.1524,144.686,0.0002676660
178.8902,-35.1238,152.974,0.0002676660
178.8310,-35.0958,161.385,0.0002676660
178.7730,-35.0679,169.896,0.0002676660
178.7158,-35.0402,178.497,0.0002676660
178.6589,-35.0129,187.186,0.0002676660
178.6030,-34.9858,195.952,0.0002676660
178.5476,-34.9589,204.780,0.0002676660
178.4926,-34.9324,213.662,0.0002676660
178.4384,-34.9061,222.595,0.0002676660
178.3849,-34.8802,231.559,0.0002676660
178.3318,-34.8548,240.568,0.0002676660
178.2797,-34.8298,249.763,0.0002676660
180.8686,-36.0373,35.867,0.0002676660
180.7651,-35.9917,36.460,0.0002676660
180.6624,-35.9476,36.923,0.0002676660
180.5615,-35.9059,37.564,0.0002676660
180.4624,-35.8674,38.437,0.0002676660
180.3657,-35.8320,39.600,0.0002676660
180.2713,-35.7994,41.145,0.0002676660
180.1788,-35.7683,43.186,0.0002676660
180.0883,-35.7374,45.836,0.0002676660
179.9991,-35.7058,49.162,0.0002676660
179.9112,-35.6730,53.174,0.0002676660
179.8250,-35.6394,57.788,0.0002676660
179.7405,-35.6055,62.892,0.0002676660
179.6576,-35.5718,68.375,0.0002676660
179.5772,-35.5387,74.131,0.0002676660
179.4986,-35.5066,80.124,0.0002676660
179.4228,-35.4752,86.362,0.0002676660
179.3495,-35.4446,92.843,0.0002676660
179.2781,-35.4145,99.604,0.0002676660
179.2092,-35.3847,106.665,0.0002676660
179.1418,-35.3554,113.994,0.0002676660
179.0764,-35.3261,121.582,0.0002676660
179.0126,-35.2972,129.406,0.0002676660
178.9497,-35.2686,137.418,0.0002676660
178.8886,-35.2401,145.591,0.0002676660
178.8283,-35.2120,153.907,0.0002676660
178.7687,-35.1842,162.346,0.0002676660
178.7107,-35.1564,170.891,0.0002676660
178.6532,-35.1289,179.531,0.0002676660
178.5961,-35.1018,188.259,0.0002676660
178.5401,-35.0747,197.067,0.0002676660
178.4847,-35.0478,205.938,0.0002676660
178.4294,-35.0212,214.861,0.0002676660
178.3751,-34.9949,223.829,0.0002676660
178.3216,-34.9688,232.823,0.0002676660
178.2683,-34.9432,241.855,0.0002676660
180.8058,-36.1238,35.805,0.0002676660
180.7016,-36.0784,36.329,0.0002676660
180.5987,-36.0347,36.809,0.0002676660
180.4976,-35.9937,37.488,0.0002676660
180.3985,-35.9559,38.402,0.0002676660
180.3022,-35.9212,39.622,0.0002676660
180.2086,-35.8889,41.243,0.0002676660
180.1174,-35.8576,43.389,0.0002676660
180.0285,-35.8261,46.166,0.0002676660
179.9409,-35.7936,49.634,0.0002676660
179.8548,-35.7598,53.785,0.0002676660
179.7701,-35.7252,58.515,0.0002676660
179.6866,-35.6903,63.708,0.0002676660
179.6049,-35.6558,69.242,0.0002676660
179.5247,-35.6223,75.019,0.0002676660
179.4471,-35.5895,81.015,0.0002676660
179.3711,-35.5581,87.238,0.0002676660
179.2976,-35.5274,93.692,0.0002676660
179.2263,-35.4972,100.436,0.0002676660
179.1560,-35.4679,107.486,0.0002676660
179.0885,-35.4387,114.798,0.0002676660
179.0224,-35.4098,122.381,0.0002676660
178.9576,-35.3812,130.204,0.0002676660
178.8944,-35.3529,138.216,0.0002676660
178.8326,-35.3248,146.398,0.0002676660
178.7716,-35.2971,154.729,0.0002676660
178.7117,-35.2696,163.189,0.0002676660
178.6531,-35.2422,171.763,0.0002676660
178.5950,-35.2151,180.440,0.0002676660
178.5376,-35.1881,189.211,0.0002676660
178.4812,-35.1612,198.066,0.0002676660
178.4251,-35.1345,206.987,0.0002676660
178.3695,-35.1081,215.959,0.0002676660
178.3147,-35.0817,224.970,0.0002676660
178.2606,-35.0557,234.004,0.0002676660
178.2069,-35.0302,243.107,0.0002676660
180.7440,-36.2099,35.737,0.0002676660
180.6396,-36.1647,36.207,0.0002676660
180.5364,-36.1215,36.704,0.0002676660
180.4348,-36.0813,37.418,0.0002676660
180.3350,-36.0444,38.372,0.0002676660
180.2378,-36.0106,39.647,0.0002676660
180.1427,-35.9793,41.343,0.0002676660
180.0506,-35.9485,43.592,0.0002676660
179.9604,-35.9173,46.490,0.0002676660
179.8726,-35.8846,50.095,0.0002676660
179.7871,-35.8502,54.386,0.0002676660
179.7027,-35.8149,59.230,0.0002676660
179.6204,-35.7792,64.515,0.0002676660
179.5394,-35.7439,70.106,0.0002676660
179.4603,-35.7097,75.908,0.0002676660
179.3835,-35.6763,81.908,0.0002676660
179.3084,-35.6443,88.115,0.0002676660
179.2361,-35.6130,94.543,0.0002676660
179.1653,-35.5825,101.260,0.0002676660
179.0959,-35.5528,108.278,0.0002676660
179.0293,-35.5231,115.562,0.0002676660
178.9634,-35.4942,123.122,0.0002676660
178.8994,-35.4654,130.921,0.0002676660
178.8370,-35.4370,138.919,0.0002676660
178.7749,-35.4092,147.098,0.0002676660
178.7147,-35.3813,155.433,0.0002676660
178.6554,-35.3538,163.908,0.0002676660
178.5960,-35.3268,172.512,0.0002676660
178.5383,-35.2997,181.226,0.0002676660
178.4811,-35.2728,190.042,0.0002676660
